,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
9060,191044,66,20,60,80,66,47,50,65,46,67,54,63,62,63,72,80,73,69,57,67,74,71,82,46,73,47,73,53,60,63,63,70,64
9061,203845,66,20,60,40,66,46,59,61,31,66,37,32,60,63,77,76,84,62,84,42,62,74,52,30,71,63,53,62,57,60,64,62,60
9066,229701,66,20,60,60,65,59,46,68,53,67,56,64,57,68,77,69,78,60,85,75,68,61,56,52,47,48,57,56,65,57,42,48,45
9072,227143,66,20,60,40,56,60,44,62,49,71,43,37,59,67,74,73,75,62,75,53,74,52,64,51,42,31,64,66,40,54,20,36,33
9075,204616,66,20,40,60,66,17,55,68,46,58,52,48,67,67,75,83,70,70,59,62,64,81,73,48,65,52,56,46,42,60,59,60,62
9076,226632,66,20,40,60,59,53,61,60,43,55,50,41,57,66,74,68,70,71,83,60,75,68,40,56,66,62,56,51,51,61,66,63,64
9085,140618,66,20,40,60,66,41,62,65,47,60,65,68,58,67,43,63,66,65,57,71,76,72,66,67,64,66,50,60,56,57,65,66,64
9095,158795,66,20,60,80,61,62,54,62,59,65,68,58,61,65,77,76,70,57,70,69,77,86,66,56,59,63,55,56,56,63,61,63,62
9097,209740,66,20,40,80,52,52,64,64,42,56,37,34,60,60,55,54,58,64,59,57,68,74,76,45,72,67,49,57,54,61,62,64,62
9098,230220,66,20,40,60,54,45,74,66,56,51,72,73,62,55,43,57,44,71,42,71,81,44,82,46,59,66,39,51,57,58,73,50,57
9100,231500,66,20,40,20,67,29,58,68,36,61,66,52,63,64,68,68,70,68,62,65,70,74,58,45,62,65,46,70,38,63,62,63,59
9106,193357,66,20,60,80,64,51,51,64,46,58,35,33,59,65,72,68,75,64,83,60,73,79,66,52,68,55,54,54,33,59,61,69,67
9110,206159,66,20,40,60,54,35,59,59,37,59,46,40,55,61,74,82,73,65,75,35,66,76,71,50,71,67,37,41,42,67,61,67,62
9111,211791,66,20,40,40,71,37,58,64,25,60,64,32,60,62,74,83,71,53,72,34,75,83,56,31,61,56,54,60,32,63,61,63,62
9118,213328,66,20,40,60,65,25,65,65,47,59,61,43,58,67,62,69,55,60,55,66,65,69,69,56,58,60,47,35,48,60,64,70,68
9124,224337,66,20,40,40,63,50,54,65,55,72,50,39,63,63,71,68,69,65,71,59,44,82,41,45,33,62,53,68,43,50,55,63,68
9129,226130,66,20,40,60,64,52,59,63,40,61,55,39,58,63,68,70,66,65,67,50,71,62,77,44,66,70,55,59,41,66,63,65,67
9133,183122,66,20,40,60,62,41,67,58,46,51,58,36,55,60,73,80,64,65,58,56,74,75,73,54,66,62,48,58,49,67,66,66,60
9134,193875,66,20,40,80,61,23,48,64,43,65,49,27,58,63,80,77,74,62,72,50,82,83,68,47,59,62,62,56,40,63,62,63,62
9135,198740,66,20,60,80,72,51,50,66,69,71,74,61,67,71,68,55,72,69,79,60,71,66,63,67,58,66,56,65,65,68,61,65,66
9137,210004,66,20,40,60,69,47,59,71,48,62,47,40,66,67,74,68,68,66,70,65,68,69,64,55,64,65,52,65,46,59,58,60,57
9139,214613,66,20,40,40,58,65,56,60,51,68,39,34,40,66,88,89,71,66,69,62,58,70,70,50,26,59,64,65,51,63,59,58,51
9142,226646,66,20,40,60,67,28,55,63,24,54,35,33,64,56,73,75,65,57,58,25,58,76,68,27,58,63,55,45,31,52,59,66,66
9146,201815,66,20,40,100,38,35,60,64,40,63,57,30,64,59,68,78,74,63,67,45,79,64,67,21,58,69,40,43,44,63,64,64,65
9147,208983,66,20,40,80,58,55,50,67,61,65,64,68,63,67,76,67,78,65,81,68,73,82,56,66,58,64,59,52,45,63,57,61,63
9151,223320,66,20,60,60,62,58,57,61,48,66,47,39,46,65,81,80,83,63,76,71,57,74,58,58,77,51,67,54,55,67,63,64,71
9155,187225,66,20,40,60,61,22,59,61,27,58,53,35,56,62,72,69,69,63,62,44,66,74,70,39,74,64,52,42,28,59,63,67,66
9161,202075,66,20,40,60,56,49,58,61,55,56,59,45,46,55,77,80,78,62,81,65,73,77,71,48,63,59,58,52,58,57,64,67,65
9172,170589,66,20,60,40,67,48,43,66,52,64,71,60,55,66,83,84,76,63,77,62,55,72,61,50,56,49,55,61,59,61,51,58,55
9173,238685,66,20,40,60,62,19,47,55,23,53,59,28,56,56,74,69,65,61,68,35,70,77,69,20,68,63,28,31,20,58,66,68,74
9176,223070,66,20,40,40,67,38,45,60,40,66,63,42,58,68,78,75,70,58,70,59,66,81,72,45,66,65,59,57,44,60,57,57,63
9179,210783,66,20,40,60,60,30,66,52,25,58,23,26,44,60,73,61,74,59,51,45,82,68,76,23,66,57,51,33,41,45,64,66,70
9182,191327,66,20,60,80,62,53,60,64,56,69,65,65,55,67,64,66,79,68,76,67,80,76,62,61,66,62,68,66,40,72,59,66,64
9186,170592,66,20,40,40,65,42,66,61,48,57,67,67,52,56,57,64,64,64,60,62,57,76,78,50,70,66,49,40,59,61,65,70,64
9190,212066,66,20,40,40,67,36,52,64,39,62,64,64,60,62,75,72,75,64,78,63,79,74,70,49,60,58,54,55,35,60,66,66,65
9201,222052,66,20,40,60,71,39,54,64,21,67,29,28,53,65,72,65,73,65,69,45,60,69,55,42,69,58,60,57,32,50,65,65,65
9206,208229,66,20,60,60,63,48,57,65,46,58,39,49,64,59,82,75,70,61,53,59,70,81,66,59,55,59,30,62,48,55,60,67,59
9215,200807,66,20,40,80,61,60,57,66,49,65,45,36,61,64,73,72,78,63,62,61,77,74,64,58,62,53,53,53,30,60,64,65,66
9220,224104,66,20,40,60,68,56,55,63,35,64,50,33,48,62,76,73,68,63,71,55,69,66,69,59,66,64,53,52,51,66,62,61,65
9225,210026,66,20,40,40,53,27,67,60,44,54,41,26,57,57,57,74,53,64,31,56,32,70,80,41,56,65,31,51,61,66,67,69,67
9228,189802,66,20,40,60,69,48,48,59,37,52,54,44,63,59,68,64,71,59,49,54,71,90,79,54,65,59,55,49,47,52,68,66,62
9233,235883,66,20,60,60,64,64,54,68,42,65,50,31,61,64,80,84,77,62,83,64,68,73,54,54,56,60,65,58,33,73,58,65,61
9238,210029,66,20,40,60,70,27,53,58,28,60,63,46,52,59,75,75,64,53,65,37,71,66,70,40,62,57,50,51,39,56,66,68,71
9239,228205,66,20,40,60,32,29,65,47,41,52,32,31,58,47,66,69,45,51,64,48,76,69,71,21,55,65,27,40,48,62,69,71,70
9247,179822,66,20,40,60,67,49,68,62,63,73,63,43,77,75,70,68,63,50,50,64,58,73,53,60,54,64,60,61,46,66,72,69,73
9251,214383,66,20,40,60,59,22,70,59,30,56,35,32,41,59,87,85,51,53,43,27,41,78,84,29,68,56,56,48,33,60,65,67,62
9256,226928,66,20,40,40,58,32,52,62,29,59,51,46,54,59,74,71,63,56,70,65,64,64,60,58,60,66,57,48,49,46,69,70,72
9259,164465,66,20,40,60,64,40,61,58,43,61,45,64,57,57,64,69,65,58,76,55,80,73,70,49,64,65,49,58,59,74,68,65,70
9265,215410,66,20,40,60,38,24,64,56,33,45,28,35,54,58,71,75,57,55,71,49,84,67,76,32,54,60,32,38,53,59,69,70,64
9268,181106,66,40,40,80,56,40,58,66,44,65,60,50,63,67,68,63,69,63,69,42,69,66,59,39,70,68,29,65,46,67,65,65,63
9269,192114,66,20,40,40,47,41,70,59,45,41,46,46,44,55,67,61,63,58,64,45,89,57,74,46,66,65,20,47,54,59,64,65,58
9276,240501,66,20,60,60,68,40,53,65,39,69,58,42,52,66,75,73,62,58,67,58,60,62,60,52,60,61,48,59,52,59,58,66,68
9277,201078,66,20,40,60,64,45,66,60,12,62,58,57,56,61,73,73,73,64,61,52,80,80,70,55,72,59,15,35,34,59,64,64,59
9278,152950,66,20,40,80,53,35,70,63,34,52,50,42,54,63,65,59,69,63,59,42,70,84,66,55,62,69,37,43,50,61,68,65,64
9286,213367,66,20,40,60,62,32,50,68,34,63,42,39,63,54,77,69,72,68,81,35,73,76,60,29,76,63,54,44,42,56,63,70,67
9290,222840,66,20,40,40,66,19,49,56,34,64,46,20,54,65,74,83,74,62,61,29,90,76,75,33,70,61,62,29,24,59,60,64,64
9294,182905,66,20,40,60,65,53,59,60,52,59,57,29,46,65,66,74,53,62,50,69,63,77,76,54,71,62,25,57,54,62,63,65,62
9300,224891,66,20,60,60,61,57,53,64,29,69,49,36,50,68,75,73,85,58,84,64,63,68,64,44,85,63,61,63,48,59,66,66,64
9301,238971,66,20,60,60,62,67,40,65,36,70,41,35,50,65,75,72,71,60,73,57,61,67,56,40,40,41,63,59,50,45,32,34,36
9310,211581,66,20,40,40,46,50,49,65,42,60,59,43,60,63,70,68,57,70,49,62,65,71,80,55,67,63,53,54,42,59,64,64,63
9312,183933,66,20,40,60,66,53,65,62,47,60,73,61,54,63,64,67,62,61,67,67,74,71,68,64,74,64,54,52,48,68,68,67,65
9315,215422,66,20,40,40,65,33,59,66,31,59,30,26,60,64,70,78,68,64,73,58,75,74,66,36,73,54,36,51,39,57,61,67,65
9316,220030,66,20,40,40,58,34,57,68,47,57,51,43,59,54,73,77,65,59,66,58,60,78,64,44,60,66,54,54,51,58,61,60,65
9320,237182,66,20,60,60,63,62,49,65,55,71,50,49,58,70,78,75,83,58,84,70,41,66,39,68,45,38,53,55,58,57,27,29,29
9324,200577,66,40,40,60,75,54,44,64,45,54,59,56,61,50,80,59,77,68,64,53,87,71,60,58,77,55,52,62,45,60,69,69,66
9328,186753,66,20,60,60,61,47,61,66,49,66,59,42,60,68,66,66,65,64,59,61,67,71,67,60,66,66,56,44,43,68,63,66,65
9332,190594,66,20,40,80,65,53,58,56,57,61,59,26,52,62,76,75,72,64,77,70,70,85,69,63,73,62,64,61,62,59,62,62,63
9350,205447,66,20,60,40,65,44,55,66,44,63,56,44,62,65,79,85,73,62,77,55,71,79,59,39,61,57,58,57,57,57,59,60,62
9352,219527,66,20,40,60,61,36,61,52,27,66,38,42,35,51,70,68,72,61,75,34,74,78,66,28,58,72,55,39,48,42,56,67,73
9356,211848,66,20,60,60,62,62,46,64,45,64,61,46,55,63,86,84,73,64,74,61,74,82,71,56,60,63,54,47,44,58,56,62,62
9359,221576,66,20,40,60,65,57,53,58,31,63,42,33,48,62,68,71,70,60,72,43,59,74,70,39,68,63,49,39,46,55,66,66,65
9368,221322,66,20,40,100,27,33,62,66,29,55,30,32,63,60,61,61,59,55,42,54,76,61,73,38,68,61,46,60,36,67,64,67,63
9370,233098,66,20,40,60,62,47,52,63,44,66,55,30,59,64,85,86,80,66,70,54,72,72,66,23,66,64,57,40,38,64,63,57,58
9372,194954,66,20,40,60,64,29,59,55,21,61,34,34,57,57,79,75,62,63,71,24,65,69,60,22,57,61,64,64,43,58,64,64,67
9374,229515,66,20,60,80,62,63,55,60,42,61,68,62,48,64,76,81,78,62,66,57,50,67,74,55,39,58,59,51,51,53,63,66,65
9378,211340,66,20,40,60,64,25,63,60,30,57,35,31,59,62,64,62,52,61,67,25,59,85,66,27,50,62,39,35,37,38,66,65,66
9391,188813,66,20,40,60,67,49,55,60,58,61,71,44,55,67,73,80,67,64,74,71,59,73,62,62,63,57,57,54,41,56,57,66,63
9392,202894,66,20,40,80,59,28,55,72,46,64,56,60,69,68,71,74,82,64,66,60,72,82,73,62,63,61,58,56,60,66,57,65,60
9393,215182,66,20,80,80,71,48,55,63,56,65,69,63,58,68,75,77,76,65,78,70,75,65,60,61,70,53,58,64,53,66,53,57,58
9394,238222,66,20,40,60,60,23,57,55,27,55,58,37,50,61,75,90,66,59,65,66,62,88,69,41,58,60,40,36,36,64,57,63,64
9400,224656,66,20,40,60,61,33,53,55,36,69,42,37,45,62,85,81,65,60,78,34,66,64,73,35,57,65,56,38,49,37,63,65,67
9404,186513,66,20,60,60,66,56,50,64,70,64,59,53,61,65,69,72,67,62,67,70,61,73,65,68,55,65,52,59,60,65,66,64,63
9415,165012,66,20,40,40,63,29,73,46,29,45,29,57,59,44,35,55,52,48,34,68,33,87,86,63,51,76,48,34,34,55,63,62,76
9420,182677,66,20,40,60,61,46,45,60,44,59,57,49,59,58,77,76,79,63,81,53,80,80,63,49,62,63,47,51,49,63,67,66,65
9428,200855,66,20,60,60,63,40,42,66,33,68,40,37,57,69,78,81,80,57,73,46,82,84,69,44,66,54,55,51,45,61,58,64,66
9435,206489,66,20,40,40,65,35,61,63,32,67,54,35,51,62,76,74,72,66,64,45,77,67,69,31,70,55,49,47,43,57,67,66,67
9436,215193,66,20,40,60,63,35,54,72,47,65,52,59,69,64,77,75,90,63,91,50,79,75,37,54,63,65,64,67,54,51,62,64,63
9438,183449,66,20,40,60,65,51,55,58,23,62,63,66,62,60,72,74,77,60,60,62,82,86,73,62,61,60,57,58,58,58,57,67,63
9440,233114,66,20,60,60,67,28,61,64,41,66,55,63,56,65,78,77,64,63,74,64,62,70,60,35,71,60,55,52,42,57,55,63,62
9441,240282,66,20,40,60,63,28,53,64,33,64,65,54,52,66,75,72,69,61,70,56,72,66,57,52,67,62,54,58,46,67,67,66,68
9450,204445,66,20,40,80,60,38,55,59,35,59,55,43,56,61,80,82,75,61,81,42,77,76,75,36,57,60,53,57,39,65,63,65,66
9454,229277,66,20,40,60,61,29,64,62,27,59,43,39,53,59,66,67,62,65,59,41,84,68,69,34,58,64,37,43,42,49,63,66,67
9457,231070,66,20,40,40,65,51,68,56,63,54,60,45,53,65,75,70,61,58,76,67,78,50,51,47,30,73,52,53,58,54,62,67,66
9459,178590,66,20,60,60,65,59,49,63,60,67,58,60,64,63,73,72,63,59,71,60,72,72,55,61,52,66,58,56,63,59,61,67,63
9463,210591,66,20,40,60,71,31,56,62,39,54,54,60,61,57,69,62,52,58,57,76,62,74,72,71,65,54,49,41,42,60,70,70,72
9482,186531,66,20,40,80,64,54,58,64,59,65,68,42,59,60,73,78,71,62,66,67,62,66,65,60,66,64,60,59,52,54,65,65,65
9488,232612,66,20,60,60,68,29,73,67,30,50,30,33,30,55,49,51,67,74,67,32,70,61,61,35,71,72,46,30,35,47,69,68,65
9494,184229,66,20,40,80,68,35,50,65,36,57,56,51,61,68,79,78,73,57,75,74,49,81,75,60,79,62,62,53,50,67,60,62,60
9498,182694,66,20,60,60,66,35,61,62,26,63,57,52,58,64,74,73,65,63,65,57,70,74,66,62,65,63,45,54,34,55,62,64,63
9499,229543,66,20,40,60,66,54,65,66,44,66,50,37,61,64,73,77,67,54,64,58,71,73,73,42,68,60,52,48,38,60,62,67,63
9504,237481,66,20,40,60,52,44,40,70,38,66,45,43,65,52,69,68,60,64,78,36,66,70,67,44,65,69,44,51,50,64,59,72,71
9505,204458,66,20,40,60,48,24,65,58,22,54,26,22,52,56,80,84,71,56,62,39,92,75,79,23,57,61,13,26,20,50,62,68,65
9506,232874,66,20,40,100,76,41,61,69,34,68,49,38,67,67,52,62,59,63,74,52,68,72,65,45,78,63,65,57,42,43,68,64,61
9509,160171,66,20,40,60,60,45,75,60,55,45,62,47,58,55,65,61,70,74,58,57,86,87,73,49,55,64,59,73,43,71,70,54,63
9517,159918,66,20,60,80,70,51,61,65,48,45,48,62,62,73,64,66,52,60,71,61,64,63,58,60,79,53,52,47,65,59,77,60,72
9519,205999,66,20,40,60,58,49,62,66,43,59,49,44,63,62,69,67,63,60,64,53,77,69,70,48,59,65,45,57,44,64,66,66,67
9521,216751,66,20,40,40,72,48,44,66,31,57,31,29,64,59,68,61,54,65,76,24,58,56,47,29,57,63,38,32,39,57,73,69,68
9524,234927,66,20,60,40,63,50,55,63,51,67,64,39,54,65,85,85,78,57,79,58,85,77,50,48,72,55,61,61,49,57,55,61,55
9526,231856,66,20,40,60,60,35,54,63,20,61,60,68,40,65,76,76,79,59,83,75,83,75,51,64,65,62,50,40,58,56,61,64,65
9531,159922,66,20,40,60,62,41,62,65,47,52,54,54,53,62,66,61,47,58,53,71,61,74,81,56,76,66,48,52,62,61,68,71,63
9533,234418,66,20,40,60,71,49,43,66,26,65,71,49,59,60,84,85,80,62,70,41,72,77,58,38,78,53,54,55,48,46,53,65,67
9534,216755,66,20,60,60,67,38,52,55,30,71,39,41,52,63,75,78,75,67,79,71,73,70,61,51,62,65,59,43,50,38,56,62,66
9535,224435,66,20,40,60,64,56,59,70,49,61,46,44,65,64,70,72,67,65,79,64,60,79,69,57,65,69,65,62,51,66,53,63,59
9536,160179,66,20,40,80,61,39,61,56,33,65,43,36,43,61,68,67,65,63,69,51,71,74,65,37,74,71,45,44,44,60,62,63,67
9541,221620,66,20,60,60,59,60,54,65,55,62,59,33,48,64,77,83,76,67,63,62,71,79,50,55,65,59,64,60,40,62,56,59,55
9550,221622,66,20,40,40,26,18,50,56,24,49,28,21,57,52,50,48,39,56,37,34,67,56,88,25,80,66,23,29,32,54,67,63,60
9552,158902,66,20,40,60,72,27,62,68,42,66,75,72,67,69,55,54,64,64,66,64,69,69,72,65,69,68,56,65,63,70,63,64,62
9553,234678,66,20,40,40,63,46,59,53,38,64,35,25,49,66,84,87,64,61,67,58,65,71,73,42,62,57,62,44,33,61,62,65,62
9560,192695,66,20,40,40,54,36,53,59,36,60,37,33,54,59,73,74,74,58,88,43,91,73,78,41,65,62,38,47,30,60,63,66,64
9563,214200,66,20,40,60,64,23,53,64,26,49,30,30,55,54,75,82,71,61,80,52,78,80,48,30,61,65,46,53,38,53,60,61,66
9565,232120,66,20,40,60,62,47,52,61,45,63,48,35,58,64,77,82,75,64,65,59,71,74,68,55,57,62,55,41,46,52,59,62,65
9568,188856,66,20,60,40,60,40,38,60,40,58,61,54,52,63,88,79,90,61,86,52,60,92,54,41,64,60,54,55,45,58,58,62,59
9571,219833,66,20,40,60,40,28,63,56,30,43,38,34,52,40,68,68,59,53,60,27,71,63,78,30,69,61,37,33,47,59,65,69,66
9572,222393,66,20,40,40,59,25,49,66,27,58,33,62,42,60,65,67,69,71,71,21,63,64,62,26,59,68,57,42,57,65,64,65,67
9579,159930,66,20,40,60,75,45,68,66,42,50,45,75,65,68,75,49,56,63,57,60,59,72,61,67,68,65,41,50,68,58,70,63,57
9586,204220,66,20,40,80,65,57,53,66,66,66,67,55,68,66,71,62,76,64,75,75,41,76,50,71,69,49,61,68,49,63,55,59,57
9587,207804,66,20,40,60,62,33,46,57,45,73,33,45,53,60,86,80,64,55,71,52,72,76,64,49,63,57,41,44,51,45,61,66,64
9590,186300,66,20,40,60,64,55,48,63,52,74,62,59,59,67,77,75,73,60,77,65,71,75,56,59,51,59,52,54,64,67,58,62,60
9595,179646,66,20,40,40,67,30,55,63,45,60,62,55,55,62,65,72,67,66,71,56,76,82,75,58,74,60,42,41,44,61,61,63,62
9599,166847,66,20,40,60,63,55,65,70,51,64,66,60,67,68,61,60,62,68,64,68,53,60,77,59,78,65,55,66,59,67,55,65,65
9605,191679,66,20,40,60,54,50,65,54,40,54,41,43,57,54,49,64,65,60,59,49,72,56,83,51,65,63,57,60,62,62,65,64,63
9607,210880,66,20,40,40,64,49,42,66,33,63,52,41,66,61,76,87,73,67,70,51,78,86,74,47,62,55,53,51,47,59,61,65,66
9613,182464,66,20,60,60,67,48,31,68,44,64,60,35,62,62,73,70,67,66,72,52,52,71,71,49,69,64,68,59,32,50,66,68,64
9617,212161,66,20,40,60,63,23,55,59,33,49,49,38,49,49,75,69,60,50,72,45,80,86,74,29,68,67,38,39,41,61,65,65,70
9618,148673,66,20,40,80,64,36,55,63,49,47,24,39,59,62,55,64,72,66,74,67,78,63,67,50,70,71,33,52,53,65,66,70,68
9625,232643,66,20,40,60,63,28,54,62,31,63,45,35,51,64,68,69,64,62,59,41,65,66,69,32,70,70,57,44,42,45,60,67,64
9630,146373,66,20,60,60,58,58,70,60,59,66,65,40,57,64,60,78,59,64,44,72,79,75,84,56,81,67,63,59,59,63,66,64,62
9632,166853,66,20,40,60,46,59,62,62,58,65,53,33,60,57,50,75,71,57,49,63,75,73,90,47,81,52,52,41,54,62,63,63,58
9638,229831,66,20,40,40,62,50,50,68,38,64,32,37,56,69,70,69,70,57,68,41,59,67,59,48,54,60,52,47,51,63,69,68,68
9640,186823,66,20,40,40,62,31,54,63,54,56,52,39,61,66,69,67,74,61,75,58,70,69,67,41,70,62,54,51,41,69,63,69,68
9642,202952,66,20,40,60,56,61,62,63,53,58,56,53,43,61,85,76,86,66,85,41,72,67,72,43,67,63,67,65,45,65,63,65,64
9645,159944,66,20,40,60,54,45,74,66,56,51,72,73,62,55,43,57,44,71,42,71,81,44,82,46,59,66,39,51,57,58,73,50,57
9648,235977,66,20,40,60,58,23,69,58,41,58,35,31,51,52,66,69,68,67,62,62,79,68,74,29,68,69,24,32,45,49,63,66,68
9657,192971,66,20,40,60,62,35,34,65,45,71,53,44,60,70,77,72,78,67,81,54,84,75,33,35,67,57,36,48,45,54,65,66,68
9658,198604,66,20,60,60,66,55,57,64,63,64,58,63,63,63,70,69,74,63,71,70,66,77,69,63,67,64,53,59,45,64,65,63,61
9662,232908,66,20,60,60,42,53,44,69,35,48,34,38,66,65,64,65,70,75,75,63,67,87,62,66,59,57,46,65,40,55,65,62,59
9664,216269,66,20,40,60,65,31,52,64,45,60,68,49,61,65,73,74,70,64,73,52,70,67,67,50,62,60,49,48,65,56,67,66,64
9668,215758,66,20,40,60,56,47,60,63,37,61,50,37,56,61,72,73,65,59,63,60,77,88,75,45,66,61,55,57,50,58,63,65,64
9679,234706,66,20,40,40,67,37,36,63,34,63,44,48,53,68,80,83,64,49,72,44,61,72,55,38,64,59,68,59,43,60,65,69,66
9681,193746,66,20,60,40,64,48,57,64,50,71,54,55,62,68,84,83,81,61,73,59,75,72,48,55,62,64,66,61,57,60,59,62,59
9682,139475,66,20,40,60,62,52,69,61,54,59,58,63,64,66,51,52,57,61,39,69,34,69,79,60,64,67,57,45,65,63,66,67,65
9692,182228,66,20,40,40,64,32,57,60,36,55,50,53,62,60,67,70,69,63,69,60,66,72,62,38,66,65,41,60,43,57,66,64,66
9694,212949,66,20,40,60,63,33,59,64,28,53,39,45,60,63,55,52,59,66,58,36,70,73,74,37,75,67,53,54,47,57,66,67,67
9695,219861,66,20,40,40,63,30,60,65,28,50,50,52,60,52,71,70,60,59,67,61,56,76,79,59,50,65,49,46,36,50,63,67,63
9696,223445,66,20,40,40,68,27,57,59,25,55,32,31,57,59,76,73,54,64,74,48,68,63,58,48,65,69,41,48,39,60,62,62,65
9697,224213,66,20,40,60,54,37,52,54,30,64,41,33,47,62,86,87,69,62,62,52,84,75,66,30,66,62,52,41,47,58,61,66,67
9704,197079,66,20,40,20,58,27,63,59,43,20,28,22,50,49,58,68,56,60,61,42,70,67,78,27,70,62,26,28,32,44,64,68,65
9706,216791,66,20,40,60,61,30,64,60,36,46,35,34,53,54,71,72,49,53,57,44,76,69,75,26,60,59,31,31,48,47,67,68,64
9709,199384,66,20,60,60,61,35,48,59,60,69,67,30,48,65,79,88,80,62,80,64,37,83,66,61,60,60,49,48,36,57,63,60,62
9710,210392,66,20,40,60,64,51,51,62,23,68,58,41,56,65,82,78,70,60,77,54,78,76,62,47,60,56,58,59,59,53,58,64,63
9711,215256,66,20,40,40,70,22,52,45,32,66,32,36,59,53,74,75,72,62,65,48,80,90,67,24,83,63,25,32,48,42,65,63,65
9713,221144,66,20,40,60,71,60,41,61,53,73,62,56,55,68,75,71,78,57,72,63,68,54,55,68,58,43,61,61,62,55,31,46,34
9718,235225,66,20,40,40,59,33,64,68,45,69,56,41,56,71,62,58,58,69,52,63,63,73,72,41,70,60,66,66,54,63,62,67,64
9727,220637,66,20,40,60,68,24,53,62,31,53,58,48,55,60,69,71,63,59,58,59,72,78,63,30,62,63,51,52,36,59,64,65,67
9733,200158,66,20,40,60,61,17,68,53,29,62,38,22,50,57,74,80,57,62,62,60,70,73,73,24,58,57,24,38,40,55,64,70,65
9734,202974,66,20,40,60,68,53,53,61,52,58,56,50,69,57,78,80,82,63,79,65,69,72,69,48,75,63,62,67,41,55,68,63,61
9744,198624,66,20,40,60,38,16,65,65,16,62,36,31,51,64,73,71,71,57,53,14,79,76,72,13,67,59,22,32,35,45,65,66,65
9747,143073,66,20,40,40,46,23,66,51,42,40,46,34,42,52,39,51,34,61,50,56,53,32,85,22,76,61,36,43,42,56,61,68,63
9751,229601,66,20,40,40,56,28,63,53,42,60,43,36,41,63,69,73,74,68,77,66,71,62,53,32,64,67,48,49,47,58,68,70,68
9754,194785,66,20,40,60,45,22,68,53,19,35,30,29,41,54,59,62,70,57,60,32,68,66,77,41,78,59,13,45,30,52,64,67,65
9759,231394,66,20,40,80,56,54,62,64,60,73,62,33,59,68,83,86,80,67,75,70,74,72,70,49,88,57,73,57,58,69,65,65,57
9764,210147,66,20,60,60,60,43,52,62,40,61,61,48,60,60,76,79,74,64,66,43,73,81,61,40,61,58,58,51,33,55,61,67,61
9765,224995,66,20,40,40,66,44,44,60,30,55,35,32,50,56,90,84,75,55,85,34,85,81,38,31,74,65,60,36,37,33,56,62,63
9769,193252,66,20,40,40,67,54,51,64,56,61,71,38,61,63,72,76,72,61,73,51,82,69,70,52,64,62,64,58,49,55,65,67,65
9773,212709,66,20,40,60,63,43,49,63,60,65,69,62,69,63,55,62,64,66,62,76,53,73,62,59,59,65,59,59,38,60,68,67,66
9775,164581,66,20,40,40,67,47,61,61,38,64,72,72,59,65,64,64,65,65,74,79,75,67,66,61,74,62,51,60,65,64,66,68,66
9783,215527,66,20,40,60,57,20,67,65,23,53,22,27,55,56,53,67,44,62,58,39,76,64,73,23,61,70,36,50,43,63,65,69,69
9788,179687,66,20,40,60,62,45,48,65,50,67,62,52,60,65,70,77,74,62,67,66,61,71,68,62,53,62,65,59,55,64,68,64,67
9790,202985,66,20,40,100,63,45,63,61,23,64,42,44,53,60,75,78,73,68,65,35,74,70,70,54,70,62,66,68,44,63,64,65,63
9792,219625,66,20,40,40,46,29,62,52,33,48,35,29,48,51,72,69,59,61,61,45,83,73,76,22,66,63,37,30,37,50,64,68,66
9797,234730,66,20,40,40,59,26,57,64,39,65,56,39,41,64,72,69,56,58,72,46,65,69,60,34,66,68,54,43,39,56,64,68,66
9799,232683,66,20,40,60,67,29,65,56,31,57,36,34,54,55,65,71,57,62,56,26,72,82,65,23,56,59,45,58,33,65,67,66,64
9805,229868,66,20,40,60,67,35,40,61,57,59,61,25,58,68,74,85,73,65,81,58,48,82,58,49,56,54,44,37,29,63,59,61,63
9806,237548,66,20,40,60,58,34,62,67,33,64,55,34,53,58,67,54,55,60,58,42,65,68,67,34,69,60,55,51,41,65,68,75,74
9815,214510,66,20,60,60,68,57,60,66,47,56,75,74,58,65,70,72,68,68,70,67,69,80,57,68,66,58,67,62,66,52,65,67,62
9825,188399,66,20,40,60,66,37,52,66,31,62,48,43,52,66,71,69,66,63,68,43,73,68,65,30,58,63,56,68,43,72,62,64,64
9828,176368,66,20,40,60,57,59,60,60,55,63,52,60,62,61,69,68,66,66,62,55,62,81,61,64,68,63,66,62,56,67,65,65,65
9830,217585,66,20,40,60,63,24,59,64,33,57,67,60,62,70,68,65,70,61,74,64,70,70,61,45,71,60,52,45,39,67,67,68,65
9832,226801,66,20,40,60,55,21,64,60,22,64,33,30,52,59,74,85,56,57,51,47,74,73,82,22,65,65,45,54,31,38,64,65,63
9833,169713,66,20,40,60,65,39,62,63,42,62,53,43,53,62,77,78,77,60,65,53,70,74,70,47,61,63,56,53,51,62,63,63,63
9837,188146,66,20,40,60,58,24,61,58,27,48,35,38,62,55,65,68,65,59,75,57,82,81,76,48,79,65,49,43,42,60,71,68,68
9839,189171,66,20,40,60,64,51,51,63,27,60,52,29,59,63,78,76,61,62,70,59,62,69,61,57,63,62,51,52,46,60,61,64,63
