,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
8878,190489,66,20,40,60,54,65,38,53,53,70,49,46,44,65,90,89,78,63,79,65,65,78,57,59,48,34,68,50,51,62,29,33,17
8879,229658,66,20,60,40,61,66,55,63,42,69,39,33,43,64,76,80,74,58,78,55,74,79,65,58,40,17,62,63,55,52,14,12,18
8882,190490,66,20,60,80,59,63,50,59,64,68,56,29,34,65,95,95,73,66,62,65,72,49,62,52,42,36,65,56,56,57,17,16,18
8885,169243,66,20,40,60,71,49,54,64,52,65,60,42,63,68,59,58,63,55,69,68,57,74,73,53,61,66,65,65,51,60,69,67,66
8888,197148,66,20,40,80,60,62,52,64,57,65,46,41,59,65,71,73,73,67,75,71,72,80,65,65,66,56,63,64,49,63,44,45,49
8889,225564,66,20,40,60,50,38,66,67,43,60,48,47,61,64,65,55,66,65,66,58,72,53,70,59,69,63,45,54,52,54,67,69,69
8893,205086,66,20,60,60,66,53,48,70,52,74,77,74,64,70,54,54,79,57,79,74,68,63,51,68,53,57,60,64,61,57,38,30,34
8894,214046,66,20,40,60,43,39,50,64,48,59,41,42,67,69,78,68,78,61,78,57,49,81,58,56,67,69,67,61,36,72,61,55,61
8896,209695,66,20,60,60,57,70,56,72,54,63,60,70,62,70,63,67,75,60,59,61,60,64,73,64,47,49,59,67,70,56,48,54,46
8900,239135,66,20,60,60,60,59,55,69,50,64,61,66,65,68,62,64,68,63,66,61,62,65,68,62,56,62,55,67,57,65,52,57,56
8901,230432,66,20,40,60,60,57,66,73,53,67,57,52,56,59,73,70,64,71,66,52,72,77,62,41,61,65,59,67,64,73,58,67,56
8903,184352,66,20,40,80,57,51,61,67,40,64,50,40,66,66,66,67,71,65,70,59,57,73,59,58,66,64,52,67,50,68,61,60,62
8905,208417,66,20,60,80,63,60,40,63,43,59,45,47,58,62,91,82,78,66,66,66,68,60,72,53,55,35,68,60,50,45,31,27,25
8907,211745,66,20,40,60,59,49,41,62,43,59,40,47,65,61,71,67,68,60,77,68,74,86,70,57,74,62,49,60,61,62,62,66,64
8908,198690,66,20,60,60,59,59,52,64,57,68,70,69,55,65,77,81,89,53,91,71,71,65,34,65,45,34,55,68,61,62,16,38,17
8909,204322,66,20,60,60,55,60,58,65,35,62,51,45,56,66,83,86,92,63,79,49,74,65,60,52,67,39,58,63,61,54,15,18,16
8910,161314,66,20,40,60,62,45,82,73,51,61,37,41,68,56,36,51,56,62,38,61,66,71,66,47,67,67,32,64,39,62,63,61,58
8913,212515,66,20,60,60,50,52,51,68,54,66,62,68,62,67,71,68,72,66,63,61,57,76,59,65,63,57,49,67,45,65,56,61,57
8919,202532,66,20,60,80,60,55,45,70,59,65,65,63,68,68,62,66,75,58,68,56,71,76,68,57,64,51,54,69,56,65,48,65,62
8920,220196,66,20,60,40,48,52,33,69,50,70,53,48,64,69,72,76,75,53,94,49,65,72,59,50,51,34,61,69,49,78,22,38,28
8922,185380,66,20,40,60,63,31,52,60,46,62,51,43,57,64,77,77,75,62,84,62,77,84,58,45,67,60,51,53,51,57,61,60,59
8923,210213,66,20,60,60,61,60,38,58,59,71,52,40,51,63,86,84,77,58,82,64,58,64,55,59,70,30,62,54,59,61,22,35,23
8924,156453,66,20,60,80,59,66,50,62,55,68,66,46,50,67,79,81,77,63,69,69,70,69,65,59,63,39,61,56,59,65,22,27,23
8925,224805,66,20,40,60,61,49,59,72,39,61,41,40,68,63,59,55,56,70,64,63,57,76,66,59,61,58,53,61,45,61,47,57,51
8927,173349,66,20,60,60,64,57,30,62,61,65,63,45,58,62,88,85,79,62,90,67,67,64,31,59,36,25,60,61,59,51,19,23,15
8929,206630,66,20,60,40,53,61,56,60,54,65,62,29,48,59,91,91,87,62,73,77,94,63,65,60,64,13,63,57,59,58,14,25,16
8930,226086,66,20,40,60,55,58,44,54,42,73,46,38,58,61,79,80,82,64,71,71,57,71,57,41,48,42,68,63,50,45,30,30,28
8931,227622,66,20,60,60,42,42,40,73,45,69,67,60,72,73,63,52,68,66,66,53,62,67,73,56,38,45,50,69,45,68,45,40,38
8932,234534,66,20,40,60,44,41,27,72,48,63,44,45,65,69,55,61,84,54,71,76,31,86,42,73,58,52,65,58,51,58,56,65,59
8935,138279,66,20,60,20,62,51,37,65,45,65,52,56,63,63,86,85,83,59,75,61,63,70,69,50,40,47,67,50,50,61,36,39,35
8936,232999,66,20,40,60,46,24,63,65,24,65,46,34,59,66,74,78,78,72,86,48,82,80,64,42,74,62,50,57,51,73,60,69,62
8937,198952,66,20,40,60,56,53,62,66,55,59,57,59,65,69,64,65,69,60,59,64,55,78,72,67,65,61,57,64,57,67,54,63,62
8938,201000,66,20,40,60,64,56,70,63,57,66,52,61,65,62,74,80,73,67,59,64,83,66,63,52,70,64,62,57,63,69,64,63,60
8940,221480,66,20,60,60,43,61,37,69,45,68,50,36,51,67,77,80,92,62,90,58,82,69,33,66,36,51,64,68,57,57,40,53,42
8942,234536,66,20,60,60,70,66,72,76,54,61,51,49,71,65,64,63,62,56,57,66,63,60,67,58,48,67,65,68,48,65,62,63,48
8943,205353,66,20,60,80,63,61,54,63,56,70,71,57,61,69,77,76,72,59,73,72,59,59,59,67,58,21,56,63,67,64,24,18,20
8945,234282,66,20,40,60,44,39,63,66,22,64,32,37,62,62,54,75,55,61,36,40,42,70,74,44,72,67,51,49,40,40,68,68,63
8946,237098,66,20,40,60,54,53,45,68,42,65,58,52,62,65,66,74,76,64,55,63,73,69,57,63,57,40,64,65,47,58,39,39,38
8948,186666,66,20,40,60,49,52,66,69,55,60,65,66,66,69,53,58,56,64,49,73,74,61,81,60,68,67,58,59,58,62,61,60,53
8950,199211,66,20,40,80,68,65,68,70,69,55,68,62,62,73,53,54,66,67,48,68,37,67,76,58,50,58,64,63,65,65,58,67,68
8953,234283,66,20,60,60,67,60,35,65,59,68,68,67,56,65,83,76,85,61,88,69,71,70,39,63,59,18,60,52,50,57,24,28,21
8957,203309,66,20,60,60,57,61,44,62,55,67,66,33,50,66,84,85,79,64,71,60,58,64,66,59,44,31,64,62,59,58,38,29,33
8958,210477,66,20,60,60,64,52,49,61,37,68,67,65,50,64,84,84,79,63,81,67,73,60,56,48,41,25,65,64,38,60,32,28,26
8959,238637,66,20,60,60,60,49,43,68,42,64,40,56,65,60,75,76,74,62,75,59,64,74,61,39,54,49,64,65,49,68,38,45,41
8962,198702,66,20,40,60,58,65,68,65,61,62,63,63,61,65,70,65,61,64,64,68,84,77,76,65,68,65,68,62,60,70,58,62,58
8963,199470,66,20,80,60,66,61,45,62,55,65,70,64,61,64,72,77,72,56,60,70,57,73,65,68,46,34,60,62,62,56,30,24,35
8964,208174,66,20,40,40,60,29,57,72,32,64,33,39,68,67,63,52,59,64,74,53,55,73,48,43,73,66,62,57,43,67,62,68,64
8966,188206,66,20,40,40,51,42,39,61,43,62,56,65,62,64,64,67,71,62,74,49,62,85,70,53,68,68,41,64,48,60,59,62,63
8970,221488,66,20,60,60,59,55,72,64,40,67,56,39,58,67,60,66,56,65,58,76,75,68,71,62,72,66,60,59,49,62,67,65,65
8977,239921,66,20,60,60,51,47,41,67,53,73,58,53,59,72,72,64,89,61,91,72,57,55,32,40,47,26,66,61,53,59,35,39,41
8978,202546,66,20,40,60,60,60,49,70,55,66,59,72,69,70,66,61,74,62,59,60,70,85,78,60,63,56,60,63,71,56,52,60,55
8979,210482,66,20,40,60,37,53,71,59,35,58,40,39,60,64,41,68,39,71,31,59,32,79,86,63,68,62,60,50,45,64,64,64,65
8980,223282,66,20,40,40,54,49,56,66,48,72,53,51,60,66,80,73,85,66,91,52,76,89,78,50,84,68,53,62,40,72,59,70,57
8981,226866,66,20,60,40,63,58,49,62,59,65,60,49,53,63,83,88,79,67,70,65,42,53,58,57,51,25,65,59,48,58,25,35,31
8984,238642,66,20,60,60,39,70,62,58,60,63,45,47,35,65,63,63,56,66,58,66,71,60,59,63,28,11,70,47,61,48,14,15,13
8987,238643,66,20,60,60,67,60,42,66,39,68,42,44,64,63,68,72,61,61,63,55,57,63,66,46,39,28,60,64,48,64,32,42,40
8988,226356,66,20,60,40,68,58,58,66,58,69,69,48,60,68,71,76,76,60,60,68,51,72,67,62,40,25,54,50,64,59,34,35,39
8989,161844,66,20,40,60,32,32,69,53,28,37,28,34,48,48,44,36,44,60,45,49,65,54,72,26,73,59,28,43,37,66,65,70,64
8990,188724,66,20,40,60,55,48,54,67,51,61,59,58,61,68,62,51,62,66,57,60,63,82,75,66,74,62,61,59,58,73,67,65,63
8991,189492,66,20,40,60,52,54,46,65,57,63,49,36,62,67,66,64,77,60,84,62,57,82,66,65,75,65,59,62,41,56,59,69,53
8992,195124,66,20,60,60,60,62,60,59,53,65,51,44,55,64,92,92,90,50,81,60,61,71,74,56,48,31,61,58,59,62,43,41,36
8993,206133,66,20,40,80,39,43,62,67,41,63,51,44,61,65,67,70,50,56,65,62,55,78,72,53,75,68,48,55,58,70,59,74,47
8994,213301,66,20,40,80,63,64,41,62,54,71,58,51,63,72,74,68,86,59,94,59,82,66,30,60,60,49,53,58,53,51,45,47,53
8995,234037,66,20,40,40,43,36,60,64,35,58,40,35,62,63,66,62,55,59,69,49,61,73,77,33,71,66,47,58,42,54,67,67,65
8996,213302,66,20,60,80,59,65,45,62,55,70,71,66,53,67,89,83,88,55,87,75,70,65,34,66,32,26,57,57,57,56,28,25,32
8997,227894,66,20,40,40,52,52,58,60,30,57,40,33,57,66,56,58,62,65,59,76,66,83,71,77,61,68,59,57,37,57,68,70,68
8999,202295,66,20,40,80,40,65,66,65,59,59,57,55,44,64,63,63,57,63,56,70,52,67,73,64,63,36,65,57,62,62,24,23,22
9001,222775,66,20,40,40,60,45,67,63,47,64,53,44,59,66,72,76,58,57,63,56,62,72,71,48,60,62,52,49,41,59,61,65,64
9005,215864,66,20,40,60,64,68,53,60,65,66,42,30,55,64,78,81,70,55,59,71,57,70,78,48,33,18,61,49,59,68,48,47,43
9007,214329,66,20,60,60,64,45,36,70,51,64,63,64,66,68,60,64,65,66,73,65,65,63,59,65,45,38,63,70,63,66,38,40,42
9009,225849,66,20,60,60,59,59,41,61,46,70,55,43,44,67,79,80,67,64,65,70,54,61,69,40,51,24,65,59,54,49,24,30,24
9010,231225,66,20,60,60,61,63,49,69,51,66,50,43,57,68,77,76,70,52,78,70,47,68,45,43,47,61,62,64,54,62,56,62,64
9011,238649,66,20,40,100,39,60,49,70,30,62,32,38,70,64,59,58,60,66,56,42,54,57,75,58,72,62,64,62,43,58,58,60,62
9014,203834,66,20,60,80,59,68,55,63,52,65,60,61,56,66,74,79,84,67,71,67,85,70,66,55,64,23,64,54,44,61,20,28,25
9016,224826,66,20,40,40,63,59,47,68,42,64,64,70,64,65,70,73,64,55,75,65,52,75,66,57,31,26,63,63,58,57,31,23,26
9017,176442,66,20,40,40,60,61,59,65,56,63,60,65,64,64,64,67,66,62,69,65,74,75,77,62,75,64,67,68,66,67,59,62,59
9021,229435,66,20,40,80,45,65,66,66,58,70,58,44,53,72,66,54,62,69,62,44,70,67,70,35,40,30,67,64,42,73,32,38,36
9022,229947,66,20,60,60,57,62,55,57,64,73,66,51,44,71,76,78,85,71,71,73,50,67,65,61,67,26,61,57,65,46,26,28,23
9024,184635,66,20,60,60,62,69,59,70,69,69,71,68,60,70,64,60,68,63,46,65,37,31,60,74,44,33,58,62,66,63,26,23,33
9025,186939,66,20,60,80,63,69,65,44,68,69,52,41,47,70,72,76,67,70,61,71,80,67,72,59,55,36,69,65,69,65,23,19,18
9027,212540,66,20,40,40,50,54,43,71,43,57,50,40,70,63,45,45,55,69,77,64,54,75,70,53,73,63,53,60,49,69,62,68,60
9033,212030,66,20,40,60,65,34,53,68,33,51,53,41,61,59,74,73,76,67,75,35,72,77,52,31,76,66,45,59,45,56,63,66,61
9034,213566,66,20,60,60,60,64,57,65,58,71,60,36,59,71,69,68,72,61,57,66,62,58,64,62,44,25,56,62,49,64,29,22,28
9036,200255,66,20,80,60,66,57,44,63,61,70,73,70,51,65,80,76,78,66,59,64,54,64,61,62,55,21,60,59,60,54,19,23,44
9038,221503,66,20,60,60,66,60,55,70,64,67,74,67,62,69,67,55,74,64,79,68,59,64,49,62,52,44,63,66,60,65,39,44,23
9039,226879,66,20,60,60,59,65,58,61,56,69,50,30,48,67,77,72,72,63,78,61,66,77,66,60,49,18,67,57,59,63,16,17,16
9040,232255,66,20,60,40,61,65,56,58,56,76,37,32,43,70,77,73,75,70,67,58,67,70,65,59,58,44,65,59,59,67,27,35,28
9042,222528,66,20,60,80,58,56,51,67,53,69,55,58,65,70,79,79,58,59,78,64,54,59,66,55,76,31,54,65,59,64,47,54,50
9044,230976,66,20,60,40,57,41,59,66,33,60,43,62,64,62,65,70,70,55,74,68,74,77,66,66,76,70,33,63,45,65,61,63,64
9045,187456,66,20,60,60,62,59,62,68,70,56,53,61,65,65,68,52,73,64,63,67,70,68,66,66,52,64,59,58,54,63,63,67,65
9046,198977,66,20,60,60,61,60,37,63,58,67,62,40,48,61,86,81,82,63,80,64,81,80,41,60,63,11,59,57,50,59,15,18,20
9051,237890,66,20,40,60,51,44,57,67,44,61,58,48,65,66,69,72,68,63,77,66,61,74,64,59,61,64,54,52,61,67,64,65,62
9052,202819,66,20,60,80,59,61,62,68,49,63,46,34,65,66,75,75,77,62,70,59,70,84,59,59,58,63,58,65,54,49,62,65,63
9055,229699,66,20,60,60,58,62,42,72,36,64,56,44,67,66,69,68,64,55,69,55,53,69,59,67,35,41,56,65,48,59,41,49,38
9056,233795,66,20,40,60,62,68,57,53,66,72,68,31,46,68,88,85,75,48,56,67,63,72,71,53,67,36,62,62,65,64,27,50,38
9057,205892,66,20,60,80,55,65,63,66,63,67,65,47,61,70,65,68,55,54,44,61,54,63,82,59,55,35,64,61,55,59,32,41,38
9058,231236,66,20,60,60,57,66,47,73,56,71,60,51,68,72,78,77,81,60,82,74,59,69,56,68,60,48,57,58,52,63,44,40,45
9060,191044,66,20,60,80,66,47,50,65,46,67,54,63,62,63,72,80,73,69,57,67,74,71,82,46,73,47,73,53,60,63,63,70,64
9062,207429,66,20,60,60,47,67,65,60,57,65,62,37,40,66,78,80,63,55,60,63,73,68,71,59,57,26,65,51,64,62,30,26,23
9063,219717,66,20,60,60,58,57,62,63,51,63,59,38,62,65,75,72,73,74,66,70,84,88,75,65,64,38,65,64,50,66,56,55,57
9066,229701,66,20,60,60,65,59,46,68,53,67,56,64,57,68,77,69,78,60,85,75,68,61,56,52,47,48,57,56,65,57,42,48,45
9067,170565,66,20,60,60,61,50,62,68,50,68,60,61,66,64,78,77,82,65,71,64,79,81,63,64,55,62,63,61,62,66,44,61,61
9069,189510,66,40,60,100,63,53,57,69,65,72,71,70,61,71,74,72,79,55,81,64,69,46,58,61,51,48,62,61,66,60,38,43,35
9072,227143,66,20,60,40,56,60,44,62,49,71,43,37,59,67,74,73,75,62,75,53,74,52,64,51,42,31,64,66,40,54,20,36,33
9073,236615,66,20,60,80,67,52,48,76,59,70,68,57,70,73,66,62,67,57,62,64,45,52,45,55,45,47,58,74,55,68,42,33,41
9075,204616,66,20,40,60,66,17,55,68,46,58,52,48,67,67,75,83,70,70,59,62,64,81,73,48,65,52,56,46,42,60,59,60,62
9078,215113,66,20,40,60,68,57,74,65,41,64,64,42,66,63,51,55,59,67,51,75,40,75,74,79,72,58,59,62,48,57,60,63,61
9080,227145,66,20,40,40,51,40,45,70,40,55,31,36,60,63,63,66,75,67,69,46,71,65,71,39,58,59,49,62,40,60,72,67,60
9081,165449,66,20,40,60,56,37,64,71,53,55,46,57,68,67,71,53,74,68,62,59,76,76,78,48,82,56,58,61,40,74,44,66,63
9082,237385,66,20,60,80,48,62,57,69,65,65,62,58,65,66,71,62,65,65,63,75,69,77,69,60,77,61,63,62,62,63,59,55,58
9083,174665,66,20,40,60,35,31,64,47,42,47,37,24,40,49,72,66,70,64,59,63,67,62,77,28,81,68,30,46,44,64,60,65,60
9084,190793,66,20,60,60,57,65,54,67,65,66,62,66,59,68,68,64,61,59,65,74,57,58,75,69,55,38,56,69,70,69,30,28,27
9086,146762,66,20,40,60,57,60,51,72,51,50,61,44,66,72,65,69,67,62,66,72,78,78,75,72,62,55,51,70,46,56,59,57,57
9090,187722,66,20,40,60,65,35,36,68,39,66,53,48,68,67,64,66,68,63,75,63,75,63,62,63,60,63,52,68,66,62,60,61,55
9091,188490,66,20,40,60,55,66,55,68,62,63,55,58,66,64,73,77,75,58,74,68,64,83,70,62,63,55,64,66,62,62,54,56,54
9093,223307,66,20,40,40,35,51,60,65,31,47,37,38,60,63,65,63,63,57,70,59,61,88,58,48,78,64,42,60,43,58,63,63,61
9094,223819,66,20,60,60,72,64,59,69,56,68,73,58,71,71,74,73,79,58,68,61,64,59,40,70,43,52,64,62,66,61,39,52,43
9095,158795,66,20,60,80,61,62,54,62,59,65,68,58,61,65,77,76,70,57,70,69,77,86,66,56,59,63,55,56,56,63,61,63,62
9096,228171,66,20,60,80,61,63,54,63,61,70,58,56,62,68,68,66,70,67,65,63,42,59,61,65,55,49,59,65,58,59,49,48,51
9097,209740,66,20,40,80,52,52,64,64,42,56,37,34,60,60,55,54,58,64,59,57,68,74,76,45,72,67,49,57,54,61,62,64,62
9101,209485,66,20,60,60,59,56,46,68,49,64,44,44,65,67,65,67,68,67,63,71,70,82,76,66,68,57,56,63,50,63,47,60,51
9102,214093,66,20,40,60,48,53,44,63,47,53,54,59,58,63,37,40,57,75,61,65,49,54,82,65,65,65,56,53,59,63,75,63,62
9103,216141,66,20,40,40,58,53,54,68,44,60,38,37,68,64,60,61,60,70,71,63,80,75,75,55,69,65,65,60,42,67,48,62,56
9104,163405,66,20,60,40,61,47,61,70,49,61,43,52,70,65,72,65,63,69,80,67,77,75,58,53,73,65,51,66,47,73,55,62,60
9107,208974,66,20,80,80,59,56,48,63,55,67,69,48,56,66,79,76,81,60,78,71,63,65,56,57,55,42,61,65,42,55,39,43,50
9108,227150,66,20,40,60,52,59,65,70,63,64,66,65,68,68,52,54,61,64,58,73,61,68,65,70,69,66,65,67,55,66,53,62,61
9109,231502,66,20,60,60,48,67,46,57,56,67,55,41,42,67,79,77,80,63,78,62,63,75,61,65,48,35,68,61,52,62,28,37,33
9115,176207,66,20,40,80,55,68,62,66,76,64,57,59,67,61,46,68,85,76,82,50,54,67,51,58,34,46,74,70,69,58,26,25,26
9117,207440,66,20,60,60,66,58,43,63,69,70,67,60,56,63,77,73,83,58,91,67,83,74,43,66,27,50,61,64,67,51,24,28,23
9120,224336,66,20,40,60,60,61,57,66,35,58,60,60,64,53,69,60,64,69,58,68,63,75,65,63,70,65,69,60,63,58,61,67,66
9124,224337,66,20,40,40,63,50,54,65,55,72,50,39,63,63,71,68,69,65,71,59,44,82,41,45,33,62,53,68,43,50,55,63,68
9125,225105,66,20,80,60,54,64,58,64,59,69,64,50,60,67,75,74,71,61,70,61,65,63,50,59,52,29,63,68,54,62,23,39,26
9126,186449,66,20,40,60,63,62,53,66,53,61,62,58,64,63,60,64,61,59,42,64,84,84,75,54,71,59,56,64,68,66,61,66,61
9127,204882,66,20,60,60,64,57,30,60,56,66,50,41,55,66,79,78,84,67,80,58,71,77,63,52,33,20,58,63,55,53,20,25,24
9128,214354,66,20,80,60,59,63,60,60,60,72,78,50,55,68,75,75,79,60,74,77,77,71,67,72,69,34,63,60,65,62,34,34,38
9130,228690,66,20,80,80,57,73,52,54,60,68,56,63,56,65,83,86,78,59,77,66,61,75,58,63,56,48,60,51,66,60,14,18,16
9131,230994,66,20,40,80,56,34,52,67,40,65,42,39,65,68,64,64,79,65,79,59,56,84,51,55,66,65,61,66,40,70,63,58,59
9135,198740,66,20,60,80,72,51,50,66,69,71,74,61,67,71,68,55,72,69,79,60,71,66,63,67,58,66,56,65,65,68,61,65,66
9136,203092,66,20,60,80,63,63,53,65,61,71,63,42,48,65,85,82,77,65,51,71,50,42,78,64,48,37,63,59,58,62,53,42,45
9137,210004,66,20,40,60,69,47,59,71,48,62,47,40,66,67,74,68,68,66,70,65,68,69,64,55,64,65,52,65,46,59,58,60,57
9138,234580,66,20,80,60,63,68,39,58,55,77,58,45,53,70,82,81,77,65,77,67,37,37,43,46,40,18,55,45,61,45,24,35,32
9141,234837,66,20,60,60,57,40,48,70,51,67,62,55,66,66,74,75,78,68,69,58,54,54,53,43,48,26,68,68,60,67,46,48,60
9144,240982,66,20,40,80,60,51,62,68,48,60,54,63,69,61,65,66,54,60,74,66,63,58,61,59,71,72,39,45,61,66,67,63,57
9145,200535,66,20,60,100,58,58,45,69,56,66,63,60,67,68,68,67,69,62,68,64,62,64,63,60,60,60,62,67,64,65,58,60,53
9147,208983,66,20,40,80,58,55,50,67,61,65,64,68,63,67,76,67,78,65,81,68,73,82,56,66,58,64,59,52,45,63,57,61,63
9148,177495,66,20,60,80,65,57,50,62,56,66,60,59,63,66,75,74,71,60,65,61,73,72,63,55,59,29,56,63,55,57,42,50,49
9149,184407,66,20,60,60,56,56,67,70,50,60,50,69,63,66,58,65,56,65,61,81,73,73,72,71,64,62,57,66,50,64,58,64,57
9150,201304,66,20,60,60,59,62,59,56,60,69,51,49,42,68,85,80,82,60,75,70,80,68,67,63,78,51,65,57,43,61,54,57,53
9151,223320,66,20,60,60,62,58,57,61,48,66,47,39,46,65,81,80,83,63,76,71,57,74,58,58,77,51,67,54,55,67,63,64,71
9153,160088,66,20,40,60,60,57,66,73,53,67,57,52,56,59,73,70,64,71,66,52,72,77,62,41,61,65,59,67,64,73,58,67,56
9154,234840,66,20,40,60,50,36,60,61,38,60,44,40,60,65,53,51,57,68,55,58,55,68,77,34,61,68,34,60,49,55,64,66,65
9156,213338,66,20,40,60,63,47,50,64,52,70,62,56,46,66,78,78,76,60,65,64,62,68,61,62,54,43,57,67,55,60,31,57,42
9157,237658,66,20,40,60,23,16,67,62,22,31,18,38,54,54,54,58,49,53,51,49,68,63,68,28,60,67,22,26,42,55,61,72,66
9160,198235,66,20,60,60,62,63,39,54,31,64,46,62,41,62,87,88,86,64,80,61,78,85,56,64,62,28,63,55,63,56,24,25,20
9162,210011,66,20,80,60,62,56,64,53,54,75,71,44,44,62,89,87,82,62,77,74,91,66,70,66,57,60,62,54,52,45,19,21,29
9163,159579,66,20,60,60,60,55,50,71,51,61,68,71,69,70,69,65,70,67,68,65,71,58,66,60,60,60,55,65,78,60,65,68,46
9164,229723,66,20,60,60,62,54,46,68,48,67,55,45,68,68,78,75,87,67,80,72,72,71,42,64,57,53,48,66,49,58,56,63,54
9167,226652,66,20,40,60,42,55,65,67,49,56,37,40,73,62,43,53,61,64,57,66,72,74,84,67,65,60,59,66,42,58,62,63,57
9168,227932,66,20,40,40,48,44,67,64,39,58,46,42,68,65,53,51,48,61,44,63,54,64,82,47,75,61,44,56,49,58,57,68,61
9172,170589,66,20,60,40,67,48,43,66,52,64,71,60,55,66,83,84,76,63,77,62,55,72,61,50,56,49,55,61,59,61,51,58,55
9180,223839,66,20,40,40,64,48,49,71,38,68,60,39,69,68,70,70,72,62,66,55,68,53,48,62,66,56,66,64,47,62,32,34,38
9182,191327,66,20,60,80,62,53,60,64,56,69,65,65,55,67,64,66,79,68,76,67,80,76,62,61,66,62,68,66,40,72,59,66,64
9183,208480,66,20,40,60,49,56,64,66,52,60,54,50,65,64,64,66,66,68,69,57,70,74,71,52,65,64,61,66,66,59,55,66,57
9184,218976,66,20,60,40,57,62,54,60,48,70,63,62,50,65,78,82,73,62,67,69,48,78,74,60,44,46,64,58,59,61,28,25,24
9187,229217,66,20,60,40,51,60,55,55,56,74,46,37,43,69,88,87,78,60,71,61,62,52,32,54,42,13,63,52,62,63,17,23,14
9189,210786,66,20,60,80,66,54,37,61,52,67,64,52,56,66,92,78,89,59,87,55,81,70,64,53,46,26,57,57,54,57,22,23,24
9191,221794,66,20,60,60,68,47,35,63,69,70,65,59,61,68,78,79,80,65,84,62,67,64,62,58,41,20,56,71,61,48,21,21,26
9192,232546,66,20,60,60,68,62,60,66,58,69,59,55,65,67,70,69,77,45,75,69,65,59,69,58,25,30,60,68,62,55,38,39,40
9196,239715,66,20,40,80,65,58,57,71,45,62,51,51,67,61,60,68,67,61,77,67,63,61,64,60,61,70,59,51,58,62,64,68,65
9198,204388,66,20,40,60,57,62,52,63,56,65,53,43,43,64,83,81,82,60,72,66,72,75,69,57,56,47,71,61,58,64,40,43,29
9202,224356,66,20,60,60,68,50,50,63,63,71,62,59,60,68,68,67,88,61,89,67,58,53,51,64,50,28,59,68,57,58,45,47,50
9204,231524,66,20,60,40,75,43,49,75,45,66,72,73,73,62,63,65,61,50,67,53,68,76,64,58,45,40,52,78,54,51,40,47,44
9205,171620,66,20,40,80,67,63,64,67,65,62,74,71,65,65,59,67,59,59,58,70,51,81,68,65,31,48,70,72,69,74,33,42,30
9207,226405,66,20,40,60,45,52,68,63,58,62,39,36,63,64,71,69,68,55,69,61,80,82,69,63,82,63,50,56,53,55,62,68,67
9208,231525,66,20,40,60,46,32,53,56,39,56,43,38,62,65,60,62,79,61,81,47,72,81,59,61,57,76,39,48,44,42,64,71,72
9209,238693,66,20,60,80,68,55,42,62,58,63,66,68,60,64,79,83,68,59,76,71,63,68,62,64,52,40,57,68,59,67,35,32,31
9210,194149,66,20,60,60,60,61,47,66,60,69,65,62,65,68,69,65,72,64,65,66,61,75,69,63,55,55,62,66,68,70,49,52,50
9211,200806,66,20,40,60,56,49,59,62,51,57,42,60,63,62,59,63,67,58,68,57,65,76,66,50,75,64,44,58,55,67,65,69,66
9212,221286,66,20,60,60,67,62,43,61,53,68,66,45,54,70,79,79,78,56,80,61,34,56,31,64,38,25,61,57,62,58,22,28,26
9213,227174,66,20,60,40,67,47,42,69,42,66,63,46,65,68,79,83,82,62,67,52,65,79,48,54,51,63,54,68,44,70,39,62,63
9216,238951,66,20,40,40,70,63,57,69,49,60,42,30,63,68,71,64,69,61,71,57,61,71,58,54,54,51,59,67,54,72,45,31,36
9221,190568,66,20,40,60,50,60,56,70,59,65,62,59,64,67,52,50,64,65,63,70,68,67,70,62,62,59,62,64,65,64,57,61,49
9224,239209,66,20,40,60,65,60,58,69,40,74,64,56,68,70,81,84,73,65,80,68,59,65,59,45,66,62,63,71,44,72,61,62,60
9226,165226,66,20,60,60,64,55,53,69,53,61,65,72,67,68,48,43,65,65,66,58,52,62,63,62,61,58,58,68,70,66,56,64,62
9227,181866,66,20,60,60,61,62,52,52,49,71,66,62,60,63,90,91,77,67,64,68,58,62,75,60,42,35,63,55,60,57,19,26,20
9229,222571,66,20,60,60,56,57,49,69,55,72,61,60,61,70,67,60,75,53,82,48,62,32,40,61,46,39,54,70,55,55,43,49,46
9230,224875,66,20,40,60,41,45,56,65,45,63,47,35,62,63,57,64,77,57,67,65,69,76,75,55,81,68,55,51,47,58,60,65,63
9231,228971,66,20,40,60,62,43,58,62,35,57,68,66,64,63,63,65,42,78,51,66,60,68,70,49,56,73,36,62,57,70,62,59,60
9232,232811,66,20,60,60,68,52,49,68,36,69,49,45,62,67,74,72,67,61,78,62,65,86,65,54,55,55,69,68,42,59,34,42,43
9238,210029,66,20,40,60,70,27,53,58,28,60,63,46,52,59,75,75,64,53,65,37,71,66,70,40,62,57,50,51,39,56,66,68,71
9241,234093,66,20,40,60,59,65,55,64,51,67,53,62,62,68,69,72,72,62,71,61,68,78,68,64,58,64,59,64,50,60,61,61,62
9244,214382,66,20,40,60,55,48,52,66,28,65,34,31,65,68,68,71,79,66,65,45,90,83,78,58,51,61,68,69,42,59,65,58,54
