,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
7666,207864,68,20,80,60,62,60,49,68,70,74,69,63,64,70,69,70,71,65,65,72,58,60,68,59,55,26,63,74,62,67,24,31,33
7683,139259,68,20,60,80,70,67,49,65,65,67,68,61,59,70,70,72,70,60,71,68,62,72,68,62,66,42,72,56,71,66,23,33,23
7688,200700,68,20,60,80,69,56,56,73,70,67,74,71,72,69,77,67,78,73,75,66,48,62,56,68,55,43,61,66,53,66,37,60,51
7697,225534,68,20,40,60,55,53,56,73,46,69,49,56,71,65,65,77,81,65,77,56,64,66,50,60,68,78,55,62,53,65,59,64,62
7700,197376,67,20,60,80,58,53,18,67,50,67,67,59,61,70,81,72,86,64,77,59,74,72,33,54,63,49,58,66,50,64,47,40,43
7718,177668,67,20,60,40,68,51,23,74,48,69,74,72,73,70,59,51,72,61,79,42,54,48,45,49,50,51,64,75,70,78,16,46,24
7721,236037,67,20,60,60,59,63,54,66,55,68,50,44,58,72,74,72,79,66,76,59,66,75,59,65,54,37,60,65,57,60,40,47,46
7728,193798,67,20,60,80,56,64,64,61,59,66,62,41,60,68,68,76,76,66,72,64,66,72,70,64,45,43,67,59,66,58,30,38,32
7746,212747,67,20,60,40,62,48,47,73,50,77,66,59,60,73,77,67,82,64,81,49,63,67,41,73,47,33,71,73,57,68,38,42,36
7768,223759,67,20,60,60,64,64,48,73,52,71,61,60,70,73,67,65,74,64,72,63,65,60,54,60,44,57,59,65,63,70,54,48,51
7780,213009,67,20,60,60,58,65,62,63,63,66,68,69,54,63,74,76,79,65,76,66,72,69,74,61,55,34,68,62,64,68,11,15,20
7801,221462,67,20,60,40,49,55,51,69,59,74,59,60,65,71,68,60,72,62,73,67,55,67,57,54,33,24,59,66,55,61,19,22,21
7813,228120,67,20,60,60,64,42,60,66,58,72,67,50,61,70,78,79,74,64,80,62,77,56,66,49,67,69,65,68,45,71,64,65,64
7820,178713,67,20,40,40,61,62,65,67,58,65,54,50,66,67,65,63,57,66,66,67,75,67,79,61,76,65,65,67,71,63,50,65,56
7830,192540,67,20,60,60,66,58,42,65,45,68,68,70,57,65,73,69,77,62,77,61,80,74,68,65,64,38,64,70,52,67,14,30,24
7844,211231,67,20,60,60,49,37,53,70,41,60,53,46,63,70,73,79,73,54,83,73,92,87,47,60,70,69,49,65,58,64,52,70,63
7846,225567,67,20,60,40,50,60,41,70,50,74,67,61,62,66,69,59,73,60,74,49,49,37,43,55,46,21,58,72,59,66,40,45,47
7848,187935,67,40,60,60,79,66,49,68,59,70,67,70,70,67,58,63,65,59,57,74,57,42,58,67,59,49,65,68,70,71,27,38,41
7853,207905,67,20,60,80,63,63,53,60,59,68,55,56,59,66,81,82,93,61,77,56,84,55,58,66,43,41,62,65,51,64,36,38,41
7854,231713,67,20,60,100,62,47,34,70,50,71,53,36,64,69,73,71,73,52,86,46,67,69,36,53,41,25,61,71,46,60,31,32,37
7858,209954,67,20,60,80,63,58,47,70,51,71,72,70,64,72,76,70,79,65,80,71,66,68,61,65,58,56,60,68,40,66,48,47,49
7860,229154,67,20,60,60,64,64,65,67,62,69,59,49,51,70,67,71,73,67,68,68,77,64,67,55,39,32,65,60,55,63,20,28,21
7864,203043,67,20,60,60,68,69,49,59,58,70,58,39,52,67,94,92,85,65,66,69,64,74,72,61,31,49,59,59,57,62,26,21,31
7873,239652,67,20,40,40,67,64,49,67,64,70,62,32,62,60,74,80,67,58,73,65,42,68,51,58,34,24,64,58,52,47,28,39,43
7878,211238,67,20,40,60,63,62,48,66,66,66,62,56,60,66,78,76,77,59,60,68,62,74,61,63,60,56,60,67,59,56,47,53,54
7879,214054,67,20,60,80,69,61,38,64,54,67,71,68,57,69,72,69,80,61,74,59,71,72,60,65,29,34,63,70,69,56,28,32,23
7886,169000,67,20,60,60,62,53,44,70,55,66,54,55,63,66,67,61,65,71,63,62,72,50,64,59,84,59,69,71,62,71,59,64,61
7889,200233,67,20,60,80,61,64,39,69,62,69,71,67,64,71,66,60,68,56,66,59,44,57,63,66,51,34,66,64,58,63,19,22,24
7893,215593,67,20,60,60,53,55,49,67,47,67,48,43,65,65,65,66,70,62,79,67,70,63,41,69,55,36,60,72,49,66,47,40,39
7894,221481,67,20,40,60,54,64,56,67,63,64,57,55,52,68,74,78,73,65,62,72,70,66,71,64,33,23,67,67,71,59,22,25,17
7914,186414,67,20,40,60,64,65,53,64,66,65,62,56,62,63,82,84,80,55,82,79,76,79,80,63,70,29,58,59,53,57,11,11,18
7922,228144,67,20,40,60,65,67,63,74,57,62,58,69,72,67,61,60,54,63,73,80,64,74,78,72,68,52,65,62,62,59,44,61,55
7929,230450,67,20,60,40,68,58,63,70,61,65,67,58,56,71,68,73,63,61,61,53,59,59,52,52,40,51,62,70,63,64,48,51,38
7939,234293,67,20,40,60,60,63,52,64,56,65,54,62,60,64,78,80,84,58,89,75,71,77,43,72,60,52,64,64,46,67,52,58,54
7953,233529,67,20,40,60,61,59,62,72,58,62,50,54,71,69,66,64,66,66,69,70,63,73,60,59,58,63,49,60,64,56,54,62,62
7956,214330,67,20,60,60,65,62,63,62,48,67,26,28,59,64,78,77,74,63,65,61,58,73,70,52,50,16,62,66,56,64,22,25,18
7967,235324,67,20,60,60,51,60,47,74,60,66,45,42,63,71,72,69,69,58,56,65,56,61,50,53,58,47,63,66,62,62,35,50,51
7974,240190,67,20,60,80,49,63,54,67,44,64,42,40,65,67,71,71,67,68,68,63,68,71,69,66,60,63,62,65,57,52,53,59,55
7988,197954,67,20,60,60,65,63,61,68,71,67,61,68,63,68,68,53,71,64,69,71,58,76,68,68,57,63,68,68,63,62,52,43,33
7994,230467,67,20,60,60,60,60,58,64,63,72,61,59,55,65,73,59,58,62,51,58,57,63,62,60,60,25,70,70,53,57,21,22,29
8000,237892,67,20,40,60,45,69,75,66,45,51,42,39,55,68,46,42,38,63,50,68,62,68,83,58,60,35,73,60,61,69,35,45,32
8005,230470,67,20,60,60,68,61,41,56,64,77,65,66,51,71,71,73,72,71,74,63,61,66,71,62,44,43,66,61,67,67,33,33,32
8009,230471,67,20,60,100,73,45,55,66,47,71,77,75,76,72,78,67,81,59,77,72,56,62,61,61,44,44,67,58,67,62,31,22,22
8016,225864,67,20,60,60,61,57,39,68,54,72,60,49,56,71,75,69,80,61,74,48,64,53,48,53,40,41,61,62,53,47,34,41,40
8034,230477,67,20,60,60,42,52,69,63,54,71,55,50,64,68,76,80,58,75,45,55,69,63,75,60,58,51,73,62,41,64,55,51,60
8062,53074,67,20,60,80,68,64,57,71,64,65,77,72,69,71,53,40,72,61,83,64,73,39,63,62,64,56,55,74,78,65,23,55,54
8073,231508,67,20,40,80,62,58,58,70,45,59,57,65,59,64,66,70,65,68,65,55,70,76,71,54,64,18,72,74,62,59,15,25,17
8079,214358,67,20,60,60,69,60,38,71,51,67,70,62,70,71,69,67,68,62,68,61,63,70,59,66,44,42,65,70,61,61,22,46,26
8087,227161,67,20,60,60,69,61,25,65,34,74,52,55,59,64,84,85,82,52,73,61,69,72,47,54,33,16,62,67,55,42,15,30,28
8096,230491,67,20,60,60,53,55,56,74,46,71,53,71,60,60,73,75,40,57,75,55,40,41,41,68,49,23,72,68,70,66,22,48,38
8097,202589,67,20,40,40,62,67,37,67,59,68,71,72,65,69,66,73,62,59,71,75,39,62,57,67,40,49,55,70,58,50,20,48,25
8102,209502,67,20,40,60,61,63,61,61,61,68,50,48,56,65,78,84,85,63,63,71,76,53,46,65,35,40,67,62,67,59,14,15,19
8113,210784,67,20,80,60,65,51,37,63,66,68,67,68,65,69,72,69,73,68,75,65,58,40,65,49,45,26,66,72,63,73,27,36,24
8131,160099,67,20,60,40,68,58,63,70,61,65,67,58,56,71,68,73,63,61,61,53,59,59,52,52,40,51,62,70,63,64,48,51,38
8135,220772,67,20,60,60,48,66,74,68,63,63,51,56,65,68,62,60,58,63,53,75,63,76,78,71,65,57,69,64,59,63,41,58,53
8164,229996,67,20,60,60,62,65,60,66,60,71,66,63,56,65,69,75,68,57,69,68,71,68,66,68,78,43,66,68,67,60,32,36,26
8165,190060,67,20,60,60,53,48,47,68,65,66,45,36,65,69,91,91,92,63,81,64,92,90,70,57,81,62,65,63,44,67,62,65,66
8177,160112,67,20,60,60,60,60,58,64,63,72,61,59,55,65,73,59,58,62,51,58,57,63,62,60,60,25,70,70,53,57,21,22,29
8185,229745,67,20,80,60,50,59,52,66,58,72,48,38,57,69,85,81,80,56,82,65,59,68,72,58,49,26,64,61,56,58,26,31,25
8188,213106,67,20,40,80,67,62,59,68,59,66,72,57,69,68,65,67,60,67,80,75,63,91,76,67,86,62,65,66,51,64,53,55,55
8193,160115,67,20,80,60,68,61,41,56,64,77,65,66,51,71,71,73,72,71,74,63,61,66,71,62,44,43,66,61,67,67,33,33,32
8204,230262,67,20,60,80,72,50,56,73,59,72,83,68,76,75,72,71,62,69,75,71,58,60,74,46,40,45,72,51,71,59,35,22,23
8206,177782,67,20,40,40,65,45,64,70,40,65,61,58,67,66,50,34,62,68,71,65,60,69,72,68,77,62,52,62,57,65,62,64,58
8211,218743,67,20,60,60,64,62,36,67,52,68,54,38,62,70,81,71,78,65,80,65,67,82,58,59,50,22,63,65,45,62,31,37,43
8218,160121,67,20,60,60,55,71,48,53,52,75,59,66,59,65,74,52,40,71,63,61,43,55,59,65,40,33,76,75,51,71,33,34,35
8229,190589,67,20,60,60,61,59,52,65,59,69,70,52,63,71,71,68,74,72,72,65,64,74,59,58,49,50,57,64,60,60,51,53,49
8231,219518,67,20,80,60,65,49,50,67,34,67,68,69,65,68,80,82,76,61,77,69,79,56,60,67,58,48,60,68,55,55,19,23,21
8232,225150,67,20,80,80,59,61,45,62,59,73,52,56,55,73,80,78,82,63,92,54,55,61,27,51,73,24,63,60,59,60,24,20,15
8236,200831,67,20,80,80,59,65,42,64,58,70,56,52,55,70,73,69,68,66,69,66,53,66,68,70,52,29,67,62,58,60,28,33,30
8248,203393,67,20,60,60,49,63,52,68,29,68,33,35,65,70,82,76,60,65,60,66,60,72,79,67,65,54,64,65,57,70,53,64,48
8262,176003,67,20,40,80,57,62,38,63,61,71,57,59,58,69,77,74,84,65,82,63,70,65,45,64,38,28,70,56,55,68,27,31,28
8264,192643,67,20,40,100,69,54,50,69,62,66,72,72,68,68,64,55,73,68,81,72,43,66,62,69,69,62,62,66,55,70,61,62,63
8267,173444,67,20,80,80,63,64,64,66,62,66,69,67,58,67,72,78,68,64,68,77,74,76,71,68,66,52,64,62,59,65,32,44,22
8281,160136,67,20,60,60,53,55,56,74,46,71,53,71,60,60,73,75,40,57,75,55,40,41,41,68,49,23,72,68,70,66,22,48,38
8282,230280,67,20,80,60,60,56,58,64,53,73,60,45,40,72,81,83,84,69,68,48,62,75,65,64,45,73,71,49,65,68,39,24,23
8286,210313,67,20,40,80,69,67,34,66,66,67,71,72,62,69,83,80,80,50,80,65,88,50,58,66,42,38,56,66,59,52,36,44,38
8290,240265,67,20,60,60,29,67,63,65,58,61,72,45,56,66,65,70,78,69,69,77,69,71,72,64,73,13,75,63,58,71,11,13,14
8291,198538,67,20,40,60,56,56,75,61,59,57,58,52,59,58,67,65,61,62,57,59,70,72,82,62,80,61,63,59,58,56,60,62,61
8295,230282,67,20,60,60,52,51,52,62,47,76,45,61,52,73,73,59,72,63,60,63,55,69,51,55,43,50,59,73,53,57,47,52,49
8304,220045,67,20,60,80,69,59,35,58,48,78,62,55,53,67,75,77,67,54,75,59,48,68,43,65,37,40,54,66,49,55,35,40,38
8324,178321,67,20,60,60,70,61,49,68,58,65,66,67,59,71,52,58,60,67,67,64,52,40,54,68,55,44,65,70,64,66,35,58,45
8332,204436,67,20,80,60,62,57,59,65,61,79,59,56,63,74,64,67,85,65,79,59,71,55,49,60,48,37,60,58,42,59,29,30,31
8339,220054,67,20,40,60,69,61,48,69,58,67,68,56,68,69,65,74,90,64,88,61,39,92,40,63,68,56,61,58,51,68,30,58,42
8341,235670,67,20,60,60,53,65,47,62,52,69,64,54,62,71,76,73,71,60,68,60,61,66,63,65,38,31,61,64,55,67,51,28,41
8372,147613,67,20,60,80,64,61,47,70,44,70,75,67,66,69,68,65,80,60,80,61,61,68,39,64,64,57,60,63,60,63,55,18,14
8389,167329,67,20,80,80,68,65,60,67,67,68,65,67,62,70,69,66,68,59,71,70,80,69,68,70,78,40,66,63,64,62,22,41,56
8396,177315,67,20,80,60,68,64,48,68,66,70,70,69,62,68,52,52,69,55,73,64,45,61,61,66,65,33,65,74,72,70,15,33,30
8398,209316,67,20,60,80,72,48,50,72,62,72,82,70,70,73,67,64,74,57,72,64,44,45,56,66,68,62,55,74,51,61,58,61,60
8401,203173,67,20,40,80,53,51,40,72,52,68,56,57,65,63,69,75,73,65,81,54,63,38,37,56,49,44,66,67,53,57,26,48,33
8416,237223,67,20,60,60,60,62,62,66,54,67,69,52,62,66,72,69,61,60,61,68,62,77,77,66,72,62,65,66,55,59,54,62,57
8417,180903,67,20,60,80,63,65,30,63,67,67,68,70,47,65,68,67,84,69,86,66,67,71,59,69,59,35,68,70,74,78,28,36,21
8428,220075,67,20,60,60,60,58,68,68,49,67,52,57,65,70,75,74,73,63,59,70,59,78,84,69,66,57,58,65,53,60,60,64,50
8441,183471,67,20,60,80,67,62,53,70,68,66,73,72,66,68,73,74,67,59,70,73,58,61,70,66,59,46,63,66,75,65,45,50,51
8445,187313,67,20,60,60,57,68,62,58,59,63,61,63,53,66,75,75,63,63,52,65,61,67,72,65,49,26,64,57,64,56,28,25,29
8452,220084,67,20,60,60,56,52,36,66,51,70,47,55,62,70,86,90,85,60,74,60,57,72,62,64,42,15,59,62,53,72,14,18,12
8458,192437,67,20,60,60,61,57,61,69,65,69,73,74,62,69,72,66,73,66,69,67,67,73,67,64,63,45,64,63,60,62,17,38,39
8459,198070,67,20,60,60,68,58,55,66,62,66,75,69,63,68,73,69,76,60,83,75,67,82,62,67,68,54,65,70,66,62,44,57,54
8460,214198,67,20,40,60,57,53,62,66,54,64,56,58,61,65,71,70,74,67,70,65,84,84,63,63,73,65,63,64,59,66,66,67,62
8462,197303,67,20,80,80,65,62,44,72,62,72,61,55,67,68,68,66,67,64,66,64,71,62,57,65,40,55,50,67,52,66,49,49,42
8474,183993,67,20,40,60,53,70,75,68,54,57,53,45,64,64,57,58,69,70,72,69,91,90,78,64,82,62,75,66,47,67,51,61,58
8480,221627,67,20,80,40,61,64,55,64,63,68,64,62,57,65,79,79,83,66,76,65,64,76,60,64,39,43,62,64,65,64,20,21,19
8498,210112,67,20,60,60,54,63,46,64,55,73,69,49,60,69,81,73,86,61,77,56,76,53,43,58,37,30,61,59,58,63,25,43,37
8521,235717,67,20,60,80,60,56,43,71,53,72,55,52,62,69,67,65,77,62,75,54,56,56,60,43,52,29,55,70,51,60,45,34,40
8525,208838,67,20,60,60,54,61,42,65,64,73,64,58,62,68,75,72,73,55,67,67,34,34,55,62,72,38,65,66,61,65,42,46,46
8529,148423,67,20,60,60,71,54,39,71,59,66,73,68,70,70,34,34,68,70,75,68,56,30,52,67,57,58,65,73,68,74,20,23,35
8531,241095,67,20,80,80,64,63,51,63,62,70,60,58,57,71,79,74,75,51,76,66,58,64,59,58,63,26,65,66,63,59,23,35,37
8533,220872,67,20,60,80,64,55,46,68,49,70,47,45,61,68,71,69,80,64,68,58,44,75,64,52,55,42,57,62,57,60,49,48,47
8535,237768,67,20,40,80,60,62,55,69,64,63,62,67,62,66,70,70,73,67,60,54,61,73,71,56,52,46,69,70,55,56,40,54,50
8546,235466,67,20,60,80,63,70,53,71,59,68,63,58,70,63,57,48,53,61,48,70,37,58,73,66,45,49,68,69,70,58,36,46,41
8561,208589,67,20,60,60,45,61,56,70,71,61,65,62,62,69,67,68,73,68,68,54,71,78,66,54,51,60,63,67,56,62,40,57,48
8563,215245,67,20,60,60,67,58,53,69,56,68,66,53,63,72,66,68,78,64,74,65,60,69,58,59,69,63,64,68,52,63,49,62,65
8573,179663,67,20,60,60,64,53,57,64,43,66,38,53,63,64,74,75,79,65,71,57,66,80,63,52,47,65,67,64,53,63,67,67,65
8582,198354,67,20,60,60,61,65,64,62,55,68,66,44,54,69,73,71,65,68,59,76,53,68,61,73,54,12,66,60,56,55,21,24,22
8588,202453,67,20,60,60,74,64,54,71,50,71,56,60,75,68,65,69,53,64,59,69,58,57,71,64,65,67,67,64,70,61,70,70,66
8591,189141,67,20,40,60,48,64,57,66,63,65,50,41,55,68,76,68,81,64,82,71,91,73,57,64,53,26,69,66,42,64,20,35,33
8594,240342,67,20,60,60,54,59,58,69,54,67,63,55,66,69,66,73,69,59,67,60,73,63,77,57,49,27,62,67,53,64,27,36,28
8605,228568,67,20,60,60,60,62,58,64,64,73,71,56,55,66,83,87,80,65,70,74,71,68,58,66,50,41,58,60,50,63,39,42,38
8623,213724,67,20,60,60,47,63,41,70,50,67,45,44,63,71,61,62,72,56,68,45,59,56,48,60,45,43,59,67,65,59,36,42,38
8631,189661,67,20,60,60,57,70,50,61,51,66,49,39,49,72,71,75,71,66,60,58,70,72,68,57,25,23,72,61,55,55,18,21,19
8644,196064,67,20,60,60,59,65,58,61,63,71,64,64,53,70,81,86,80,64,80,70,90,80,69,54,73,38,69,57,64,65,16,23,22
8645,202465,67,20,60,80,59,63,55,70,60,61,59,66,66,66,69,69,79,64,77,67,70,85,66,64,74,61,63,64,68,64,63,61,58
8664,159973,67,20,60,80,72,50,56,73,59,72,83,68,76,75,72,71,62,69,75,71,58,60,74,46,40,45,72,51,71,59,35,22,23
8667,201446,67,20,60,60,56,66,45,70,55,72,53,68,63,70,65,70,65,53,72,63,55,74,64,61,61,59,67,61,58,64,47,55,48
8681,183272,67,20,60,80,70,63,48,74,61,66,75,80,66,65,54,54,63,65,63,70,31,52,57,63,38,21,66,68,58,64,22,26,18
8685,210409,67,20,60,60,61,55,50,67,46,65,58,60,62,68,74,68,74,61,63,58,62,72,58,61,59,45,62,71,50,65,55,58,53
8688,203242,67,20,60,60,64,67,62,69,56,63,66,61,69,68,67,67,68,66,74,66,58,58,69,67,63,69,52,69,66,59,53,47,47
8691,221931,67,20,80,60,65,58,58,67,55,68,67,68,66,71,68,65,62,62,54,74,43,62,74,62,27,63,64,74,66,71,57,56,61
8699,225261,67,20,40,40,59,40,60,73,47,66,55,47,70,71,63,58,67,60,68,59,61,59,57,47,66,63,62,67,57,61,63,67,65
8702,208878,67,20,60,60,65,64,49,69,58,68,61,63,66,63,76,75,76,65,64,67,54,62,69,60,70,44,59,65,50,63,44,40,38
8710,220143,67,20,40,80,56,58,52,68,56,67,63,47,69,68,73,75,67,65,77,62,56,56,59,53,44,50,59,69,52,65,51,56,49
8720,177138,67,20,100,60,60,58,61,72,69,79,72,58,62,71,60,68,73,72,73,67,72,40,78,65,65,54,68,59,66,70,59,57,54
8723,228595,67,20,40,80,57,45,56,70,39,61,43,41,65,64,65,64,67,66,64,59,61,74,66,50,72,65,57,64,46,64,59,68,67
8730,217845,67,20,40,60,58,68,39,68,55,69,56,51,66,70,80,78,75,60,70,52,71,70,66,59,58,56,69,66,53,61,35,51,42
8731,188405,67,20,60,60,66,64,65,68,72,67,73,70,65,69,69,72,71,62,69,69,62,62,76,68,61,43,62,63,68,68,19,32,18
8747,232440,67,20,60,40,47,58,44,72,43,65,73,71,70,70,67,55,68,60,73,55,52,58,33,62,39,29,56,71,48,66,31,44,40
8754,195065,67,20,60,60,72,54,46,70,66,65,72,70,75,71,49,55,62,64,64,67,62,70,67,68,62,58,65,67,58,66,36,56,48
8803,225798,66,20,60,60,58,36,37,66,28,67,31,33,58,70,86,80,84,63,85,36,77,78,43,30,50,60,44,52,40,55,62,61,64
8809,211720,66,20,60,80,63,48,55,70,52,65,54,45,60,68,72,74,73,65,71,57,65,59,56,45,52,41,63,66,42,60,34,37,35
8810,214536,66,20,60,60,39,69,57,57,48,70,54,60,47,68,87,88,82,66,71,65,75,80,56,52,54,12,64,57,64,51,20,18,19
8830,201484,66,20,60,80,58,62,56,63,54,74,64,59,58,64,72,78,80,59,66,64,54,48,60,63,46,53,62,64,61,61,45,55,47
8844,184847,66,40,60,60,66,54,39,75,70,62,75,70,65,69,54,41,65,59,67,77,48,53,53,72,39,51,64,68,70,61,36,37,28
8847,181521,66,20,60,60,71,57,28,70,41,66,69,75,68,67,67,67,89,59,87,64,83,72,58,67,70,55,60,68,59,70,24,35,30
8850,222738,66,20,60,60,64,63,44,66,48,68,55,68,65,66,71,67,70,67,86,65,55,56,50,45,48,24,66,65,70,63,41,40,45
8852,178194,66,20,60,60,68,59,44,63,59,67,64,66,60,65,72,70,73,57,91,63,83,72,67,66,57,21,62,62,60,64,26,22,18
8859,206101,66,20,60,60,52,57,59,70,56,65,57,63,65,72,70,74,80,54,77,54,59,66,63,65,45,49,56,57,62,47,50,57,53
8866,237335,66,20,80,60,54,54,36,65,55,72,62,60,63,74,69,69,65,58,77,63,37,54,69,58,52,28,60,64,48,64,30,27,30
8872,209177,66,20,40,60,65,54,55,62,53,62,63,63,60,60,75,75,82,66,69,60,74,91,66,62,60,48,67,65,60,45,45,42,38
8874,167705,66,20,80,60,59,69,68,61,64,62,63,67,56,61,61,65,66,62,63,68,70,57,68,64,70,25,67,63,74,67,20,24,18
8888,197148,66,20,40,80,60,62,52,64,57,65,46,41,59,65,71,73,73,67,75,71,72,80,65,65,66,56,63,64,49,63,44,45,49
8893,205086,66,20,60,60,66,53,48,70,52,74,77,74,64,70,54,54,79,57,79,74,68,63,51,68,53,57,60,64,61,57,38,30,34
8896,209695,66,20,60,60,57,70,56,72,54,63,60,70,62,70,63,67,75,60,59,61,60,64,73,64,47,49,59,67,70,56,48,54,46
8905,208417,66,20,60,80,63,60,40,63,43,59,45,47,58,62,91,82,78,66,66,66,68,60,72,53,55,35,68,60,50,45,31,27,25
8908,198690,66,20,60,60,59,59,52,64,57,68,70,69,55,65,77,81,89,53,91,71,71,65,34,65,45,34,55,68,61,62,16,38,17
8909,204322,66,20,60,60,55,60,58,65,35,62,51,45,56,66,83,86,92,63,79,49,74,65,60,52,67,39,58,63,61,54,15,18,16
8913,212515,66,20,60,60,50,52,51,68,54,66,62,68,62,67,71,68,72,66,63,61,57,76,59,65,63,57,49,67,45,65,56,61,57
8920,220196,66,20,60,40,48,52,33,69,50,70,53,48,64,69,72,76,75,53,94,49,65,72,59,50,51,34,61,69,49,78,22,38,28
8931,227622,66,20,60,60,42,42,40,73,45,69,67,60,72,73,63,52,68,66,66,53,62,67,73,56,38,45,50,69,45,68,45,40,38
8942,234536,66,20,60,60,70,66,72,76,54,61,51,49,71,65,64,63,62,56,57,66,63,60,67,58,48,67,65,68,48,65,62,63,48
8946,237098,66,20,40,60,54,53,45,68,42,65,58,52,62,65,66,74,76,64,55,63,73,69,57,63,57,40,64,65,47,58,39,39,38
8959,238637,66,20,60,60,60,49,43,68,42,64,40,56,65,60,75,76,74,62,75,59,64,74,61,39,54,49,64,65,49,68,38,45,41
8977,239921,66,20,60,60,51,47,41,67,53,73,58,53,59,72,72,64,89,61,91,72,57,55,32,40,47,26,66,61,53,59,35,39,41
8978,202546,66,20,40,60,60,60,49,70,55,66,59,72,69,70,66,61,74,62,59,60,70,85,78,60,63,56,60,63,71,56,52,60,55
8984,238642,66,20,60,60,39,70,62,58,60,63,45,47,35,65,63,63,56,66,58,66,71,60,59,63,28,11,70,47,61,48,14,15,13
8994,213301,66,20,40,80,63,64,41,62,54,71,58,51,63,72,74,68,86,59,94,59,82,66,30,60,60,49,53,58,53,51,45,47,53
8999,202295,66,20,40,80,40,65,66,65,59,59,57,55,44,64,63,63,57,63,56,70,52,67,73,64,63,36,65,57,62,62,24,23,22
9007,214329,66,20,60,60,64,45,36,70,51,64,63,64,66,68,60,64,65,66,73,65,65,63,59,65,45,38,63,70,63,66,38,40,42
9011,238649,66,20,40,100,39,60,49,70,30,62,32,38,70,64,59,58,60,66,56,42,54,57,75,58,72,62,64,62,43,58,58,60,62
9016,224826,66,20,40,40,63,59,47,68,42,64,64,70,64,65,70,73,64,55,75,65,52,75,66,57,31,26,63,63,58,57,31,23,26
9021,229435,66,20,40,80,45,65,66,66,58,70,58,44,53,72,66,54,62,69,62,44,70,67,70,35,40,30,67,64,42,73,32,38,36
9024,184635,66,20,60,60,62,69,59,70,69,69,71,68,60,70,64,60,68,63,46,65,37,31,60,74,44,33,58,62,66,63,26,23,33
9034,213566,66,20,60,60,60,64,57,65,58,71,60,36,59,71,69,68,72,61,57,66,62,58,64,62,44,25,56,62,49,64,29,22,28
9038,221503,66,20,60,60,66,60,55,70,64,67,74,67,62,69,67,55,74,64,79,68,59,64,49,62,52,44,63,66,60,65,39,44,23
9039,226879,66,20,60,60,59,65,58,61,56,69,50,30,48,67,77,72,72,63,78,61,66,77,66,60,49,18,67,57,59,63,16,17,16
9042,222528,66,20,60,80,58,56,51,67,53,69,55,58,65,70,79,79,58,59,78,64,54,59,66,55,76,31,54,65,59,64,47,54,50
9055,229699,66,20,60,60,58,62,42,72,36,64,56,44,67,66,69,68,64,55,69,55,53,69,59,67,35,41,56,65,48,59,41,49,38
9063,219717,66,20,60,60,58,57,62,63,51,63,59,38,62,65,75,72,73,74,66,70,84,88,75,65,64,38,65,64,50,66,56,55,57
9072,227143,66,20,60,40,56,60,44,62,49,71,43,37,59,67,74,73,75,62,75,53,74,52,64,51,42,31,64,66,40,54,20,36,33
9078,215113,66,20,40,60,68,57,74,65,41,64,64,42,66,63,51,55,59,67,51,75,40,75,74,79,72,58,59,62,48,57,60,63,61
9084,190793,66,20,60,60,57,65,54,67,65,66,62,66,59,68,68,64,61,59,65,74,57,58,75,69,55,38,56,69,70,69,30,28,27
9101,209485,66,20,60,60,59,56,46,68,49,64,44,44,65,67,65,67,68,67,63,71,70,82,76,66,68,57,56,63,50,63,47,60,51
9109,231502,66,20,60,60,48,67,46,57,56,67,55,41,42,67,79,77,80,63,78,62,63,75,61,65,48,35,68,61,52,62,28,37,33
9125,225105,66,20,80,60,54,64,58,64,59,69,64,50,60,67,75,74,71,61,70,61,65,63,50,59,52,29,63,68,54,62,23,39,26
9145,200535,66,20,60,100,58,58,45,69,56,66,63,60,67,68,68,67,69,62,68,64,62,64,63,60,60,60,62,67,64,65,58,60,53
9191,221794,66,20,60,60,68,47,35,63,69,70,65,59,61,68,78,79,80,65,84,62,67,64,62,58,41,20,56,71,61,48,21,21,26
9202,224356,66,20,60,60,68,50,50,63,63,71,62,59,60,68,68,67,88,61,89,67,58,53,51,64,50,28,59,68,57,58,45,47,50
9205,171620,66,20,40,80,67,63,64,67,65,62,74,71,65,65,59,67,59,59,58,70,51,81,68,65,31,48,70,72,69,74,33,42,30
9213,227174,66,20,60,40,67,47,42,69,42,66,63,46,65,68,79,83,82,62,67,52,65,79,48,54,51,63,54,68,44,70,39,62,63
9227,181866,66,20,60,60,61,62,52,52,49,71,66,62,60,63,90,91,77,67,64,68,58,62,75,60,42,35,63,55,60,57,19,26,20
9229,222571,66,20,60,60,56,57,49,69,55,72,61,60,61,70,67,60,75,53,82,48,62,32,40,61,46,39,54,70,55,55,43,49,46
9241,234093,66,20,40,60,59,65,55,64,51,67,53,62,62,68,69,72,72,62,71,61,68,78,68,64,58,64,59,64,50,60,61,61,62
9250,212335,66,20,60,40,64,58,58,62,58,68,71,69,58,67,76,77,75,63,80,71,73,66,63,65,56,52,59,60,69,63,48,49,51
9263,202866,66,20,80,60,59,55,55,62,62,68,66,67,55,68,74,59,85,64,85,67,45,55,45,65,48,38,63,63,43,75,37,19,12
