,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
7075,204135,68,20,40,60,71,69,50,72,43,70,67,49,57,73,72,76,72,72,67,71,68,62,66,68,59,59,75,66,50,66,62,63,68
7077,218727,68,20,60,80,76,36,50,64,37,61,41,69,59,62,88,86,81,62,75,79,90,86,74,72,62,48,59,59,62,51,61,67,65
7080,239463,68,20,40,60,28,37,70,59,33,45,28,32,61,36,54,55,45,69,54,45,69,68,72,26,61,67,41,29,40,60,68,75,70
7082,206440,68,20,40,60,56,17,69,54,22,30,34,22,55,54,50,61,42,64,51,40,60,73,78,23,71,67,23,35,38,58,65,67,66
7085,154216,68,20,40,60,47,51,74,61,44,47,32,40,56,60,58,54,52,65,64,54,71,44,70,42,64,70,32,34,60,61,68,67,66
7090,213354,68,20,40,60,63,34,61,67,28,65,35,41,62,65,72,74,57,55,64,32,57,73,59,28,54,67,50,37,42,64,70,71,68
7093,188522,68,20,60,40,62,56,56,65,45,72,68,39,60,70,75,72,76,68,83,50,67,75,68,53,87,68,61,62,60,76,60,65,64
7094,190826,68,20,40,60,62,36,71,66,35,57,43,33,61,63,54,65,55,66,45,42,77,72,68,46,59,66,40,54,40,63,70,68,66
7096,188779,68,20,40,60,32,35,59,63,31,32,21,36,54,57,53,66,50,60,49,56,70,56,85,44,65,70,35,50,47,67,66,69,66
7097,189035,68,20,40,60,31,31,64,42,32,41,31,32,42,49,55,55,43,61,62,42,73,60,76,42,71,66,51,20,55,60,72,70,68
7098,211308,68,20,40,60,67,34,58,63,47,60,51,48,59,62,73,74,59,66,74,66,34,73,59,32,56,62,49,59,66,59,66,70,68
7099,214124,68,20,40,60,24,40,66,50,38,31,40,60,52,40,68,64,48,58,58,70,74,55,75,65,65,64,24,32,37,46,65,75,73
7100,214380,68,20,40,60,64,34,43,57,27,60,58,35,59,62,69,72,84,75,81,69,76,78,56,61,62,72,56,47,34,48,67,70,65
7101,218988,68,20,60,60,67,59,56,65,53,66,67,54,54,68,74,75,71,69,74,68,70,73,63,62,63,68,62,54,58,59,62,67,65
7103,203885,68,20,40,60,65,19,53,66,38,57,52,31,55,62,66,67,77,66,83,56,63,64,28,49,30,67,37,43,38,62,67,72,71
7104,222573,68,20,40,60,58,61,59,70,70,71,49,32,65,70,83,80,77,71,63,59,71,80,75,59,71,63,57,63,35,65,54,67,63
7105,223597,68,20,40,60,63,29,53,61,34,59,54,33,47,62,75,73,74,66,78,49,73,72,55,26,59,67,59,46,38,62,65,68,70
7106,226669,68,20,40,100,32,35,67,65,34,52,29,33,56,58,60,51,48,64,47,60,57,65,82,30,64,68,26,30,76,65,67,68,64
7110,231022,68,20,40,60,67,30,65,56,44,60,60,41,40,68,63,69,61,68,60,42,65,67,60,39,57,69,56,41,40,63,68,70,71
7115,183407,68,20,40,40,55,29,73,64,40,45,48,52,65,50,44,43,60,63,58,57,67,70,73,38,67,69,28,53,42,66,66,68,65
7116,211056,68,20,60,60,70,49,52,68,48,63,63,58,63,70,79,82,74,66,74,57,70,86,63,56,62,64,49,54,61,60,61,59,60
7118,232049,68,20,40,60,64,34,58,65,29,58,61,42,64,60,73,78,57,64,61,59,74,79,68,51,69,67,63,64,58,59,63,65,64
7121,183409,68,40,40,60,59,23,75,62,43,48,44,33,61,61,39,64,58,53,34,63,62,73,92,39,65,58,51,54,41,70,63,69,64
7122,183921,68,20,40,60,75,52,58,69,48,53,59,49,69,68,67,66,74,65,74,53,83,93,68,57,73,61,69,70,62,66,68,68,67
7126,202356,68,20,60,40,64,42,58,62,36,60,52,47,64,62,74,68,66,71,63,72,64,78,71,56,81,70,44,46,44,68,62,67,68
7127,218996,68,20,40,60,68,55,66,71,44,65,53,65,70,71,51,53,56,65,71,71,73,70,72,70,63,65,66,70,61,55,63,66,62
7132,233588,68,20,40,60,40,24,66,63,32,39,36,46,62,60,58,54,56,59,56,58,71,63,70,26,72,66,38,46,41,61,71,67,68
7133,224885,68,20,60,60,70,30,52,65,28,68,65,49,65,70,80,79,77,63,71,53,70,67,76,29,60,62,47,64,36,58,66,66,68
7137,193909,68,20,40,80,55,36,65,75,36,57,47,60,61,71,58,48,68,69,62,46,69,76,71,43,70,71,50,53,49,57,61,65,62
7138,208502,68,20,40,60,63,26,57,66,37,66,59,41,64,65,75,77,72,67,74,57,63,72,59,40,66,66,40,59,59,62,68,67,67
7145,214135,68,20,40,40,27,21,79,41,29,31,28,49,64,48,31,33,30,62,29,66,30,57,91,41,72,72,25,33,35,59,67,71,59
7146,233591,68,20,60,60,71,31,51,64,36,59,57,52,65,64,73,77,62,61,54,52,67,89,68,44,70,63,57,52,49,62,53,64,68
7147,199800,68,20,40,40,73,46,64,65,38,68,75,46,68,69,85,81,81,57,74,74,86,59,79,39,60,65,67,59,44,61,61,67,65
7148,204920,68,20,40,60,69,46,50,56,47,59,49,36,61,63,70,38,61,58,56,64,80,71,71,38,66,80,53,59,50,65,71,80,68
7154,188793,68,20,40,60,63,24,57,55,38,59,55,30,56,63,84,84,75,55,90,66,81,82,59,39,74,62,55,46,32,46,65,65,72
7155,190585,68,20,40,60,68,54,61,63,49,61,54,56,59,59,74,79,75,60,68,59,75,77,62,53,70,68,61,59,50,59,63,67,66
7156,202106,68,20,40,60,65,38,59,64,49,59,72,76,57,64,72,76,73,64,66,77,87,61,78,62,70,59,49,54,46,59,65,67,67
7157,209786,68,20,60,60,66,39,64,68,41,66,56,31,63,68,71,68,61,61,59,61,64,69,68,41,73,60,43,50,36,61,70,71,69
7158,221050,68,20,40,40,64,40,48,63,53,63,69,60,57,57,74,78,72,64,71,61,74,79,60,52,67,66,59,61,52,62,63,69,67
7163,204411,68,20,40,60,30,27,68,65,62,65,42,40,60,64,68,71,57,62,59,70,68,73,83,59,74,69,51,59,41,66,63,68,70
7164,172411,68,20,40,60,54,36,77,58,50,38,43,52,62,55,69,68,66,56,55,71,89,85,72,35,92,57,48,41,38,70,63,62,67
7169,171900,68,20,40,60,70,40,62,66,50,59,68,61,60,64,64,76,53,63,48,74,55,70,87,55,70,62,55,59,58,64,67,68,65
7174,199038,68,20,40,60,59,46,55,63,58,60,50,56,61,65,75,70,77,66,79,68,79,83,61,63,68,67,56,58,53,63,65,66,64
7176,205951,68,20,40,60,69,57,62,67,54,64,74,54,65,66,61,58,60,66,57,71,64,65,68,61,71,69,63,59,48,76,66,71,72
7178,223615,68,20,40,40,61,35,57,60,34,61,58,45,53,63,76,78,62,69,66,60,64,81,62,53,70,64,49,45,62,52,60,68,65
7180,239231,68,20,40,60,63,45,58,67,34,61,62,48,62,66,87,86,73,59,73,55,70,88,58,40,70,61,55,57,39,58,60,62,61
7182,209025,68,20,40,40,34,28,76,49,29,34,32,28,56,53,34,51,46,59,41,63,69,51,79,22,67,68,41,46,45,60,70,67,66
7183,214401,68,20,40,40,47,38,73,49,22,44,33,26,51,48,56,63,57,64,55,28,81,80,77,24,75,72,40,34,32,62,64,64,59
7185,165505,68,20,40,60,55,21,67,61,21,49,37,15,67,67,67,67,50,67,52,22,64,60,75,31,73,65,47,50,30,67,71,68,51
7187,193153,68,20,40,40,34,25,65,58,21,45,50,47,45,50,53,54,56,64,58,61,77,47,79,39,70,68,32,33,40,63,67,66,64
7192,163203,68,20,40,60,42,22,68,60,19,57,20,18,62,61,52,45,41,61,62,35,50,66,73,26,70,66,23,52,29,66,69,70,67
7193,189571,68,20,40,60,70,47,64,65,54,59,65,45,56,64,75,78,75,69,81,70,70,58,58,49,70,61,49,48,49,56,70,69,67
7198,177285,68,20,60,60,56,55,73,63,48,65,43,45,64,66,61,60,69,69,69,65,89,88,81,53,75,66,62,60,58,65,64,66,65
7199,178565,68,20,40,40,78,30,52,61,31,62,63,70,60,63,84,81,85,66,78,70,77,83,38,64,77,62,59,66,34,38,61,59,65
7205,203399,68,20,60,80,65,50,68,78,58,72,63,75,75,76,64,54,61,62,55,78,57,69,69,75,66,68,60,72,49,64,64,67,64
7209,186503,68,20,40,80,62,40,62,61,53,59,58,46,57,59,65,71,64,67,65,64,70,85,66,49,66,68,53,56,45,69,64,69,69
7210,188807,68,20,40,60,71,40,61,66,42,61,68,66,57,62,67,67,76,66,64,80,77,73,73,53,84,62,56,54,38,64,68,67,67
7212,209800,68,20,40,60,31,28,72,58,26,45,35,34,51,52,62,64,53,67,53,52,61,55,73,38,69,64,28,40,52,71,67,68,70
7213,214408,68,20,40,80,38,25,69,56,26,49,26,27,48,57,72,69,67,57,72,61,81,60,73,23,69,63,40,34,31,52,64,71,72
7215,237448,68,20,40,60,36,29,63,69,26,33,28,22,60,52,67,61,59,69,61,44,73,67,70,29,79,68,25,27,39,60,67,67,66
7216,186760,68,20,40,40,68,59,66,65,22,66,62,34,63,68,72,72,70,68,70,65,65,73,74,57,74,63,38,57,42,59,65,68,61
7218,215433,68,20,40,40,32,21,63,62,30,36,23,28,55,52,34,50,45,55,42,43,72,65,82,21,65,60,24,34,35,42,71,74,69
7219,233097,68,20,40,80,38,20,66,65,35,44,44,50,65,60,64,68,55,59,57,29,72,65,77,24,63,66,22,56,48,54,68,67,65
7220,208522,68,20,40,60,47,25,66,54,33,50,62,60,55,57,58,67,54,55,55,65,70,69,76,65,64,67,19,38,39,66,71,71,69
7223,173450,68,20,40,40,64,33,64,61,25,62,58,24,58,60,77,79,63,58,60,45,46,90,74,34,55,62,49,59,32,50,64,66,65
7229,236939,68,20,40,60,22,35,68,53,31,43,26,20,45,44,68,68,67,62,66,44,84,59,76,24,68,61,28,30,30,58,69,71,70
7231,12940,68,40,40,40,33,26,65,66,24,29,22,23,49,38,34,33,33,58,50,48,64,64,91,36,81,62,43,23,45,63,70,69,62
7233,234380,68,20,40,80,23,31,67,48,27,44,26,26,40,47,64,55,49,66,67,46,81,67,74,30,70,70,44,36,37,67,70,66,67
7235,183437,68,20,40,60,70,27,57,63,33,56,67,68,57,63,72,79,71,62,62,68,75,82,73,55,73,66,48,42,45,70,61,67,65
7240,168590,68,20,40,60,52,52,72,64,44,56,52,61,62,61,43,45,41,65,46,71,55,77,84,56,75,71,61,64,62,70,65,69,64
7253,214929,68,20,40,60,71,37,60,64,30,60,65,67,59,68,75,79,76,61,83,55,77,71,54,39,67,64,60,50,56,60,59,65,68
7255,157585,68,20,40,60,67,34,40,70,35,63,52,34,64,69,72,76,70,66,79,56,54,72,59,25,74,66,59,52,56,63,66,66,67
7257,208018,68,20,40,80,49,51,59,70,36,63,45,33,63,67,72,63,58,66,70,66,62,72,71,56,73,67,50,57,40,65,66,66,68
7258,214930,68,20,40,60,59,44,66,65,23,49,53,41,58,55,70,65,65,61,70,51,77,73,70,37,70,69,43,39,55,58,70,66,68
7260,232594,68,20,40,60,72,42,45,60,36,64,63,36,68,65,80,82,85,68,78,32,62,84,56,65,52,60,56,43,39,57,59,62,64
7262,207763,68,20,40,40,72,32,50,69,40,64,71,59,65,65,75,69,69,62,78,72,79,68,74,72,68,62,36,62,60,60,70,67,67
7263,208019,68,20,40,80,24,14,71,58,27,25,40,27,37,57,69,73,44,55,61,39,84,74,71,19,63,60,20,37,30,60,70,70,68
7271,205460,68,20,40,60,28,17,68,43,18,40,25,28,42,42,48,54,53,64,61,31,81,57,75,23,72,66,21,37,29,68,70,68,70
7275,206485,68,20,40,40,54,30,66,68,17,56,33,30,68,63,51,54,52,64,55,49,67,64,76,36,66,68,38,56,66,72,64,66,66
7276,155541,68,20,40,60,48,24,67,60,33,41,44,32,52,53,47,53,68,59,58,48,79,72,74,33,82,64,47,32,22,56,68,67,65
7280,161943,68,20,40,60,36,32,71,54,24,29,26,31,58,50,34,44,53,59,58,50,84,51,79,31,68,66,30,35,57,55,66,71,67
7286,195480,68,20,40,60,71,38,58,66,35,62,61,44,58,66,74,67,71,53,63,62,77,80,68,42,65,64,55,32,49,65,66,68,65
7287,203929,68,20,40,60,44,36,68,54,46,48,52,59,61,54,47,54,57,65,44,68,67,63,83,53,78,67,35,51,66,64,62,68,64
7288,212121,68,20,40,60,62,52,65,71,57,64,61,58,69,69,71,78,59,64,58,75,31,74,75,61,64,66,54,65,54,71,66,68,68
7289,212377,68,20,40,60,59,52,63,68,56,65,63,58,64,66,65,68,64,66,63,76,81,75,65,70,56,69,41,58,71,56,66,73,63
7290,214937,68,20,40,40,71,35,59,66,40,57,60,62,60,68,76,82,78,64,68,60,76,75,58,52,68,68,59,60,42,51,55,61,63
7292,240281,68,20,40,60,66,42,58,65,56,66,62,61,62,68,72,76,74,69,62,74,64,77,69,46,66,60,62,47,60,52,62,66,64
7294,220570,68,20,40,60,29,19,59,67,20,40,23,26,41,46,63,69,59,65,62,25,74,69,79,23,67,64,26,52,32,58,67,70,66
7299,192155,68,20,40,60,65,46,67,65,66,66,59,46,59,71,76,77,68,64,70,56,71,65,64,53,74,71,68,62,61,67,64,66,66
7302,214940,68,20,40,40,33,28,72,54,32,36,29,29,43,47,41,57,44,62,51,53,77,66,82,28,65,63,25,31,43,41,67,67,66
7303,223132,68,20,60,60,63,49,49,64,48,67,64,50,50,62,78,77,79,67,78,60,71,82,41,56,62,64,65,48,44,58,65,66,65
7309,178589,68,20,40,60,65,51,55,60,21,61,69,68,57,62,75,72,73,56,71,65,75,84,68,49,84,65,66,58,42,67,70,67,66
7314,223134,68,20,40,40,64,40,60,60,58,65,65,38,60,65,79,81,71,65,77,70,64,79,68,60,62,64,60,40,43,58,65,65,62
7327,229537,68,20,40,60,44,46,76,53,39,50,44,39,41,58,52,69,65,57,50,46,79,78,82,40,60,55,39,32,59,55,72,66,65
7329,240033,68,20,40,60,48,29,65,61,35,53,38,21,55,59,72,71,66,63,69,48,81,73,70,34,74,68,37,55,36,59,66,68,63
7336,193442,68,20,60,80,73,61,53,70,66,70,80,73,69,71,57,55,65,66,78,76,63,48,67,71,64,62,67,70,67,66,47,57,55
7342,162980,68,20,40,60,67,41,58,66,42,67,54,41,63,66,65,64,61,65,74,54,72,74,65,40,69,62,48,51,39,64,71,71,69
7343,230308,68,20,40,40,62,38,73,59,37,54,51,32,36,61,63,74,58,69,52,45,72,61,73,38,49,66,60,56,45,58,68,70,74
7345,183204,68,20,40,60,72,42,65,61,36,65,47,37,61,63,41,74,69,62,70,63,82,71,66,65,75,67,58,53,31,59,69,66,66
7346,186788,68,20,40,60,58,44,65,59,49,56,48,42,58,68,64,74,66,62,59,59,80,73,76,51,70,64,43,52,69,65,63,70,68
7349,237221,68,20,40,60,41,43,67,65,43,66,41,47,49,69,74,72,75,70,74,56,73,73,66,39,55,71,46,52,47,57,66,65,67
7350,213670,68,20,40,60,62,31,60,64,34,64,52,37,54,59,87,89,75,60,75,48,73,85,67,34,68,63,55,61,40,66,62,64,60
7352,228774,68,20,60,60,68,60,58,72,59,66,54,58,73,73,69,72,70,60,67,59,60,69,63,61,59,60,61,61,57,61,67,69,68
7362,159912,68,20,40,40,67,44,57,69,48,45,68,55,76,60,68,74,64,68,57,44,44,67,63,55,87,73,49,47,40,64,66,56,75
7363,173480,68,20,40,60,69,45,61,67,43,65,66,62,57,66,69,67,51,62,55,63,64,80,72,57,68,66,58,60,42,68,65,65,63
7365,194216,68,20,40,40,65,27,60,64,63,61,63,44,60,64,75,74,63,68,73,64,62,78,62,59,71,64,49,36,67,65,64,67,67
7371,190634,68,20,40,60,34,26,65,64,14,51,25,44,63,56,52,52,43,60,41,57,79,62,79,30,78,66,27,36,44,55,66,67,64
7372,204203,68,20,40,60,47,40,73,65,33,55,49,42,66,59,64,65,69,66,62,58,80,79,71,45,74,66,54,59,37,63,65,63,64
7373,208299,68,20,40,60,33,24,72,46,29,30,31,32,45,36,69,65,40,56,61,40,72,56,73,23,55,69,24,32,40,59,73,75,68
7376,201132,68,20,40,40,54,24,56,66,30,48,53,34,68,52,49,58,50,52,56,54,74,65,81,33,71,66,40,51,50,64,68,72,68
7378,51116,68,20,40,60,51,28,63,52,39,40,59,36,47,49,32,34,62,70,66,70,71,75,80,55,78,68,35,44,36,70,69,68,62
7384,160175,68,20,60,60,66,46,38,68,61,73,70,72,58,61,78,75,87,64,89,67,70,69,31,62,51,69,57,65,55,73,73,61,70
7385,225711,68,20,40,60,55,30,71,59,37,47,41,32,62,50,67,68,46,66,64,42,76,72,62,24,72,65,30,43,41,53,67,73,70
7386,229039,68,20,40,40,68,38,57,66,33,61,58,32,57,65,79,83,71,62,71,59,67,80,57,34,65,66,62,60,41,54,60,63,65
7387,172207,68,20,40,60,52,43,67,64,48,58,56,46,60,60,47,55,51,64,59,59,72,58,84,58,71,64,42,51,35,62,64,65,65
7391,188336,68,20,40,60,36,22,68,55,30,32,36,40,43,50,66,62,59,62,56,58,80,64,77,40,60,67,25,46,29,56,64,70,70
7396,213938,68,20,40,40,34,31,58,65,30,49,37,38,58,65,66,55,52,68,64,50,68,31,72,28,60,67,34,42,32,58,69,72,68
7399,199347,68,20,40,60,28,37,73,44,24,36,31,30,52,40,48,55,63,66,52,53,76,66,80,33,67,64,28,36,28,61,67,69,68
7400,204211,68,20,40,60,59,44,74,67,43,43,52,49,64,49,63,65,59,59,59,68,70,67,72,48,63,65,45,33,51,71,67,66,68
7405,206004,68,20,40,40,41,17,72,58,28,42,25,23,54,60,52,52,56,64,52,39,61,62,83,27,58,66,46,37,41,70,75,69,54
7407,139701,68,40,40,40,42,37,68,59,47,50,43,45,60,53,31,33,32,69,47,59,50,30,82,51,80,68,37,52,48,70,64,67,65
7410,207542,68,20,40,80,68,45,55,65,29,66,28,34,53,65,74,78,75,65,75,52,79,66,64,53,63,64,63,49,36,50,67,68,65
7411,159926,68,20,40,40,62,39,59,69,48,53,47,37,60,50,72,66,48,70,68,41,64,74,58,56,50,72,42,41,45,59,68,65,68
7412,163254,68,20,40,60,43,36,66,59,24,59,44,32,52,61,70,68,67,70,56,28,74,78,71,26,62,68,41,56,20,61,68,66,65
7413,228790,68,20,40,60,68,36,52,65,31,62,44,36,56,63,80,77,72,61,85,39,59,72,63,35,62,63,51,51,43,60,62,65,67
7417,185270,68,20,40,40,42,32,71,51,31,29,45,44,49,50,35,32,56,63,51,53,77,34,80,39,66,68,45,53,52,49,71,67,65
7420,181175,68,20,40,40,37,25,68,52,22,35,27,22,50,48,54,62,46,61,42,55,71,55,84,25,78,62,26,35,42,54,66,67,66
7423,233400,68,20,40,60,44,36,63,58,34,53,31,30,60,60,57,61,45,65,57,57,76,68,77,44,72,67,42,49,38,65,65,67,65
7424,176568,68,20,40,60,33,27,69,57,30,33,42,50,60,57,57,47,55,55,59,53,65,75,77,53,73,63,33,46,45,59,68,69,67
7425,183480,68,20,40,60,65,28,66,65,28,66,50,45,63,66,75,77,64,52,67,64,64,77,69,47,64,64,55,47,39,57,65,67,67
7426,190648,68,20,60,40,69,57,59,66,49,71,53,41,57,66,85,88,69,67,68,62,64,81,68,43,58,56,68,57,42,63,61,65,62
7427,197817,68,20,40,40,22,35,65,46,25,38,34,37,50,52,47,51,44,64,42,66,72,57,83,36,68,72,32,45,35,64,67,69,66
7428,201401,68,20,40,60,65,12,56,59,27,54,47,45,52,62,70,72,71,63,69,23,71,66,65,21,68,70,22,37,48,58,70,69,72
7430,227513,68,20,40,60,60,41,62,61,39,59,40,30,60,56,86,83,77,59,79,41,82,91,49,45,67,66,65,48,41,59,61,64,67
7431,198330,68,20,60,40,72,57,57,68,57,67,63,32,61,68,76,76,62,65,65,68,69,69,68,66,67,62,68,59,59,62,59,65,67
7433,202171,68,20,40,80,51,39,66,73,49,62,56,40,68,56,65,69,46,57,62,64,71,73,72,44,71,67,34,49,38,50,66,67,63
7435,179899,68,20,40,40,74,51,37,68,57,68,66,65,65,70,69,58,79,68,85,73,80,84,66,68,71,66,61,76,63,70,64,67,66
7438,204476,68,20,40,60,25,34,73,57,29,33,35,23,42,53,50,50,33,57,33,56,71,60,80,33,84,59,36,36,44,60,65,69,60
7439,209852,68,20,40,60,54,30,61,69,32,49,36,34,55,68,79,80,74,63,63,51,66,71,67,40,62,60,43,49,44,60,64,70,70
7441,159932,68,20,60,60,71,44,72,69,58,65,54,41,65,73,59,61,81,57,62,66,63,72,71,67,69,75,48,52,76,57,58,60,68
7443,176572,68,20,40,60,67,43,56,66,47,69,49,52,65,68,74,74,68,62,72,65,61,63,66,53,71,67,56,54,61,61,66,71,67
7447,183741,68,20,60,60,71,53,45,68,58,70,62,46,56,70,79,81,85,66,88,41,87,69,58,49,67,63,63,59,59,65,65,65,66
7449,210110,68,20,40,60,52,44,63,64,45,60,41,39,71,62,66,72,71,65,63,56,82,75,77,31,65,72,47,57,51,64,66,64,65
7452,223934,68,20,40,80,61,25,70,62,24,62,54,41,54,64,75,74,71,63,71,30,66,68,66,31,71,68,63,55,47,54,68,69,66
7453,230334,68,20,40,20,67,51,64,68,42,54,53,52,70,59,62,68,53,62,64,61,72,69,67,50,71,65,53,56,58,62,67,74,70
7456,177598,68,20,40,40,69,37,52,66,57,58,67,47,57,66,73,77,66,65,66,66,77,68,71,43,65,59,52,48,40,60,65,68,70
7460,210879,68,20,40,40,59,24,74,59,25,51,42,41,55,56,66,68,62,60,49,56,74,80,86,48,66,60,34,33,48,62,73,72,73
7462,151743,68,20,40,40,64,19,76,64,25,47,35,43,63,51,43,46,57,63,53,42,87,74,80,38,55,64,30,50,24,67,68,68,66
7465,176575,68,20,40,60,67,54,58,69,47,59,54,34,62,65,65,66,70,68,69,49,73,89,80,53,67,62,62,62,34,66,64,64,64
7468,202690,68,20,40,60,66,15,53,68,24,69,55,53,64,70,82,92,64,66,75,67,56,67,69,38,72,64,63,69,46,69,60,61,63
7469,203458,68,40,40,20,50,21,68,54,40,42,43,41,52,53,69,70,69,61,47,52,78,60,78,34,64,67,31,46,45,60,69,68,65
7470,211394,68,20,40,40,45,57,51,71,37,68,39,40,68,71,70,68,56,63,55,62,65,77,68,49,66,65,69,61,46,69,49,59,55
7471,223426,68,20,40,60,44,23,66,58,28,48,48,27,52,52,65,75,42,59,52,40,63,69,76,26,65,67,39,43,35,63,67,70,67
7473,231874,68,20,40,60,67,29,54,67,36,63,53,35,44,65,76,83,66,67,61,45,66,63,72,32,66,63,46,44,49,50,58,72,65
7475,208323,68,20,40,60,62,34,54,63,38,58,54,41,55,61,77,72,64,67,82,65,81,87,60,41,72,68,49,43,46,59,64,64,63
7478,208324,68,20,40,60,69,40,53,65,32,62,47,39,59,63,80,81,65,60,66,53,69,77,75,49,75,65,52,57,47,58,65,62,68
7481,222660,68,20,40,60,21,34,62,42,48,25,23,47,30,54,53,61,42,52,65,59,75,57,79,48,67,70,34,32,46,62,72,70,66
7483,232132,68,20,40,60,46,43,63,70,39,60,48,49,66,67,69,72,29,58,34,59,55,70,77,45,69,64,50,62,47,57,63,73,64
7484,179652,68,40,60,100,65,45,56,66,57,69,72,58,58,67,73,75,72,66,72,72,59,58,63,59,66,67,65,63,64,68,69,68,68
7485,229317,68,20,40,60,58,33,77,64,30,58,60,40,60,60,66,73,73,69,54,53,88,81,73,32,60,78,63,67,59,67,65,63,60
7491,224198,68,20,40,80,66,24,60,62,22,68,72,66,57,67,76,79,66,64,76,25,60,70,63,29,60,60,55,52,38,57,67,67,66
7492,160198,68,20,40,80,59,40,73,60,52,56,48,44,52,57,60,70,52,69,48,71,43,65,77,63,71,72,59,46,49,78,68,74,66
7494,237510,68,20,40,60,34,42,68,48,31,36,35,68,31,47,66,69,57,65,77,65,83,64,70,32,72,71,29,32,58,47,65,70,69
7499,211911,68,20,40,100,57,48,65,70,40,64,55,50,72,67,64,71,70,62,61,66,88,81,78,53,82,66,54,65,56,69,54,60,54
7500,230855,68,20,40,60,24,36,69,44,21,38,22,20,43,48,55,63,56,62,58,44,81,60,81,24,62,66,24,30,37,66,68,69,67
7501,191431,68,20,40,40,68,49,68,70,22,68,69,69,67,72,68,67,60,68,63,78,77,70,76,70,68,66,65,64,32,68,65,68,63
7505,206281,68,20,40,60,49,49,65,65,39,55,37,40,57,61,67,69,52,61,58,55,72,63,85,49,55,58,62,57,53,66,66,70,67
7511,216012,68,20,40,40,48,19,64,63,23,45,28,30,71,50,50,59,54,63,52,36,75,66,77,16,81,66,23,29,35,51,65,65,67
7514,231885,68,20,60,40,76,48,48,72,56,72,78,70,71,67,74,73,73,61,74,69,64,78,63,56,63,66,62,66,63,66,60,64,66
7515,203982,68,20,40,80,68,45,53,61,32,66,66,73,65,65,76,77,68,67,67,74,69,72,73,70,59,71,70,60,31,61,57,67,64
7516,222926,68,20,60,60,67,40,55,66,45,65,39,32,60,67,86,79,73,60,70,55,64,66,50,40,56,63,56,45,54,66,67,69,68
7518,197839,68,20,40,40,39,35,63,60,44,40,28,36,64,54,33,38,39,63,46,43,77,65,85,23,71,67,25,56,34,60,62,68,64
7525,232144,68,20,40,60,35,26,66,65,18,40,34,31,55,64,63,74,62,67,60,62,68,61,74,35,67,66,32,43,38,62,65,68,66
7529,206546,68,20,40,60,47,34,65,70,34,56,45,44,69,64,54,49,61,66,74,59,78,59,72,40,65,70,41,48,57,60,63,70,67
7532,213203,68,20,40,40,37,28,67,47,31,40,36,36,44,41,62,62,57,63,57,48,79,61,71,29,68,67,30,34,48,62,68,74,68
7539,216789,68,20,40,40,25,15,69,51,20,38,19,30,49,51,55,63,55,62,49,62,70,72,74,50,69,68,14,17,30,68,71,69,68
7540,156373,68,20,40,40,74,55,59,73,55,69,74,76,71,71,54,69,75,60,67,77,64,66,67,73,63,64,57,65,71,66,69,69,66
7544,210646,68,20,60,60,66,36,58,65,62,62,57,43,64,68,71,73,71,59,59,67,64,85,73,34,79,64,64,65,31,65,62,69,68
7547,198103,68,20,40,60,27,21,68,52,39,37,25,20,49,53,51,51,45,64,44,46,54,70,87,27,80,67,30,46,35,71,64,69,58
7550,201944,68,20,40,60,69,40,55,61,42,64,64,48,60,65,77,76,72,63,73,58,74,79,63,47,69,63,59,57,30,64,65,66,62
7553,214488,68,20,40,60,63,31,65,66,37,64,31,36,69,65,64,70,65,71,67,54,46,71,71,40,70,63,58,65,37,68,66,65,67
7555,215001,68,20,40,60,30,24,60,72,33,27,29,25,71,35,44,35,31,70,34,38,34,34,77,21,77,69,20,27,38,49,71,72,70
7558,224986,68,20,40,60,67,22,66,67,30,37,67,73,61,61,70,73,36,57,53,79,73,74,82,69,64,66,31,44,62,58,60,70,61
7563,228827,68,20,40,60,43,45,48,72,37,59,42,35,69,68,79,81,85,64,81,62,73,70,66,33,68,65,44,45,45,64,66,67,64
7567,220380,68,20,40,60,43,39,70,68,55,54,36,34,64,55,48,53,61,63,64,70,76,58,83,65,65,65,45,53,43,60,64,65,63
7573,220126,68,20,40,40,42,23,64,60,33,36,35,31,49,55,63,81,61,56,51,44,83,70,75,27,67,65,22,29,33,61,68,69,63
7574,222430,68,20,60,60,71,49,51,58,25,65,29,34,53,63,83,84,90,59,87,67,85,88,33,55,60,64,44,58,38,51,63,60,66
7577,45534,68,20,40,80,40,29,67,51,26,37,32,30,50,50,33,34,43,62,41,58,71,32,80,26,75,71,32,40,41,62,62,69,65
7579,214495,68,20,40,60,71,36,69,56,34,57,59,34,55,58,70,72,58,60,57,59,74,78,75,47,60,65,49,51,49,54,68,67,68
7580,219871,68,20,60,40,64,52,44,63,37,68,46,42,56,70,78,71,78,65,86,69,54,72,61,58,76,67,61,64,42,62,66,69,67
7581,169184,68,20,40,60,72,36,63,64,47,64,74,67,60,68,71,73,74,59,76,66,83,80,70,63,72,62,53,50,46,63,64,65,67
7583,228321,68,20,40,60,68,51,58,65,34,65,58,44,59,62,83,81,74,59,64,66,57,77,70,59,79,61,59,41,45,59,65,67,68
