,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
7329,240033,68,20,40,60,48,29,65,61,35,53,38,21,55,59,72,71,66,63,69,48,81,73,70,34,74,68,37,55,36,59,66,68,63
7345,183204,68,20,40,60,72,42,65,61,36,65,47,37,61,63,41,74,69,62,70,63,82,71,66,65,75,67,58,53,31,59,69,66,66
7346,186788,68,20,40,60,58,44,65,59,49,56,48,42,58,68,64,74,66,62,59,59,80,73,76,51,70,64,43,52,69,65,63,70,68
7349,237221,68,20,40,60,41,43,67,65,43,66,41,47,49,69,74,72,75,70,74,56,73,73,66,39,55,71,46,52,47,57,66,65,67
7371,190634,68,20,40,60,34,26,65,64,14,51,25,44,63,56,52,52,43,60,41,57,79,62,79,30,78,66,27,36,44,55,66,67,64
7372,204203,68,20,40,60,47,40,73,65,33,55,49,42,66,59,64,65,69,66,62,58,80,79,71,45,74,66,54,59,37,63,65,63,64
7373,208299,68,20,40,60,33,24,72,46,29,30,31,32,45,36,69,65,40,56,61,40,72,56,73,23,55,69,24,32,40,59,73,75,68
7376,201132,68,20,40,40,54,24,56,66,30,48,53,34,68,52,49,58,50,52,56,54,74,65,81,33,71,66,40,51,50,64,68,72,68
7378,51116,68,20,40,60,51,28,63,52,39,40,59,36,47,49,32,34,62,70,66,70,71,75,80,55,78,68,35,44,36,70,69,68,62
7385,225711,68,20,40,60,55,30,71,59,37,47,41,32,62,50,67,68,46,66,64,42,76,72,62,24,72,65,30,43,41,53,67,73,70
7387,172207,68,20,40,60,52,43,67,64,48,58,56,46,60,60,47,55,51,64,59,59,72,58,84,58,71,64,42,51,35,62,64,65,65
7391,188336,68,20,40,60,36,22,68,55,30,32,36,40,43,50,66,62,59,62,56,58,80,64,77,40,60,67,25,46,29,56,64,70,70
7396,213938,68,20,40,40,34,31,58,65,30,49,37,38,58,65,66,55,52,68,64,50,68,31,72,28,60,67,34,42,32,58,69,72,68
7399,199347,68,20,40,60,28,37,73,44,24,36,31,30,52,40,48,55,63,66,52,53,76,66,80,33,67,64,28,36,28,61,67,69,68
7400,204211,68,20,40,60,59,44,74,67,43,43,52,49,64,49,63,65,59,59,59,68,70,67,72,48,63,65,45,33,51,71,67,66,68
7405,206004,68,20,40,40,41,17,72,58,28,42,25,23,54,60,52,52,56,64,52,39,61,62,83,27,58,66,46,37,41,70,75,69,54
7407,139701,68,40,40,40,42,37,68,59,47,50,43,45,60,53,31,33,32,69,47,59,50,30,82,51,80,68,37,52,48,70,64,67,65
7412,163254,68,20,40,60,43,36,66,59,24,59,44,32,52,61,70,68,67,70,56,28,74,78,71,26,62,68,41,56,20,61,68,66,65
7417,185270,68,20,40,40,42,32,71,51,31,29,45,44,49,50,35,32,56,63,51,53,77,34,80,39,66,68,45,53,52,49,71,67,65
7420,181175,68,20,40,40,37,25,68,52,22,35,27,22,50,48,54,62,46,61,42,55,71,55,84,25,78,62,26,35,42,54,66,67,66
7423,233400,68,20,40,60,44,36,63,58,34,53,31,30,60,60,57,61,45,65,57,57,76,68,77,44,72,67,42,49,38,65,65,67,65
7424,176568,68,20,40,60,33,27,69,57,30,33,42,50,60,57,57,47,55,55,59,53,65,75,77,53,73,63,33,46,45,59,68,69,67
7425,183480,68,20,40,60,65,28,66,65,28,66,50,45,63,66,75,77,64,52,67,64,64,77,69,47,64,64,55,47,39,57,65,67,67
7427,197817,68,20,40,40,22,35,65,46,25,38,34,37,50,52,47,51,44,64,42,66,72,57,83,36,68,72,32,45,35,64,67,69,66
7433,202171,68,20,40,80,51,39,66,73,49,62,56,40,68,56,65,69,46,57,62,64,71,73,72,44,71,67,34,49,38,50,66,67,63
7438,204476,68,20,40,60,25,34,73,57,29,33,35,23,42,53,50,50,33,57,33,56,71,60,80,33,84,59,36,36,44,60,65,69,60
7439,209852,68,20,40,60,54,30,61,69,32,49,36,34,55,68,79,80,74,63,63,51,66,71,67,40,62,60,43,49,44,60,64,70,70
7449,210110,68,20,40,60,52,44,63,64,45,60,41,39,71,62,66,72,71,65,63,56,82,75,77,31,65,72,47,57,51,64,66,64,65
7452,223934,68,20,40,80,61,25,70,62,24,62,54,41,54,64,75,74,71,63,71,30,66,68,66,31,71,68,63,55,47,54,68,69,66
7460,210879,68,20,40,40,59,24,74,59,25,51,42,41,55,56,66,68,62,60,49,56,74,80,86,48,66,60,34,33,48,62,73,72,73
7462,151743,68,20,40,40,64,19,76,64,25,47,35,43,63,51,43,46,57,63,53,42,87,74,80,38,55,64,30,50,24,67,68,68,66
7469,203458,68,40,40,20,50,21,68,54,40,42,43,41,52,53,69,70,69,61,47,52,78,60,78,34,64,67,31,46,45,60,69,68,65
7471,223426,68,20,40,60,44,23,66,58,28,48,48,27,52,52,65,75,42,59,52,40,63,69,76,26,65,67,39,43,35,63,67,70,67
7481,222660,68,20,40,60,21,34,62,42,48,25,23,47,30,54,53,61,42,52,65,59,75,57,79,48,67,70,34,32,46,62,72,70,66
7483,232132,68,20,40,60,46,43,63,70,39,60,48,49,66,67,69,72,29,58,34,59,55,70,77,45,69,64,50,62,47,57,63,73,64
7485,229317,68,20,40,60,58,33,77,64,30,58,60,40,60,60,66,73,73,69,54,53,88,81,73,32,60,78,63,67,59,67,65,63,60
7492,160198,68,20,40,80,59,40,73,60,52,56,48,44,52,57,60,70,52,69,48,71,43,65,77,63,71,72,59,46,49,78,68,74,66
7494,237510,68,20,40,60,34,42,68,48,31,36,35,68,31,47,66,69,57,65,77,65,83,64,70,32,72,71,29,32,58,47,65,70,69
7499,211911,68,20,40,100,57,48,65,70,40,64,55,50,72,67,64,71,70,62,61,66,88,81,78,53,82,66,54,65,56,69,54,60,54
7500,230855,68,20,40,60,24,36,69,44,21,38,22,20,43,48,55,63,56,62,58,44,81,60,81,24,62,66,24,30,37,66,68,69,67
7505,206281,68,20,40,60,49,49,65,65,39,55,37,40,57,61,67,69,52,61,58,55,72,63,85,49,55,58,62,57,53,66,66,70,67
7511,216012,68,20,40,40,48,19,64,63,23,45,28,30,71,50,50,59,54,63,52,36,75,66,77,16,81,66,23,29,35,51,65,65,67
7518,197839,68,20,40,40,39,35,63,60,44,40,28,36,64,54,33,38,39,63,46,43,77,65,85,23,71,67,25,56,34,60,62,68,64
7525,232144,68,20,40,60,35,26,66,65,18,40,34,31,55,64,63,74,62,67,60,62,68,61,74,35,67,66,32,43,38,62,65,68,66
7529,206546,68,20,40,60,47,34,65,70,34,56,45,44,69,64,54,49,61,66,74,59,78,59,72,40,65,70,41,48,57,60,63,70,67
7532,213203,68,20,40,40,37,28,67,47,31,40,36,36,44,41,62,62,57,63,57,48,79,61,71,29,68,67,30,34,48,62,68,74,68
7539,216789,68,20,40,40,25,15,69,51,20,38,19,30,49,51,55,63,55,62,49,62,70,72,74,50,69,68,14,17,30,68,71,69,68
7547,198103,68,20,40,60,27,21,68,52,39,37,25,20,49,53,51,51,45,64,44,46,54,70,87,27,80,67,30,46,35,71,64,69,58
7555,215001,68,20,40,60,30,24,60,72,33,27,29,25,71,35,44,35,31,70,34,38,34,34,77,21,77,69,20,27,38,49,71,72,70
7558,224986,68,20,40,60,67,22,66,67,30,37,67,73,61,61,70,73,36,57,53,79,73,74,82,69,64,66,31,44,62,58,60,70,61
7567,220380,68,20,40,60,43,39,70,68,55,54,36,34,64,55,48,53,61,63,64,70,76,58,83,65,65,65,45,53,43,60,64,65,63
7573,220126,68,20,40,40,42,23,64,60,33,36,35,31,49,55,63,81,61,56,51,44,83,70,75,27,67,65,22,29,33,61,68,69,63
7577,45534,68,20,40,80,40,29,67,51,26,37,32,30,50,50,33,34,43,62,41,58,71,32,80,26,75,71,32,40,41,62,62,69,65
7584,239841,68,20,40,40,59,36,66,62,35,60,36,40,64,63,69,69,66,64,54,52,68,76,74,49,64,62,40,42,40,62,66,69,69
7590,200931,68,20,40,60,33,28,63,69,33,40,42,40,62,58,45,54,67,64,65,57,75,78,76,35,75,65,36,47,38,58,65,66,63
7592,193251,68,20,40,60,27,24,80,56,18,26,17,21,49,53,53,55,36,53,34,40,66,79,85,23,69,65,26,32,36,54,64,70,62
7599,215013,68,20,40,80,60,36,68,62,31,51,56,37,54,54,74,68,62,63,67,60,76,78,75,34,68,67,48,41,42,54,66,66,68
7600,216037,68,20,40,40,38,25,66,54,18,50,23,22,44,60,55,52,48,60,60,40,59,66,82,20,68,66,21,23,28,55,67,68,66
7601,201958,68,20,40,60,51,40,58,57,35,53,32,22,53,57,64,66,56,64,59,66,72,68,80,60,66,65,33,52,36,43,67,70,67
7604,164839,68,20,40,60,53,34,65,69,36,59,34,31,70,60,52,62,55,69,66,49,59,75,68,40,69,66,28,51,49,70,70,68,67
7609,233960,68,20,40,60,49,24,59,64,39,52,39,22,67,64,65,67,54,68,49,59,65,65,81,39,70,61,29,59,26,65,63,71,67
7618,211691,68,20,40,80,59,30,62,65,28,46,26,32,54,56,62,55,62,64,67,57,89,69,82,33,70,67,37,47,66,67,63,64,65
7619,214507,68,20,40,60,37,42,58,69,35,50,40,43,68,60,62,69,63,69,61,66,70,71,81,50,62,68,56,69,34,65,65,62,61
7621,224235,68,20,40,40,44,31,65,49,44,41,44,38,40,48,59,72,50,61,52,58,66,62,70,40,69,62,34,43,53,59,66,77,78
7642,221680,68,20,40,60,55,23,70,64,26,49,44,23,64,58,54,59,44,63,53,51,90,60,77,17,74,64,44,51,35,59,69,64,60
7650,212467,68,20,40,60,27,25,67,60,28,40,27,58,56,58,66,65,49,63,52,60,64,65,71,39,60,67,26,48,45,58,70,72,69
7654,208372,68,20,40,40,31,19,66,58,38,33,33,26,54,45,62,65,44,66,38,56,38,67,77,40,76,67,16,33,29,64,70,70,67
7656,237556,68,20,40,40,27,19,68,63,30,45,31,19,64,61,63,64,43,61,56,68,63,68,91,53,68,63,21,51,24,56,60,65,64
7657,175092,68,40,60,40,62,49,70,66,57,63,62,72,63,61,64,58,63,67,65,81,72,70,76,67,71,70,42,55,64,64,67,72,68
7658,211189,68,20,40,40,12,13,62,44,16,26,18,17,44,46,68,70,57,62,50,26,80,61,89,18,64,66,21,20,23,64,68,69,66
7661,186101,68,20,40,60,33,20,65,51,14,30,22,23,59,58,64,74,45,65,42,30,71,62,88,26,60,71,30,42,15,55,62,69,63
7673,213497,68,20,40,60,43,41,66,56,35,33,25,35,49,53,58,68,62,64,69,61,90,66,70,54,83,67,30,44,32,63,65,68,63
7677,206074,68,20,40,40,28,13,64,48,17,46,23,22,40,50,53,66,48,68,58,29,73,56,73,15,65,67,21,18,30,62,69,72,69
7687,188411,68,20,40,80,32,28,72,61,19,49,63,27,73,55,53,56,37,55,58,55,63,58,84,33,68,69,52,51,51,60,65,68,64
7701,203264,67,20,40,60,57,16,67,61,32,54,23,18,62,60,51,62,61,55,59,39,72,68,72,18,65,66,35,35,43,56,65,68,66
7703,225024,67,20,40,60,43,37,62,68,40,65,39,35,59,67,75,76,65,65,57,51,57,74,75,42,63,58,50,45,40,66,65,71,70
7704,173568,67,20,40,60,60,31,67,58,45,45,39,64,67,60,31,32,34,66,55,58,77,33,80,44,67,69,41,58,69,74,66,67,58
7706,215297,67,20,40,60,47,29,65,52,31,38,30,27,48,51,50,53,43,60,57,58,62,65,76,27,66,59,25,52,40,63,67,73,69
7709,232193,67,20,40,60,26,33,65,57,23,34,25,22,52,41,65,57,60,63,64,31,63,68,72,20,63,68,31,26,30,59,68,70,66
7712,224258,67,20,60,60,55,58,65,68,41,64,58,52,64,66,74,75,55,64,41,64,58,80,78,59,63,63,52,64,49,70,63,65,64
7714,169474,67,20,40,60,64,37,56,63,42,55,69,69,60,61,63,69,59,62,72,68,80,75,76,44,76,64,57,58,43,59,64,69,68
7719,212485,67,20,40,60,65,39,63,67,41,64,56,62,67,68,55,53,69,65,65,70,72,74,62,61,77,66,56,65,47,67,62,63,66
7726,224774,67,20,40,40,27,24,64,61,33,41,29,28,52,42,69,72,65,64,60,46,74,68,74,27,78,64,25,31,45,44,66,68,62
7729,227847,67,20,40,80,34,29,66,64,32,49,44,22,60,58,64,66,47,60,60,54,85,70,84,51,75,64,31,45,40,55,62,64,59
7731,190983,67,20,40,60,49,15,69,63,32,52,40,33,59,60,69,64,63,57,55,39,71,74,78,32,68,62,28,49,30,56,60,66,70
7732,200968,67,20,40,60,23,20,66,55,23,40,33,34,50,58,51,53,56,59,63,57,83,63,75,30,68,62,15,23,44,60,66,69,63
7733,229384,67,20,40,80,68,50,59,63,30,57,69,65,67,62,70,74,59,61,61,72,76,68,74,65,78,67,52,43,62,59,62,67,65
7734,148745,67,20,40,40,38,25,69,48,23,27,23,26,38,45,38,31,33,65,56,66,75,30,73,35,80,69,30,37,22,66,66,65,63
7738,233225,67,20,40,60,54,30,68,55,36,51,35,32,60,53,64,70,57,57,62,58,79,75,71,45,66,67,45,35,45,60,63,71,65
7745,233226,67,20,40,40,32,23,68,59,38,48,35,30,46,52,70,73,62,60,58,56,83,69,74,46,70,63,21,25,35,57,69,67,61
7751,224524,67,20,40,60,32,23,66,52,29,48,33,26,45,50,44,45,48,58,43,58,45,68,82,27,69,69,32,29,35,57,70,69,64
7754,236556,67,20,40,60,46,29,64,66,39,30,35,29,64,62,60,62,69,63,71,59,72,57,62,58,62,69,25,58,45,55,72,68,66
7758,230413,67,20,40,60,58,40,69,65,44,56,53,56,54,51,64,56,59,60,55,59,62,58,76,47,57,59,48,49,47,61,71,68,66
7764,167694,67,20,40,60,58,44,71,63,29,55,22,25,57,63,62,63,46,58,49,63,75,71,79,48,72,66,60,57,38,69,69,70,70
7783,207634,67,20,40,60,23,26,72,38,27,40,28,30,45,43,51,46,42,55,50,41,54,44,78,30,87,69,28,33,45,53,67,66,62
7790,217620,67,20,40,80,22,36,66,57,26,54,28,29,38,54,69,77,56,60,65,56,83,76,90,51,84,66,23,43,46,68,58,62,54
7792,165908,67,20,40,80,58,43,56,65,39,61,52,51,58,61,69,81,68,72,66,52,76,63,85,52,71,68,59,61,67,60,61,69,64
7794,177684,67,20,40,60,53,48,68,64,49,52,55,54,62,60,58,61,57,61,52,60,75,76,82,58,79,66,61,60,56,62,60,65,53
7798,186645,67,20,40,40,63,50,61,65,38,63,61,62,55,59,74,77,66,63,71,71,73,73,69,55,70,64,61,55,53,63,65,64,63
7804,200727,67,20,40,60,37,25,63,56,51,46,46,47,57,56,63,62,62,63,60,51,77,65,64,39,64,74,42,51,59,59,64,66,70
7805,202263,67,20,40,60,59,51,57,66,55,60,60,48,64,62,66,60,76,64,72,74,82,83,82,56,75,66,43,56,56,67,65,61,59
7816,176920,67,20,40,60,39,39,67,56,39,53,60,50,55,51,72,73,66,57,67,53,84,73,76,51,48,67,49,47,35,52,71,68,67
7819,173337,67,40,40,60,57,53,70,75,39,46,30,31,69,57,38,44,59,56,63,46,66,55,71,59,70,66,44,67,29,76,65,67,67
7825,183066,67,20,40,60,33,28,72,61,27,60,31,36,57,55,65,50,63,61,45,43,68,69,70,29,60,66,28,44,40,68,67,66,67
7826,191002,67,20,60,80,56,51,69,68,64,59,61,54,65,68,32,32,54,65,50,71,67,55,76,70,63,60,65,64,53,58,67,70,64
7828,238619,67,20,40,80,40,24,58,65,35,38,53,56,61,54,61,63,58,62,60,41,78,68,83,26,83,64,21,57,57,48,66,71,71
7832,205085,67,20,40,80,53,33,69,60,42,52,47,50,54,60,66,65,52,67,52,65,69,75,78,46,81,69,31,49,53,59,65,71,72
7834,226077,67,20,40,40,34,25,60,57,33,42,34,22,66,41,65,62,63,53,60,56,66,66,78,42,66,62,22,35,24,65,68,71,75
7835,228893,67,20,40,60,34,18,74,52,31,32,34,32,49,38,32,33,49,64,47,39,46,73,85,21,70,69,26,32,49,41,64,66,65
7837,234781,67,20,40,60,33,35,72,53,32,43,33,32,36,39,59,56,49,58,57,44,70,68,75,27,66,65,32,40,47,59,65,71,69
7838,239645,67,20,40,60,32,18,67,48,27,35,24,22,42,38,55,62,48,60,51,42,76,68,80,25,74,68,24,37,34,58,66,67,61
7845,220191,67,20,40,60,24,22,65,32,25,39,30,30,29,52,41,52,28,52,32,61,61,56,90,19,67,58,28,28,32,37,69,77,66
7847,172063,67,20,40,40,53,47,62,62,49,39,24,52,53,53,63,64,60,61,55,60,74,74,78,48,64,68,50,45,42,68,63,66,65
7857,198178,67,20,40,60,48,25,58,58,28,47,42,22,57,56,60,59,64,55,61,44,88,65,71,27,82,62,38,53,56,64,71,66,68
7859,221986,67,20,40,60,60,29,62,65,32,64,64,56,54,64,66,63,62,63,58,59,69,68,70,36,65,72,48,45,60,67,63,69,70
7863,202787,67,20,40,40,57,56,62,66,55,58,54,51,63,64,68,69,65,65,81,59,74,63,69,50,66,68,59,37,44,65,66,66,66
7869,212516,67,20,40,60,31,21,66,67,26,67,31,25,67,69,73,76,72,57,60,39,64,71,76,23,56,66,26,52,35,77,67,66,67
7874,200741,67,20,40,60,52,25,64,64,33,46,28,17,45,65,68,76,56,64,55,48,68,66,77,35,60,64,41,27,43,52,67,72,66
7875,203813,67,20,40,60,39,22,72,63,31,40,32,28,50,42,51,52,49,64,46,56,62,34,76,42,72,62,33,37,37,68,69,67,59
7876,208165,67,20,40,60,53,36,65,65,32,34,42,30,60,63,36,37,44,59,49,52,34,67,78,30,72,65,55,56,38,63,66,68,66
7885,190247,67,20,40,60,66,36,65,63,45,60,35,39,66,57,65,66,79,71,76,59,80,76,77,43,62,67,48,52,36,71,64,64,63
7887,187176,67,20,40,60,43,39,70,49,51,58,44,38,41,59,50,45,68,60,66,61,78,73,74,57,66,64,13,50,51,60,70,68,67
7890,208169,67,20,40,60,38,24,67,61,37,58,38,30,59,64,77,78,70,68,73,42,78,78,80,22,56,64,43,40,44,58,65,71,65
7900,207660,67,20,40,60,54,63,52,69,59,64,59,49,66,67,72,69,72,62,63,65,65,73,67,67,73,61,54,59,57,56,65,66,67
7905,193580,67,20,60,40,65,31,67,62,58,64,66,60,57,64,67,68,65,65,64,71,68,64,68,66,79,65,58,60,45,63,67,66,61
7912,232750,67,20,40,60,25,17,70,45,29,25,27,28,33,35,61,62,41,66,48,33,79,74,81,22,73,65,24,33,34,57,65,68,64
7917,214575,67,20,40,60,22,17,69,52,30,34,29,26,49,49,53,54,47,58,47,43,68,70,79,23,74,63,39,34,39,56,68,68,62
7918,230447,67,20,40,60,55,34,45,70,22,33,26,49,54,45,58,52,56,68,68,52,72,64,68,40,67,75,24,62,55,63,75,71,71
7920,199728,67,40,40,60,67,47,70,68,38,58,74,59,55,62,67,68,69,59,64,58,74,75,73,48,69,63,58,59,45,56,67,66,68
7931,202803,67,20,40,60,65,30,67,62,33,62,55,33,52,66,69,75,65,59,51,45,68,74,82,36,69,55,54,35,38,64,64,66,65
7938,235828,67,20,40,60,33,28,60,62,35,48,29,27,42,52,53,55,33,58,32,46,65,61,91,27,58,67,26,31,43,68,65,68,67
7943,224566,67,20,40,60,26,13,70,63,45,47,40,30,70,61,47,53,52,53,64,70,74,58,73,68,63,62,20,54,38,58,67,68,65
7950,206136,67,20,40,60,27,27,69,47,21,26,29,75,40,48,44,43,44,59,34,80,66,76,84,70,51,70,28,32,54,60,64,74,63
7952,232760,67,20,60,60,31,17,65,31,40,30,27,30,29,48,71,72,70,64,35,35,78,70,84,25,70,65,53,39,33,59,65,69,67
7960,236858,67,20,40,60,31,29,72,32,23,38,26,29,28,44,48,52,49,70,72,40,51,47,87,24,56,69,35,35,64,55,69,69,60
7968,235580,67,20,40,40,44,48,70,69,32,64,41,46,62,65,55,51,55,58,43,79,68,68,89,78,72,65,38,54,52,59,63,65,64
7982,156480,67,40,40,60,60,40,77,62,47,40,51,35,63,63,32,32,37,54,50,68,54,34,71,21,74,62,21,66,31,60,68,66,69
7984,160064,67,20,40,40,51,42,71,60,48,48,38,32,59,50,61,62,53,68,58,61,74,74,75,45,63,66,40,35,41,57,62,65,68
7985,191552,67,20,40,60,47,46,63,61,52,42,40,49,65,47,57,52,72,67,63,43,90,69,74,48,84,68,33,51,44,52,60,63,61
7989,179778,67,20,60,60,60,60,68,69,60,63,67,59,68,69,64,63,65,68,65,75,65,65,66,66,66,66,66,67,70,67,67,65,65
7993,225859,67,20,40,40,62,36,68,64,39,63,32,36,61,63,70,65,56,61,56,36,70,78,76,39,70,64,34,48,44,61,63,67,64
8003,230981,67,20,60,60,60,45,60,63,51,64,45,39,62,63,77,73,70,59,68,56,58,71,73,47,64,65,56,59,48,62,65,68,67
8004,175941,67,20,40,60,42,17,65,63,24,22,24,25,61,60,67,70,58,65,62,54,80,73,75,32,75,64,36,45,25,63,62,63,63
8011,177479,67,20,40,60,61,45,65,61,34,36,31,43,60,55,40,36,40,56,55,53,78,75,81,54,71,58,28,56,50,66,68,67,64
8018,173128,67,20,40,40,41,32,63,49,32,41,34,16,47,51,55,68,64,65,57,53,82,61,79,21,69,61,31,51,50,67,67,69,65
8023,214345,67,20,40,60,29,24,70,49,23,28,29,30,42,37,54,58,59,60,60,32,71,60,77,23,67,79,29,35,35,30,63,64,60
8025,215370,67,20,40,60,34,35,65,63,31,35,38,30,61,56,66,68,65,53,67,44,81,75,62,41,64,61,61,37,37,60,73,68,71
8027,222027,67,20,40,40,49,49,61,68,48,55,54,49,67,64,60,57,56,68,61,62,52,65,69,46,72,67,47,50,50,63,69,66,64
8028,160075,67,20,40,60,58,40,69,65,44,56,53,56,54,51,64,56,59,60,55,59,62,58,76,47,57,59,48,49,47,61,71,68,66
8029,173899,67,20,40,60,61,32,62,59,41,57,62,57,56,57,66,68,64,62,63,43,71,84,72,33,58,63,49,48,45,54,67,69,67
8032,206157,67,20,40,60,47,49,67,63,50,48,39,32,62,60,51,50,56,57,44,55,64,66,82,48,74,64,48,50,37,50,64,65,63
8033,230221,67,20,40,60,57,40,67,43,44,64,72,62,30,56,63,71,53,71,61,50,77,50,55,50,73,69,42,56,46,72,63,70,72
8037,204622,67,20,40,60,25,34,66,55,25,46,25,25,44,52,71,78,60,51,50,34,83,71,82,25,65,62,29,29,38,45,67,68,65
8045,9807,67,20,40,40,53,27,74,58,27,35,46,23,51,48,30,32,31,60,52,62,59,44,77,39,71,66,48,46,63,74,70,64,63
8052,177488,67,20,40,80,53,54,63,64,55,54,49,51,63,56,58,68,57,64,56,64,71,82,80,55,70,67,44,50,49,64,67,69,65
8058,184657,67,20,40,60,30,23,65,64,19,51,26,46,54,62,44,58,53,56,56,61,74,68,80,44,64,62,21,35,61,67,68,67,66
8060,220754,67,20,40,60,27,25,63,36,29,29,25,27,30,58,55,55,46,69,55,35,74,64,74,23,69,63,21,31,38,58,71,72,66
8064,209491,67,20,40,60,32,31,68,57,38,44,30,31,51,54,45,46,42,61,56,59,69,64,82,38,70,62,20,35,39,62,66,66,62
8065,215379,67,20,40,60,44,19,65,67,23,60,51,41,60,64,54,54,50,65,60,52,72,70,73,48,66,70,42,52,65,56,62,69,61
8067,196435,67,20,40,60,43,34,68,58,29,44,37,35,51,54,62,67,59,57,59,62,68,62,71,59,73,61,35,40,31,29,64,72,69
8070,216660,67,20,40,60,49,30,67,53,37,47,54,47,56,54,68,69,66,56,60,44,90,63,69,37,52,65,34,33,42,66,64,70,76
8072,162388,67,20,40,80,41,31,68,63,35,39,39,36,46,58,56,56,67,58,57,42,81,69,77,35,69,68,28,47,37,71,68,62,59
8074,209493,67,20,40,40,30,22,67,50,31,31,36,23,38,38,60,77,38,55,42,45,74,54,82,20,58,59,32,38,36,46,65,71,72
8082,238678,67,20,40,80,25,21,67,54,27,41,24,29,51,50,52,65,44,64,41,32,53,65,87,24,82,64,27,34,37,68,63,66,60
8083,205911,67,20,40,60,52,12,64,54,17,56,48,17,39,58,73,72,67,55,70,25,75,65,67,12,67,65,43,24,22,59,70,70,70
8091,238682,67,20,40,80,55,55,57,67,47,63,58,58,64,67,68,67,67,67,61,65,76,88,76,64,75,67,56,64,66,70,52,66,53
8099,162397,67,20,40,80,65,41,66,63,45,55,45,62,51,63,75,75,59,62,67,68,84,77,71,45,65,61,52,57,36,67,62,66,64
8103,209758,67,20,40,60,56,33,67,63,49,54,54,29,59,61,62,69,62,62,60,56,74,66,77,48,64,62,23,52,34,56,65,67,66
8104,211294,67,20,40,60,33,23,73,52,47,36,45,39,63,36,54,50,59,65,47,78,73,66,82,49,61,65,39,50,72,65,64,65,68
8107,238942,67,20,40,60,26,19,68,52,24,33,40,31,49,50,57,62,41,61,42,58,70,65,83,27,70,63,28,38,32,51,66,67,64
8110,219743,67,20,40,60,60,40,62,62,59,57,37,30,46,61,73,66,68,66,65,49,79,80,80,43,67,63,47,43,43,50,65,64,63
8112,193631,67,20,40,80,49,55,60,66,35,62,40,53,59,65,68,64,70,68,65,57,68,76,72,55,67,67,62,63,63,68,63,64,62
8117,209761,67,20,40,60,48,24,73,68,27,39,28,24,66,60,51,62,60,58,59,35,77,66,73,22,72,65,38,29,38,56,62,65,63
8118,160097,67,20,40,60,55,34,45,70,22,33,26,49,54,45,58,52,56,68,68,52,72,64,68,40,67,75,24,62,55,63,75,71,71
8121,199010,67,20,40,40,48,30,63,61,24,43,36,24,57,54,63,54,59,57,64,54,58,73,85,36,61,60,37,43,43,60,68,69,68
8122,214882,67,20,40,40,30,23,64,41,44,26,33,24,31,41,55,64,60,61,61,58,74,68,78,22,81,69,35,30,33,64,65,64,71
8134,214884,67,20,40,40,31,34,65,55,42,65,43,50,65,59,39,58,39,66,39,57,68,68,86,56,67,63,45,26,41,63,65,65,62
8136,221284,67,20,40,60,63,19,52,66,24,57,31,28,57,62,71,68,63,60,67,39,84,82,76,24,72,64,28,47,36,61,65,70,66
8142,186725,67,20,40,60,38,21,65,63,13,30,39,30,37,49,33,52,45,67,30,23,69,70,90,21,70,62,27,45,35,47,64,65,61
8143,232550,67,20,40,60,41,25,67,56,25,34,25,46,66,43,43,57,53,59,58,57,75,62,83,42,51,67,26,27,35,65,67,69,65
8144,170342,67,20,40,40,26,35,76,42,29,26,24,35,44,38,42,44,30,52,37,38,67,52,86,21,84,57,26,41,43,39,68,69,64
8148,215143,67,20,60,60,68,28,66,60,32,59,34,42,60,60,61,69,60,61,61,45,82,70,71,30,75,70,54,51,47,56,75,72,72
8150,173671,67,20,40,40,20,35,65,53,28,43,22,28,45,50,51,50,33,56,52,51,67,69,85,33,80,70,20,47,36,45,61,67,63
8154,172648,67,20,40,60,58,38,66,66,25,51,35,58,61,61,56,47,56,64,55,68,57,69,72,58,73,65,28,58,43,67,65,66,65
8155,189544,67,20,40,60,43,31,63,56,44,33,34,32,55,60,58,55,45,64,46,62,61,65,81,37,77,66,47,50,21,62,63,66,63
8160,183147,67,20,40,60,49,36,66,64,31,48,36,34,56,55,61,70,54,60,63,21,74,66,75,29,63,66,27,39,50,58,64,65,64
8182,176240,67,20,40,40,55,44,59,60,44,61,58,40,40,61,86,88,69,63,72,63,90,69,75,52,78,59,57,39,56,63,62,66,66
8194,163955,67,20,40,60,55,13,73,54,19,47,48,15,42,59,29,38,66,66,58,35,71,60,79,18,73,65,28,49,16,76,64,65,64
8202,237429,67,20,40,60,43,21,68,59,20,35,25,42,52,47,63,63,51,60,64,31,73,72,64,18,64,65,40,23,41,41,69,71,68
8216,134777,67,20,40,80,48,32,70,69,44,46,53,52,65,64,33,37,36,52,52,66,63,60,61,49,58,73,27,70,64,73,66,70,62
8219,224378,67,20,40,40,12,12,62,48,17,50,13,17,33,52,54,62,48,60,41,23,75,68,81,11,65,62,12,15,19,59,72,70,66
8221,211067,67,20,40,60,25,23,70,51,34,50,22,21,47,51,68,68,60,52,64,58,88,63,67,40,68,64,22,32,36,60,68,70,70
