,ID,overall,pac,sho,pas,dri,def,phy
9153,160088,66,71,53,65,64,63,66
9154,234840,66,52,41,57,61,65,70
9156,213338,66,78,55,61,69,44,61
9157,237658,66,56,27,42,42,67,65
9160,198235,66,88,61,54,66,26,66
9162,210011,66,88,62,54,71,33,67
9163,159579,66,67,59,67,65,62,63
9164,229723,66,76,59,65,70,56,54
9167,226652,66,49,59,60,59,62,77
9168,227932,66,52,48,58,59,63,75
9172,170589,66,84,52,64,66,52,62
9180,223839,66,70,53,66,68,40,54
9182,191327,66,65,58,63,70,62,67
9183,208480,66,65,56,61,63,61,71
9184,218976,66,80,62,58,68,33,68
9187,229217,66,87,59,50,72,22,41
9189,210786,66,84,54,60,70,25,63
9191,221794,66,79,54,65,71,23,59
9192,232546,66,69,62,66,68,39,58
9196,239715,66,64,60,63,63,66,63
9198,204388,66,82,62,57,67,42,68
9202,224356,66,67,58,64,72,43,52
9204,231524,66,64,49,75,64,43,63
9205,171620,66,63,66,68,62,42,63
9207,226405,66,70,56,55,63,65,75
9208,231525,66,61,42,52,63,68,65
9209,238693,66,81,60,65,64,35,62
9210,194149,66,67,63,64,69,51,67
9211,200806,66,61,51,59,60,66,70
9212,221286,66,79,62,60,70,27,39
9213,227174,66,81,49,66,68,53,57
9216,238951,66,67,59,65,64,42,61
9221,190568,66,51,63,63,65,58,68
9224,239209,66,83,57,68,73,61,62
9226,165226,66,45,58,67,64,59,62
9227,181866,66,91,62,57,69,28,64
9229,222571,66,63,56,65,71,45,40
9230,224875,66,61,52,55,64,63,76
9231,228971,66,64,49,63,58,63,66
9232,232811,66,73,54,65,68,43,68
9238,210029,66,75,33,58,60,64,67
9241,234093,66,71,62,62,68,61,69
9244,214382,66,70,49,61,67,60,74
9246,236142,66,54,39,54,44,72,65
9248,205423,66,75,63,63,72,53,60
9250,212335,66,77,63,62,69,50,63
9253,223855,66,70,60,64,66,60,78
9258,213105,66,55,62,63,63,55,70
9259,164465,66,67,46,59,61,66,70
9260,183665,66,69,62,65,66,60,67
9262,192369,66,48,52,68,64,62,61
9263,202866,66,66,60,61,70,31,48
9264,211314,66,77,55,60,72,49,59
9266,220786,66,84,60,56,69,22,58
9268,181106,66,65,40,62,66,65,63
9270,228979,66,82,62,60,66,29,62
9271,212340,66,68,51,58,66,63,72
9272,225908,66,72,33,50,51,65,67
9273,239732,66,70,52,60,63,61,74
9275,230261,66,50,61,56,72,62,76
9280,221558,66,81,56,63,68,32,49
9282,198007,66,64,59,64,64,59,70
9283,199287,66,72,46,60,49,60,73
9284,203127,66,75,54,65,72,50,64
9285,211831,66,84,56,58,67,27,60
9286,213367,66,73,34,59,62,64,68
9289,216184,66,72,59,64,66,57,65
9290,222840,66,79,27,50,65,61,75
9291,230264,66,66,65,65,62,43,54
9292,234873,66,76,64,64,63,48,62
9293,177017,66,47,61,68,58,60,70
9295,200058,66,73,65,59,71,29,65
9297,212346,66,72,62,68,64,26,55
9301,238971,66,73,57,58,68,36,56
9302,241275,66,71,66,56,70,19,47
9306,234108,66,77,49,63,73,37,51
9309,198269,66,90,60,53,64,33,68
9313,203902,66,78,61,64,73,32,41
9314,207742,66,54,59,61,66,46,67
9317,156542,66,74,65,64,68,40,56
9319,226430,66,75,60,63,69,29,55
9321,238975,66,53,62,59,61,58,74
9322,186751,66,76,61,64,66,34,63
9325,216449,66,59,41,53,58,67,69
9327,181377,66,74,62,62,70,32,59
9329,187265,66,76,57,61,72,37,43
9336,230532,66,78,60,59,68,58,62
9337,193412,66,67,55,66,70,51,73
9339,211845,66,84,63,60,64,26,71
9341,229509,66,68,59,63,67,41,56
9342,165509,66,70,65,55,69,33,70
9343,193669,66,58,67,63,65,50,71
9344,198534,66,64,52,63,65,56,79
9345,215430,66,64,52,62,67,61,71
9346,236166,66,61,61,63,69,61,63
9349,202375,66,77,62,65,69,57,72
9350,205447,66,82,47,62,65,59,65
9353,134792,66,67,64,62,68,48,61
9355,142728,66,68,55,61,66,56,63
9356,211848,66,85,58,58,65,59,72
9357,215176,66,74,65,65,65,36,68
9361,236168,66,71,58,63,68,46,63
9362,238984,66,84,51,57,70,22,52
9364,183945,66,86,62,55,61,35,71
9367,211850,66,76,62,59,68,41,61
9369,223370,66,75,56,59,69,24,65
9373,202123,66,50,66,66,65,56,74
9375,178315,66,67,64,55,66,31,73
9376,183691,66,72,58,69,65,60,64
9379,213644,66,67,54,54,62,64,79
9380,214668,66,80,58,61,66,46,58
9382,182156,66,52,61,62,61,59,80
9385,201869,66,66,54,66,68,61,59
9386,205197,66,74,57,64,66,41,47
9387,208781,66,75,62,60,66,35,58
9388,214669,66,68,64,57,67,23,58
9392,202894,66,73,45,64,67,60,73
9393,215182,66,76,56,64,68,55,64
9397,235407,66,66,55,65,71,48,55
9398,240271,66,79,67,61,73,27,51
9399,221328,66,62,58,65,64,61,70
9401,228240,66,76,54,60,63,63,76
9402,210833,66,80,53,56,71,17,53
9403,239249,66,59,39,58,59,67,72
9405,204946,66,66,62,64,68,33,71
9407,188818,66,72,61,64,68,52,71
9409,215443,66,84,59,57,72,20,61
9410,223635,66,67,50,55,62,64,66
9414,230036,66,73,58,63,66,60,67
9419,232853,66,64,61,61,68,61,59
9422,193173,66,68,58,61,58,63,70
9426,238486,66,75,58,62,71,32,55
9429,203415,66,74,52,63,70,52,71
9432,235159,66,67,60,63,65,60,75
9433,235927,66,78,63,50,70,24,59
9434,169112,66,75,63,65,66,48,70
9436,215193,66,76,45,67,68,63,54
9439,203930,66,44,46,56,58,63,82
9440,233114,66,77,39,61,66,60,65
9442,184474,66,32,37,53,46,66,81
9444,229019,66,78,57,58,67,26,56
9445,235419,66,76,63,63,71,29,55
9446,215708,66,65,50,54,49,63,77
9447,230044,66,68,54,66,67,58,68
9448,232860,66,66,64,64,64,45,68
9453,224669,66,65,59,66,65,49,64
9456,226206,66,59,63,54,59,66,61
9457,231070,66,72,54,56,59,67,48
9460,190110,66,78,21,54,52,61,69
9462,209567,66,71,62,62,65,33,69
9466,179871,66,63,55,64,64,61,70
9467,198816,66,59,53,60,61,61,74
9471,189345,66,31,52,51,39,68,83
9472,193697,66,65,59,61,63,65,70
9473,213922,66,55,39,48,46,67,86
9474,19874,66,37,59,63,60,65,67
9477,184482,66,74,59,63,66,64,71
9478,198051,66,57,57,63,64,63,72
9479,227235,66,66,52,67,67,52,58
9480,229539,66,81,63,62,65,41,58
9481,181411,66,69,60,58,69,48,61
9484,202404,66,64,48,60,67,67,71
9485,208036,66,76,60,62,69,34,55
9489,193956,66,63,64,66,65,46,66
9490,202661,66,78,63,58,69,34,68
9491,211365,66,69,58,65,69,50,63
9492,216485,66,72,55,64,67,63,74
9495,221350,66,86,63,49,68,25,54
9496,229286,66,77,62,59,68,29,49
9500,231848,66,67,57,68,65,43,61
9501,235944,66,71,67,58,65,18,58
9502,186536,66,71,66,62,69,58,73
9503,209833,66,74,52,65,67,46,56
9511,193195,66,68,58,64,68,28,71
9513,189868,66,91,57,59,69,30,63
9516,237997,66,77,52,61,70,34,44
9519,205999,66,68,49,60,61,66,68
9521,216751,66,64,38,57,59,66,52
9523,225455,66,71,55,62,67,32,48
9524,234927,66,85,52,60,68,57,63
9525,192431,66,63,46,66,59,54,69
9528,200369,66,76,58,59,65,52,68
9529,191921,66,69,60,70,67,39,67
9530,144050,66,60,65,56,66,31,64
9532,163762,66,47,43,54,53,63,74
9533,234418,66,85,44,63,65,57,67
9535,224435,66,71,58,64,64,60,70
9537,234163,66,74,59,60,74,41,50
9538,170163,66,61,52,68,66,52,62
9539,193715,66,68,62,62,70,63,66
9540,204212,66,62,63,68,62,67,75
9541,221620,66,80,58,58,64,57,61
9542,233140,66,80,59,64,71,54,61
9543,238004,66,72,60,62,69,38,56
9547,191669,66,63,57,68,66,57,73
9548,208566,66,67,42,59,61,62,66
9551,222134,66,64,62,64,65,69,60
9555,240054,66,72,56,63,68,35,57
9557,204727,66,75,63,53,63,39,70
9558,232375,66,66,64,65,69,39,56
9561,203704,66,73,56,56,56,65,75
9562,205752,66,83,60,61,68,35,48
9564,215480,66,75,60,60,70,24,58
9568,188856,66,83,44,58,64,58,66
9570,215993,66,65,43,61,64,62,69
9573,166841,66,75,57,63,67,37,62
9575,184249,66,60,61,67,67,49,58
9576,1210,66,45,56,62,60,62,71
9577,137658,66,72,66,59,65,32,70
9578,215994,66,74,56,60,66,65,45
9580,173498,66,50,59,67,62,57,63
9583,236987,66,65,36,57,54,64,73
9586,204220,66,66,64,66,67,55,60
9588,224956,66,72,56,65,71,39,56
9590,186300,66,76,58,61,71,59,61
9591,211901,66,73,55,62,69,50,55
9597,221631,66,63,57,65,64,54,66
9598,231103,66,63,44,61,65,66,62
9599,166847,66,60,58,67,65,62,72
9600,234943,66,67,60,63,69,40,53
9601,235199,66,81,50,60,72,22,42
9603,179903,66,75,64,65,67,56,58
9606,203456,66,58,62,60,63,63,75
9607,210880,66,82,48,61,64,60,75
9609,221120,66,58,66,63,63,43,64
9610,223424,66,78,44,61,72,26,55
9611,231360,66,72,46,60,61,63,67
9612,239808,66,71,48,63,66,62,56
9613,182464,66,71,49,63,64,63,70
9614,184768,66,67,33,54,59,66,77
9615,193728,66,77,55,64,69,59,68
9619,200130,66,61,58,66,63,60,69
9621,235714,66,74,58,62,67,37,55
9623,202179,66,86,50,59,71,23,53
9624,211395,66,65,64,60,65,56,67
9626,237763,66,66,62,66,64,58,62
9628,222404,66,71,56,64,68,58,76
9631,213957,66,67,54,63,66,56,70
9637,215239,66,77,59,68,70,47,72
9639,237767,66,68,57,65,65,45,58
9641,198600,66,53,57,59,57,68,73
9642,202952,66,80,53,58,63,64,70
9643,212680,66,85,51,61,70,36,44
9644,158664,66,46,57,68,66,62,57
9647,228809,66,72,57,67,67,27,47
9649,239049,66,58,40,63,57,65,63
9650,184009,66,77,60,55,72,25,57
9652,137163,66,47,47,59,61,66,61
9654,210891,66,65,60,63,67,57,75
9655,160203,66,54,39,54,44,72,65
9656,232907,66,55,33,58,53,62,60
9657,192971,66,74,40,59,72,61,53
9658,198604,66,69,59,63,65,63,70
9660,214988,66,79,61,65,68,55,65
9661,231628,66,65,66,54,60,39,56
9662,232908,66,65,56,59,58,60,68
9664,216269,66,74,42,60,63,64,66
9665,226509,66,73,59,60,69,53,68
9666,198094,66,64,61,61,66,61,71
9667,204238,66,70,59,65,69,49,67
9670,160207,66,61,61,63,69,61,63
9674,160209,66,71,58,63,68,46,63
9677,238801,66,74,43,51,52,66,80
9680,180690,66,63,62,67,68,56,74
9682,139475,66,52,58,58,60,67,71
9683,206035,66,68,57,61,70,60,80
9687,177107,66,69,47,49,54,65,76
9690,237780,66,63,63,66,66,64,76
9691,239572,66,77,71,55,67,36,55
9694,212949,66,53,36,59,58,66,74
9698,234453,66,69,64,66,66,38,61
9699,200918,66,70,54,65,68,27,63
9700,137686,66,49,65,66,70,26,51
9702,216790,66,63,61,69,68,56,67
9703,236246,66,73,57,64,69,44,65
9707,51159,66,71,65,64,65,46,63
9708,198104,66,65,64,54,57,65,78
9710,210392,66,80,50,60,67,59,66
9713,221144,66,73,62,62,71,39,56
9714,203225,66,72,61,63,64,61,69
9715,214489,66,56,46,63,67,64,66
9722,20699,66,49,66,70,69,34,56
9723,234203,66,65,46,66,65,59,67
9724,223452,66,78,68,56,68,22,57
9730,181725,66,73,55,58,60,62,83
9732,198622,66,73,59,61,66,38,72
9734,202974,66,79,54,64,61,63,71
9735,208862,66,59,35,55,52,65,66
9739,205535,66,74,57,58,70,45,58
9741,226783,66,70,42,52,61,63,77
9742,230623,66,51,62,48,59,29,67
9745,202208,66,84,63,63,65,47,64
9748,214497,66,75,56,64,66,42,64
9750,226273,66,64,56,66,64,61,66
9753,192481,66,84,59,59,68,29,60
9756,199906,66,68,53,62,67,60,62
9757,206562,66,66,50,63,65,60,73
9758,221666,66,66,61,62,64,63,68
9759,231394,66,85,58,59,72,62,74
9760,238562,66,90,64,57,63,30,64
9762,206563,66,75,55,60,68,54,67
9766,159972,66,50,61,56,72,62,76
9767,239844,66,72,58,63,66,41,61
9768,189412,66,71,60,61,63,61,70
9769,193252,66,74,53,62,63,64,69
9775,164581,66,64,57,63,65,65,68
9777,206054,66,77,57,59,69,46,70
9778,208614,66,44,47,55,55,63,75
9779,151270,66,55,62,65,71,43,62
9783,215527,66,61,27,55,54,68,69
9784,159975,66,66,65,65,62,43,54
9786,169447,66,70,66,63,69,46,58
9791,138729,66,62,64,64,65,53,72
9796,215786,66,68,42,56,59,65,77
9798,223979,66,78,63,59,73,36,52
9799,232683,66,68,28,56,57,65,68
9800,169451,66,82,57,59,71,44,61
9802,193771,66,73,58,63,67,45,59
9804,228332,66,70,44,58,62,64,73
9808,199917,66,73,60,63,67,52,65
9809,226541,66,74,59,65,73,39,61
9810,227565,66,62,51,63,54,64,60
9812,111085,66,35,66,74,60,57,57
9813,53741,66,77,56,63,68,33,56
9815,214510,66,71,62,65,61,63,65
9816,221934,66,75,59,64,71,44,64
9817,169198,66,42,53,61,61,65,66
9818,235502,66,71,67,59,72,20,62
9821,199407,66,56,56,60,66,62,71
9823,215279,66,65,53,56,61,63,73
9824,237551,66,68,54,62,66,57,71
9826,211952,66,73,64,63,68,30,63
9827,148720,66,56,47,58,60,60,72
9829,143601,66,54,59,68,67,42,49
9831,221425,66,70,53,66,67,19,50
9834,231410,66,76,64,55,73,23,46
9835,232946,66,64,67,64,67,37,61
9839,189171,66,77,52,58,62,61,63
9840,194035,66,77,49,59,67,62,61
9841,212980,66,34,34,56,48,64,74
9843,234740,66,81,57,64,70,37,52
9844,236532,66,59,34,49,51,65,69
9847,169461,66,66,63,68,60,58,77
9848,235253,66,82,48,63,70,60,70
9850,214774,66,80,60,61,68,58,65
9851,225782,66,83,53,62,65,57,66
9855,159991,66,65,55,60,73,50,54
9857,200952,66,90,61,60,68,28,57
9859,220152,66,79,61,63,69,49,54
9860,229624,66,62,65,50,67,27,66
9865,221177,66,75,70,63,67,23,53
9866,229625,66,71,60,52,64,27,73
9874,52474,66,58,65,64,67,63,73
9875,223227,66,63,63,60,64,58,71
9877,235515,66,73,58,61,67,29,48
9878,202748,66,75,62,57,67,25,65
9884,222461,66,74,63,63,69,27,48
9885,209662,66,84,60,59,70,28,64
9886,241406,66,70,45,65,67,64,70
9890,214016,65,86,59,65,67,27,59
9892,232192,65,59,50,59,60,63,67
9894,228353,65,67,54,61,64,56,64
9895,235521,65,65,64,63,71,51,56
9897,188417,65,69,60,65,68,51,57
9900,216834,65,76,52,63,66,52,66
9903,240898,65,82,53,59,67,24,44
9904,201219,65,67,46,65,65,54,64
9905,207619,65,75,49,57,64,62,72
9906,214019,65,66,47,60,62,61,68
9908,232963,65,90,58,53,72,26,64
9909,234755,65,76,53,59,69,29,53
9910,191235,65,68,36,61,63,62,71
9911,200196,65,88,61,57,68,32,59
9917,229381,65,91,62,53,64,26,60
9920,214534,65,71,59,63,65,61,63
9921,225542,65,49,52,69,65,58,57
9923,233478,65,67,52,63,63,45,51
9924,234502,65,67,39,53,56,63,68
9925,210951,65,72,64,56,74,30,54
9926,218887,65,66,48,61,66,59,63
9927,222215,65,86,61,64,68,59,71
9928,232712,65,72,54,61,67,62,63
9930,211721,65,62,52,59,50,64,81
9931,221705,65,72,59,64,71,39,66
9933,194569,65,65,62,59,67,52,58
9935,221962,65,74,61,60,67,19,58
9937,189962,65,73,33,55,50,65,76
9941,211212,65,68,52,62,69,61,68
9943,223756,65,60,45,57,58,64,67
9945,221197,65,83,58,58,67,43,71
9946,239117,65,77,50,61,61,43,67
9949,233743,65,80,59,59,73,38,51
9950,177679,65,75,46,61,65,61,59
9954,212753,65,70,60,62,66,53,64
9959,212242,65,66,51,65,63,59,71
9960,230418,65,60,45,63,64,60,61
9963,212243,65,75,36,57,69,60,56
9967,190995,65,78,59,59,67,44,53
9968,211988,65,80,60,58,66,28,57
9972,228116,65,67,38,61,61,68,67
9973,232724,65,82,53,56,67,35,48
9974,234004,65,53,49,59,60,60,76
9978,229653,65,64,36,57,53,66,64
9980,239637,65,87,57,57,65,26,57
9981,193557,65,78,63,52,63,25,73
9982,202518,65,78,63,58,68,39,66
9985,207639,65,62,60,63,61,63,78
9986,207895,65,52,47,52,54,61,80
9992,214809,65,76,64,62,65,58,69
9993,230681,65,61,34,51,65,64,61
9994,210970,65,74,66,55,63,61,77
9995,213530,65,59,43,66,63,66,67
9996,231706,65,67,55,62,63,57,55
9997,199963,65,77,37,52,60,64,68
9999,232731,65,61,59,64,67,30,64
10001,207644,65,86,52,60,65,55,72
10002,223004,65,70,52,61,69,57,64
10003,199197,65,67,57,61,63,59,74
10010,230686,65,64,62,66,65,62,61
10012,185119,65,68,59,60,62,57,71
10013,188959,65,68,59,62,62,51,78
10019,189217,65,85,57,60,66,26,67
10020,202530,65,70,53,61,68,47,62
10022,229667,65,82,58,56,70,32,46
10024,204324,65,81,52,59,68,48,65
10026,215588,65,59,59,63,56,57,70
10028,164645,65,60,46,60,62,58,81
10030,202534,65,73,61,55,70,36,56
10031,208166,65,69,55,64,66,42,59
10032,210726,65,74,59,50,64,21,72
10040,215336,65,47,42,52,56,65,78
10047,207659,65,75,62,57,64,31,72
10048,152875,65,38,66,66,60,59,57
10050,231979,65,66,54,64,67,42,47
10053,197164,65,65,56,65,69,45,56
10056,209964,65,71,57,61,70,33,55
10057,218156,65,76,62,57,69,34,67
10058,219436,65,81,55,56,69,57,62
10059,226604,65,79,69,56,65,41,63
10060,238636,65,64,39,58,56,58,76
10062,194092,65,73,60,60,65,62,69
10064,210990,65,69,69,56,66,20,65
10066,190510,65,58,60,64,59,62,70
10067,198959,65,73,49,63,64,55,66
10068,203823,65,69,56,58,58,60,76
10070,220464,65,62,53,59,65,46,64
10074,202033,65,77,58,59,67,21,60
10076,204850,65,90,58,52,72,44,56
10081,224308,65,67,64,60,70,24,49
10084,241461,65,66,59,59,67,26,55
10086,189237,65,74,52,60,63,60,72
10087,222774,65,73,53,62,71,51,57
10091,219447,65,91,60,51,68,25,53
10092,224311,65,77,59,57,66,33,64
10093,228151,65,71,47,62,68,54,66
10094,238647,65,81,55,63,61,59,63
10095,212536,65,78,66,59,67,32,52
10096,214328,65,47,47,65,58,63,72
10099,230969,65,83,61,57,70,52,56
10101,239929,65,78,55,60,65,25,44
10102,210490,65,72,58,62,67,35,58
10104,209979,65,71,61,57,67,27,70
10105,213307,65,78,64,58,65,34,46
10106,229179,65,78,56,59,69,25,57
10110,232509,65,38,42,60,57,61,67
10113,210494,65,76,59,61,66,32,61
10118,231231,65,78,63,58,68,33,48
10120,202304,65,67,57,65,65,50,66
10122,231488,65,90,54,53,71,26,68
10127,210498,65,85,57,59,68,59,71
10130,232770,65,66,48,68,67,47,52
10132,224067,65,57,43,52,54,64,67
10136,163908,65,62,52,62,55,60,80
10140,223557,65,75,62,62,69,21,57
10143,239941,65,74,64,61,72,36,57
10145,205382,65,84,58,54,68,23,58
10146,224838,65,58,43,59,57,59,75
10147,235334,65,72,60,59,68,26,52
10148,192582,65,52,54,58,57,62,77
10149,205639,65,37,43,57,47,63,79
10150,207943,65,59,49,58,61,61,65
10152,163143,65,40,49,62,59,61,70
10153,232775,65,67,64,57,63,31,58
10154,220488,65,73,30,64,63,57,60
10158,170056,65,86,58,59,66,32,60
10159,222537,65,65,48,60,69,53,51
10161,167497,65,48,65,53,60,35,70
10162,240201,65,65,55,67,67,47,51
10164,231498,65,55,31,50,54,59,82
10166,226123,65,72,60,61,64,49,66
10167,232779,65,62,59,61,64,42,60
10170,234060,65,60,53,60,65,66,72
10171,238668,65,75,39,56,59,61,68
10173,198989,65,72,60,61,68,59,64
10175,227149,65,91,56,58,70,33,46
10176,236877,65,73,50,62,68,56,64
10178,226382,65,71,40,59,64,60,64
10179,205903,65,71,51,63,61,62,64
10182,160079,65,60,45,63,64,60,61
10183,230991,65,88,65,56,69,27,39
10185,237647,65,71,58,62,67,39,57
10189,236368,65,60,52,60,63,60,64
10190,223313,65,63,62,64,69,61,71
10193,189265,65,60,45,55,54,64,72
10200,214099,65,75,52,54,69,55,62
10201,225363,65,68,55,63,71,45,51
10203,230995,65,59,56,54,58,62,82
10207,215636,65,73,53,64,68,58,75
10208,230740,65,78,59,47,75,20,45
10214,213334,65,76,55,59,67,46,66
10218,229207,65,56,57,68,65,40,50
10220,208984,65,80,59,59,66,35,65
10221,233560,65,73,58,61,65,32,47
10224,199002,65,58,58,61,67,53,67
10226,224090,65,80,58,58,67,27,49
10227,231514,65,70,46,65,68,45,63
10230,226651,65,60,59,62,64,28,69
10236,204637,65,77,63,58,69,22,55
10237,211037,65,55,35,55,51,63,70
10238,214877,65,68,57,63,67,55,64
10239,233053,65,69,56,62,68,61,68
10243,234078,65,71,50,64,72,54,62
10246,239454,65,69,59,60,65,21,57
10248,234079,65,69,55,58,58,62,78
10249,235103,65,82,58,57,70,23,62
10251,216416,65,71,36,57,62,62,62
10254,231264,65,71,54,59,68,45,60
10255,232800,65,66,60,62,69,41,49
10257,228961,65,68,47,59,61,63,63
10261,223330,65,72,48,64,63,58,68
10265,224099,65,73,34,56,64,61,64
10267,226659,65,72,60,58,63,31,65
10272,235619,65,75,57,60,72,30,44
10273,239971,65,80,53,60,62,61,59
10276,209252,65,66,65,66,65,27,56
10278,188772,65,73,39,53,58,63,65
10280,234853,65,61,52,60,61,62,72
10281,188261,65,67,53,63,66,62,59
10284,209510,65,67,32,58,62,62,63
10287,234854,65,78,59,61,67,28,70
10290,217191,65,71,47,58,59,63,70
10292,225128,65,63,61,62,66,53,63
10293,233064,65,69,58,64,71,44,47
10294,193896,65,68,52,60,62,63,70
10295,205161,65,73,65,60,66,38,69
10296,171881,65,71,62,51,59,40,84
10297,207979,65,91,58,56,68,61,59
10298,212075,65,78,63,57,65,28,73
10299,222315,65,85,55,60,66,47,52
10300,232555,65,72,54,64,65,46,57
10301,213612,65,81,47,57,72,38,66
10302,215148,65,77,37,50,59,62,58
10305,237420,65,63,47,59,62,60,71
10306,155757,65,54,57,64,60,66,78
10307,223085,65,74,57,62,65,52,77
10310,150894,65,32,50,62,51,62,74
10311,220782,65,56,41,57,57,63,68
10313,172398,65,44,55,60,58,63,73
10314,215151,65,68,55,64,66,54,59
10315,239215,65,73,51,60,72,40,57
10320,192624,65,75,54,60,69,64,63
10323,240754,65,67,29,56,65,64,58
10326,224371,65,76,62,55,71,34,62
10330,237939,65,78,65,60,62,29,70
10332,209268,65,62,59,64,63,55,64
10334,165748,65,62,46,56,58,63,84
10335,199285,65,68,63,64,65,44,66
10336,210805,65,58,58,61,67,22,64
10339,188789,65,79,59,55,72,26,58
10344,177270,65,60,49,63,66,62,70
10350,241016,65,64,54,64,63,56,71
10351,197241,65,43,54,66,65,60,63
10354,223097,65,74,53,63,66,59,63
10356,223866,65,49,50,55,61,61,67
10357,238970,65,78,43,58,66,57,68
10359,216699,65,65,49,66,67,45,54
10360,219259,65,80,55,62,68,40,62
10363,189563,65,71,51,54,56,62,78
10364,201084,65,80,56,57,70,24,65
10366,237692,65,74,56,62,65,50,44
10368,221053,65,74,34,50,61,63,66
10370,210046,65,73,65,62,67,37,65
10371,211070,65,60,55,59,59,63,73
10374,235134,65,69,56,57,65,65,70
10375,221567,65,71,47,59,67,63,66
10378,237183,65,80,60,59,67,24,46
10381,222592,65,66,24,40,47,66,68
10384,222337,65,65,24,43,47,67,66
10392,212099,65,68,59,61,68,48,59
10393,213635,65,66,50,54,59,63,71
10398,232067,65,76,63,48,69,21,43
10400,204676,65,67,57,70,66,52,61
10401,212100,65,69,43,58,60,64,63
10402,219781,65,76,36,59,59,63,65
10403,238981,65,79,54,59,66,27,61
10404,239749,65,66,53,56,59,68,69
10405,176261,65,70,57,61,62,46,74
10407,205190,65,61,30,51,62,71,68
10408,210566,65,73,61,63,68,20,32
10409,212358,65,75,58,59,71,40,54
10410,152454,65,83,62,58,64,55,80
10411,235398,65,66,59,66,69,35,51
10412,186502,65,56,64,67,65,55,66
10415,167559,65,66,63,46,57,32,75
10417,205961,65,64,51,60,66,60,69
10419,227978,65,70,54,62,72,49,50
10421,239498,65,64,32,55,62,57,63
10424,186507,65,58,43,55,57,63,78
10432,229517,65,63,49,67,67,45,50
10433,238989,65,71,55,64,62,25,60
10436,236430,65,69,59,61,69,32,55
10437,204175,65,69,39,51,58,62,71
10439,216463,65,72,48,62,67,54,44
10440,152463,65,66,61,67,67,47,68
10442,111503,65,66,63,65,66,43,52
10443,204176,65,72,61,62,60,59,74
10444,209552,65,72,32,51,59,62,79
10451,211345,65,74,50,62,65,67,54
10453,226705,65,89,53,58,64,38,50
10454,228241,65,59,56,61,64,56,69
10456,233105,65,69,42,60,63,61,69
10459,221587,65,75,59,60,68,37,58
10460,222611,65,70,60,65,67,50,55
10461,223123,65,62,69,64,62,30,73
10463,229011,65,50,29,47,48,68,70
10465,169619,65,51,45,56,56,63,73
10468,232852,65,67,56,62,66,63,66
10469,228245,65,75,52,64,69,46,56
10471,165269,65,77,61,61,65,29,56
10472,232597,65,62,32,50,59,67,44
10475,138390,65,61,56,70,64,58,59
10476,212118,65,62,56,70,65,38,60
10477,205463,65,69,49,63,67,45,58
10479,215959,65,73,64,64,63,66,54
10480,224407,65,67,57,65,66,34,65
10481,227223,65,77,61,58,64,34,52
10489,177049,65,66,57,63,64,62,74
10495,213147,65,78,49,64,62,58,72
10496,223387,65,75,35,46,57,68,66
10497,228763,65,74,60,59,65,37,74
10500,225692,65,71,31,52,64,61,65
10503,209565,65,69,41,57,62,62,73
10504,234653,65,68,51,63,65,55,63
10505,237469,65,86,37,53,65,59,78
10507,203166,65,79,59,62,64,57,75
10509,163998,65,51,42,51,52,63,75
10511,152735,65,49,54,56,54,63,79
10512,221599,65,75,38,46,67,69,60
10516,177568,65,59,47,60,62,65,70
10518,208801,65,71,61,62,70,33,58
10519,214177,65,70,54,61,62,62,60
10522,235425,65,66,51,58,60,59,79
10523,235937,65,68,53,65,66,52,59
10527,225699,65,71,46,60,58,63,66
10528,231587,65,70,49,58,68,60,74
10533,223652,65,68,54,62,70,51,54
10534,227492,65,75,64,59,66,23,45
10535,235172,65,81,50,61,64,61,60
10536,236196,65,74,62,57,66,38,60
10537,237476,65,79,55,61,65,46,53
10538,233125,65,71,57,61,73,31,51
10546,211623,65,79,58,55,67,23,51
10547,231591,65,78,58,60,67,29,54
10548,240039,65,86,59,53,65,39,74
10549,185255,65,68,61,63,68,22,57
10550,228520,65,79,57,59,66,27,62
10551,235176,65,78,58,64,65,41,59
10552,240552,65,76,62,61,66,33,59
10553,138153,65,55,54,64,61,60,73
10556,189865,65,80,62,58,67,46,62
10558,225707,65,74,27,52,62,62,58
10559,235947,65,68,60,71,63,49,54
10562,190635,65,69,50,59,63,63,71
10568,232620,65,61,57,66,68,31,54
10569,200877,65,71,59,65,70,49,68
10570,201901,65,73,59,62,66,56,68
10571,208813,65,74,57,55,70,22,53
10576,176301,65,48,62,64,63,62,67
10577,184750,65,72,42,58,63,62,70
10578,223663,65,79,58,58,69,34,55
10579,225200,65,77,59,59,66,29,59
10580,229040,65,70,36,55,62,64,71
10581,240560,65,64,61,65,68,28,43
10582,200881,65,65,53,66,64,57,61
10584,204721,65,67,54,62,64,59,71
10585,229297,65,75,62,61,68,36,51
10586,234417,65,73,55,61,68,49,66
10591,232626,65,59,34,46,56,69,64
10592,191154,65,76,49,62,75,26,47
10595,209844,65,77,54,59,70,23,63
10596,214964,65,78,54,63,69,36,44
10597,158132,65,65,59,66,69,63,64
10598,227764,65,89,58,56,67,22,50
10600,179636,65,78,58,60,66,48,63
10601,222645,65,67,46,64,64,63,61
10602,233141,65,86,55,58,73,30,45
10603,169909,65,78,56,57,65,59,71
10605,202422,65,64,41,58,61,60,70
