,ID,overall,pac,sho,pas,dri,def,phy
7713,226050,67,81,63,53,71,29,63
7715,160003,67,73,72,52,62,27,64
7722,189445,67,69,65,51,66,52,73
7725,220934,67,85,65,64,66,22,66
7728,193798,67,72,64,59,68,39,65
7744,232714,67,54,66,45,57,30,70
7748,239627,67,76,65,43,59,29,72
7755,190732,67,67,67,56,63,22,66
7756,207629,67,74,65,63,73,40,57
7757,225293,67,65,66,49,66,24,67
7762,163342,67,62,68,60,67,36,67
7766,210703,67,78,64,62,69,24,54
7770,199184,67,46,66,63,66,50,71
7772,163856,67,70,67,51,66,28,71
7775,234512,67,54,66,47,57,21,78
7776,235024,67,65,70,63,72,32,41
7777,193552,67,73,65,54,68,34,69
7780,213009,67,75,64,61,67,23,69
7788,176403,67,73,63,61,66,42,68
7796,232469,67,64,63,60,68,35,69
7808,163351,67,68,65,60,64,41,70
7814,231704,67,74,61,54,68,25,75
7821,191257,67,75,64,63,66,29,76
7822,207898,67,74,64,50,64,27,76
7824,227866,67,63,66,60,62,28,80
7827,152603,67,56,65,54,60,35,80
7829,176924,67,67,64,62,70,31,68
7843,232478,67,62,67,41,57,25,67
7851,235296,67,56,68,50,61,32,64
7856,190497,67,74,64,56,70,30,63
7860,229154,67,69,63,61,70,29,61
7861,233250,67,72,64,55,65,37,64
7862,181794,67,69,68,56,63,28,71
7866,232227,67,75,65,53,71,20,62
7867,198436,67,75,62,58,61,36,74
7868,202788,67,72,65,55,65,27,60
7871,231972,67,77,64,54,65,23,64
7880,218662,67,75,63,59,72,24,77
7881,239654,67,70,69,46,64,21,59
7883,221479,67,82,64,51,68,31,64
7892,209961,67,66,65,53,60,32,77
7894,221481,67,76,66,61,66,26,62
7898,210219,67,61,66,52,64,23,67
7899,216107,67,76,67,55,66,32,57
7902,219948,67,72,68,49,69,38,61
7904,234284,67,83,64,61,67,30,66
7906,198701,67,72,63,54,68,25,71
7911,231726,67,75,68,59,69,44,67
7913,184878,67,81,65,51,67,38,74
7915,190254,67,80,65,45,64,24,79
7925,201265,67,66,67,57,64,25,66
7929,230450,67,71,56,67,66,50,52
7932,147251,67,71,64,51,67,38,71
7933,216627,67,75,63,54,59,49,74
7948,213303,67,71,62,59,66,27,60
7959,224570,67,80,64,48,59,24,71
7964,204860,67,72,66,48,63,23,64
7969,224317,67,80,57,64,68,35,53
7977,213567,67,69,65,46,65,25,66
7995,173891,67,79,67,57,67,47,74
7997,204100,67,77,63,50,62,24,73
7999,207428,67,69,63,42,66,23,73
8000,237892,67,44,65,56,55,42,74
8013,206408,67,52,69,44,57,30,72
8024,224329,67,78,64,65,67,21,56
8043,49486,67,61,69,52,62,30,71
8046,184143,67,82,65,52,68,24,57
8047,219984,67,74,58,65,73,35,57
8054,235345,67,70,65,68,66,40,63
8068,197716,67,77,64,61,67,37,72
8073,231508,67,68,57,67,62,23,71
8078,199510,67,47,67,52,55,24,79
8080,221014,67,59,68,41,63,29,63
8100,230493,67,80,64,52,69,23,58
8108,182878,67,67,68,59,66,25,54
8113,210784,67,70,56,66,69,30,54
8114,218464,67,83,68,59,64,21,75
8130,221539,67,69,72,54,63,23,49
8131,160099,67,71,56,67,66,50,52
8145,187238,67,74,65,56,66,29,65
8146,194662,67,64,67,47,55,20,69
8147,213095,67,71,65,47,60,27,75
8153,199784,67,58,70,55,61,30,64
8157,223593,67,64,67,44,63,26,71
8158,236393,67,80,67,56,64,22,52
8161,191083,67,55,66,50,59,27,73
8163,226668,67,55,68,42,62,27,74
8170,209518,67,65,67,49,64,27,67
8175,183151,67,81,65,60,69,28,60
8181,240240,67,72,70,44,66,21,62
8183,183920,67,72,64,53,62,33,80
8189,217202,67,72,64,55,67,23,71
8195,164467,67,74,67,64,74,41,57
8198,215668,67,81,66,59,67,46,68
8207,118646,67,64,67,63,70,30,67
8217,202105,67,72,61,45,64,37,63
8232,225150,67,79,58,59,74,24,46
8247,198785,67,65,66,52,69,36,74
8255,206210,67,74,66,53,64,25,58
8259,171394,67,73,69,66,66,36,68
8263,184707,67,62,65,48,59,32,80
8287,223113,67,74,65,51,64,37,66
8288,160137,67,80,64,52,69,23,58
8290,240265,67,68,68,55,65,18,72
8293,223114,67,66,64,62,69,42,60
8306,230285,67,72,66,52,63,27,68
8311,212879,67,84,63,61,67,28,68
8314,219536,67,76,64,53,70,22,64
8315,222352,67,79,63,49,65,23,66
8317,230288,67,83,69,54,73,37,58
8318,230800,67,65,62,49,65,21,62
8322,221841,67,87,67,54,67,26,67
8336,224149,67,75,63,59,71,29,57
8337,49045,67,49,69,57,58,21,71
8338,189077,67,77,66,60,71,38,58
8343,240023,67,70,67,61,64,22,56
8349,238232,67,79,65,49,71,27,49
8352,230297,67,73,72,52,62,27,64
8360,215195,67,73,66,61,69,35,57
8376,227998,67,81,62,47,65,35,73
8386,184480,67,71,67,60,68,37,72
8389,167329,67,67,67,66,68,39,71
8390,167841,67,74,68,65,69,37,71
8408,209062,67,76,63,56,60,32,82
8412,221095,67,79,69,52,70,22,61
8425,168362,67,63,64,46,59,34,74
8436,232622,67,52,69,48,63,27,65
8439,232111,67,74,66,47,62,18,73
8445,187313,67,75,66,57,63,30,66
8463,201911,67,73,66,55,68,34,61
8472,221625,67,65,66,42,62,22,70
8477,222394,67,71,66,45,67,19,56
8494,198591,67,75,61,56,65,38,79
8496,230079,67,91,63,56,73,22,60
8499,201921,67,80,69,51,65,28,59
8506,200387,67,65,66,59,65,38,75
8509,213699,67,75,64,39,67,25,69
8510,214211,67,84,63,55,70,28,65
8513,192963,67,87,63,59,66,30,66
8516,187076,67,75,62,54,71,20,62
8518,213189,67,65,66,51,60,55,72
8519,225733,67,72,67,55,70,20,55
8530,215751,67,53,67,47,65,24,62
8536,184520,67,65,64,61,64,36,70
8549,199883,67,64,66,48,58,33,78
8552,231627,67,67,64,50,66,21,60
8574,211920,67,66,66,45,60,30,80
8579,227537,67,31,67,39,53,27,78
8586,201172,67,76,61,62,66,30,71
8588,202453,67,67,65,70,67,67,66
8591,189141,67,72,65,59,68,31,62
8592,206038,67,72,68,45,62,31,61
8600,189655,67,72,62,52,60,29,84
8602,202456,67,59,66,50,59,27,77
8605,228568,67,85,65,61,71,42,60
8609,221657,67,85,63,51,66,22,68
8613,190425,67,71,67,49,68,28,62
8614,190937,67,75,63,57,69,27,70
8622,190939,67,74,69,53,65,29,59
8627,235996,67,87,63,57,66,32,68
8631,189661,67,73,63,57,68,23,61
8632,193245,67,66,64,62,66,30,70
8633,211422,67,56,65,50,61,27,74
8638,207584,67,60,62,52,57,33,85
8644,196064,67,84,64,59,72,27,74
8652,239329,67,64,67,54,65,24,54
8658,203491,67,75,64,62,67,30,71
8661,172516,67,68,60,65,65,66,81
8672,232166,67,75,60,63,65,48,66
8673,237542,67,75,70,54,65,25,56
8675,202727,67,74,65,52,61,36,67
8678,225256,67,78,67,43,63,30,74
8679,229864,67,53,69,48,67,19,50
8689,212458,67,74,64,54,64,42,63
8690,215275,67,78,65,62,71,44,63
8692,203756,67,45,66,49,50,39,79
8694,231148,67,84,65,54,63,38,78
8695,170988,67,68,65,61,60,54,82
8696,184300,67,76,65,51,66,28,69
8701,232429,67,62,66,47,67,30,75
8704,223214,67,67,65,41,62,20,60
8726,190451,67,71,65,44,65,24,70
8729,216053,67,58,62,52,64,35,67
8731,188405,67,71,66,67,68,32,69
8738,186614,67,68,64,44,63,29,70
8741,216823,67,62,60,49,61,27,71
8750,159993,67,72,66,52,63,27,68
8755,200954,67,70,65,56,64,34,60
8767,159996,67,83,69,54,73,37,58
8775,210173,67,71,60,53,65,27,70
8778,228861,67,74,64,48,64,28,72
8782,233214,67,73,64,53,63,22,67
8798,193028,66,74,65,53,66,33,72
8805,211463,66,76,66,56,66,32,65
8810,214536,66,88,63,52,70,21,63
8811,224008,66,76,63,58,68,30,48
8829,172555,66,71,67,55,64,27,65
8833,162828,66,67,71,47,63,33,72
8836,173836,66,79,59,56,70,24,70
8839,212750,66,88,63,58,67,31,69
8841,236302,66,59,68,64,63,32,65
8854,203283,66,71,62,58,67,30,60
8869,183831,66,67,62,50,61,20,68
8874,167705,66,63,68,61,62,27,66
8877,189721,66,65,67,63,64,53,76
8878,190489,66,89,63,51,69,31,61
8880,230682,66,80,64,48,63,21,76
8882,190490,66,95,61,53,67,24,55
8883,201243,66,59,62,32,57,30,78
8892,208669,66,91,62,51,64,21,56
8898,227871,66,84,63,43,65,19,69
8905,208417,66,86,59,60,63,31,65
8906,210209,66,66,66,54,61,25,69
8912,205603,66,75,64,53,64,43,72
8916,239907,66,79,64,52,64,20,64
8918,194851,66,61,67,56,64,27,56
8924,156453,66,80,64,58,68,30,66
8929,206630,66,91,64,55,66,22,66
8942,234536,66,63,63,70,62,63,61
8956,233260,66,76,64,54,70,23,69
8969,209456,66,73,63,52,64,26,69
8984,238642,66,63,67,47,63,18,54
8985,209459,66,65,65,56,57,42,73
8986,214835,66,67,65,63,67,25,66
8996,213302,66,86,66,60,71,29,43
8998,195126,66,70,63,51,61,36,85
8999,202295,66,63,65,54,60,30,68
9000,213815,66,86,61,47,65,28,73
9002,239159,66,81,64,49,68,19,60
9005,215864,66,80,64,55,65,42,66
9014,203834,66,77,63,59,68,27,68
9019,202043,66,71,62,52,65,37,71
9024,184635,66,62,69,65,68,31,48
9025,186939,66,74,67,53,69,28,68
9032,208446,66,86,62,52,67,27,64
9039,226879,66,74,63,56,69,21,65
9040,232255,66,75,62,54,73,36,65
9056,233795,66,86,64,55,69,40,70
9057,205892,66,67,62,61,65,39,70
9059,188996,66,36,65,59,64,37,77
9062,207429,66,79,64,52,64,31,68
9066,229701,66,73,61,63,69,46,56
9071,221511,66,63,65,49,53,31,79
9084,190793,66,66,67,64,66,33,66
9089,224330,66,75,67,57,71,21,57
9105,232269,66,69,64,60,67,29,62
9109,231502,66,78,64,53,69,34,62
9116,199248,66,67,65,54,65,33,75
9125,225105,66,74,62,62,68,33,54
9130,228690,66,85,68,55,68,26,62
9136,203092,66,83,64,60,69,46,62
9139,214613,66,89,60,55,68,58,61
9141,234837,66,75,47,65,68,44,52
9152,225368,66,71,64,40,56,19,71
9158,238938,66,72,64,45,63,20,58
9165,237403,66,51,69,37,53,21,72
9171,234333,66,77,64,50,72,20,55
9181,53855,66,90,61,60,68,35,61
9185,235360,66,75,61,43,61,26,63
9188,191841,66,71,65,51,62,26,71
9195,105827,66,43,67,60,62,30,64
9198,204388,66,82,62,57,67,42,68
9203,230500,66,79,64,61,75,30,46
9214,227686,66,77,67,45,61,22,50
9217,239975,66,81,62,56,68,33,58
9219,190311,66,81,63,54,65,36,68
9222,212841,66,71,64,51,62,27,62
9227,181866,66,91,62,57,69,28,64
9240,230509,66,86,64,45,68,28,59
9243,241005,66,69,66,50,62,19,70
9254,230511,66,90,64,52,72,24,52
9255,209264,66,77,65,55,71,20,56
9257,189808,66,76,65,52,63,31,70
9281,227446,66,53,68,47,63,22,66
9288,239479,66,57,67,52,63,31,57
9298,216186,66,65,64,53,63,29,66
9302,241275,66,71,66,56,70,19,47
9305,214140,66,48,69,50,55,22,68
9308,239484,66,70,65,46,61,26,70
9309,198269,66,90,60,53,64,33,68
9318,222590,66,77,63,53,68,31,65
9322,186751,66,76,61,64,66,34,63
9326,221569,66,69,65,48,62,28,68
9327,181377,66,74,62,62,70,32,59
9339,211845,66,84,63,60,64,26,71
9342,165509,66,70,65,55,69,33,70
9347,237446,66,72,66,54,61,24,69
9364,183945,66,86,62,55,61,35,71
9366,207754,66,86,61,52,65,23,63
9367,211850,66,76,62,59,68,41,61
9375,178315,66,67,64,55,66,31,73
9384,199053,66,72,64,46,62,34,62
9388,214669,66,68,64,57,67,23,58
9389,155533,66,63,67,52,58,31,80
9395,193422,66,72,64,51,66,31,61
9396,160143,66,79,64,61,75,30,46
9407,188818,66,72,61,64,68,52,71
9412,190611,66,74,62,53,66,35,63
9413,192915,66,48,65,59,61,41,73
9417,179860,66,80,64,54,60,27,79
9418,160149,66,86,64,45,68,28,59
9423,207510,66,69,66,51,66,34,70
9427,200087,66,77,64,50,66,36,68
9430,211095,66,63,64,47,60,34,79
9431,160151,66,90,64,52,72,24,52
9433,235927,66,78,63,50,70,24,59
9437,178585,66,73,64,60,63,40,67
9444,229019,66,78,57,58,67,26,56
9445,235419,66,76,63,63,71,29,55
9452,220829,66,67,62,43,62,20,74
9455,217758,66,81,65,49,67,29,70
9462,209567,66,71,62,62,65,33,69
9464,216479,66,76,66,42,61,33,64
9465,234399,66,68,66,57,64,30,49
9468,230561,66,75,64,53,60,35,78
9485,208036,66,76,60,62,69,34,55
9486,226468,66,70,62,39,64,19,59
9493,221605,66,70,60,51,62,24,64
9495,221350,66,86,63,49,68,25,54
9497,236198,66,81,67,52,62,41,73
9500,231848,66,67,57,68,65,43,61
9508,223147,66,72,69,59,68,35,61
9511,193195,66,68,58,64,68,28,71
9514,214445,66,78,61,56,67,36,68
9518,198063,66,78,67,52,58,33,71
9527,192688,66,38,66,53,55,24,78
9530,144050,66,60,65,56,66,31,64
9544,220085,66,72,65,54,64,19,52
9554,237750,66,70,68,46,60,21,70
9557,204727,66,75,63,53,63,39,70
9567,179896,66,45,64,56,57,30,74
9581,183994,66,58,64,52,59,33,76
9582,229051,66,87,62,51,71,20,71
9593,191165,66,76,63,59,65,30,66
9609,221120,66,58,66,63,63,43,64
9616,206529,66,76,64,44,66,20,69
9622,186562,66,83,61,57,61,51,83
9624,211395,66,65,64,60,65,56,67
9629,232900,66,80,66,43,65,16,60
9634,202182,66,81,63,61,68,46,60
9650,184009,66,77,60,55,72,25,57
9651,190665,66,72,63,43,62,29,71
9661,231628,66,65,66,54,60,39,56
9665,226509,66,73,59,60,69,53,68
9671,184527,66,88,62,59,67,34,61
9672,207824,66,62,65,48,61,26,59
9673,229072,66,81,62,39,65,24,70
9675,232657,66,54,66,39,60,21,62
9684,221907,66,81,65,60,79,24,46
9689,232148,66,77,61,56,65,24,66
9691,239572,66,77,71,55,67,36,55
9716,158937,66,66,64,52,66,32,68
9724,223452,66,78,68,56,68,22,57
9725,234972,66,81,64,44,62,25,57
9728,160221,66,81,67,52,62,41,73
9731,190685,66,81,63,55,66,16,56
9740,220127,66,66,64,38,64,20,75
9742,230623,66,51,62,48,59,29,67
9752,236001,66,77,66,52,70,22,55
9755,199394,66,72,63,59,68,32,66
9761,188386,66,70,61,58,63,25,64
9780,231910,66,72,61,54,66,35,68
9785,228327,66,79,63,54,65,44,66
9787,176103,66,67,64,66,63,46,73
9793,241129,66,76,66,54,62,20,62
9807,179692,66,67,65,54,67,32,64
9818,235502,66,71,67,59,72,20,62
9822,211439,66,71,67,50,61,33,72
9835,232946,66,64,67,64,67,37,61
9857,200952,66,90,61,60,68,28,57
9859,220152,66,79,61,63,69,49,54
9860,229624,66,62,65,50,67,27,66
9865,221177,66,75,70,63,67,23,53
9866,229625,66,71,60,52,64,27,73
9876,225019,66,70,63,52,63,25,65
9880,226044,66,72,66,54,74,25,45
9883,200701,66,68,64,51,61,21,69
9887,202495,66,72,68,60,67,26,55
9888,212223,66,90,63,46,63,19,62
9893,234496,65,71,64,50,62,30,65
9908,232963,65,90,58,53,72,26,64
9911,200196,65,88,61,57,68,32,59
9913,212228,65,78,60,46,63,40,74
9917,229381,65,91,62,53,64,26,60
9932,156681,65,74,64,60,63,31,58
9939,223499,65,56,67,39,64,25,69
9942,214028,65,73,65,46,64,25,63
9945,221197,65,83,58,58,67,43,71
9953,226576,65,85,65,62,65,32,62
9956,232209,65,66,62,59,70,24,58
9958,205586,65,86,62,52,64,33,71
9961,53778,65,55,64,53,60,25,73
9962,197907,65,72,61,50,62,34,57
9970,219668,65,89,60,46,72,20,33
9976,200981,65,83,62,55,63,29,63
9980,239637,65,87,57,57,65,26,57
9981,193557,65,78,63,52,63,25,73
9988,212248,65,82,59,52,66,27,62
9989,223512,65,70,61,58,62,22,66
9990,186136,65,70,63,53,63,24,70
9998,219931,65,67,64,54,62,32,62
9999,232731,65,61,59,64,67,30,64
10006,207902,65,68,63,57,63,37,59
10027,228645,65,67,61,58,68,22,61
10032,210726,65,74,59,50,64,21,72
10035,233254,65,64,63,59,65,30,64
10043,189224,65,69,63,54,63,33,71
10047,207659,65,75,62,57,64,31,72
10052,237611,65,66,63,45,63,33,69
10054,197932,65,85,61,50,63,33,68
10064,210990,65,69,69,56,66,20,65
10073,240944,65,64,63,44,57,27,66
10079,232754,65,86,62,48,66,36,75
10091,219447,65,91,60,51,68,25,53
10092,224311,65,77,59,57,66,33,64
10098,235320,65,81,61,49,63,22,68
10111,237373,65,65,64,45,58,26,71
10114,221502,65,80,61,45,59,27,69
10115,205887,65,74,62,50,62,27,64
10124,221505,65,76,61,40,62,23,71
10131,216387,65,73,62,38,63,29,67
10140,223557,65,75,62,62,69,21,57
10143,239941,65,74,64,61,72,36,57
10153,232775,65,67,64,57,63,31,58
10157,234824,65,81,66,49,66,23,60
10158,170056,65,86,58,59,66,32,60
10160,223817,65,70,60,56,66,36,39
10161,167497,65,48,65,53,60,35,70
10168,171083,65,80,64,52,64,24,65
10172,240972,65,68,65,59,63,25,50
10181,219727,65,71,65,55,62,28,61
10192,233809,65,54,65,53,61,30,59
10212,198229,65,73,63,54,61,24,68
10220,208984,65,80,59,59,66,35,65
10231,235867,65,64,65,40,55,19,61
10232,175963,65,77,63,52,67,36,70
10238,214877,65,68,57,63,67,55,64
10240,179549,65,34,69,41,44,50,83
10245,238686,65,76,60,59,64,23,72
10246,239454,65,69,59,60,65,21,57
10250,197984,65,62,61,55,61,27,70
10258,237153,65,84,62,54,71,35,55
10267,226659,65,72,60,58,63,31,65
10268,162147,65,75,63,65,72,19,61
10271,232291,65,71,64,61,69,31,57
10274,199780,65,69,64,53,63,38,72
10279,232293,65,75,64,46,62,24,60
10283,199014,65,69,63,50,61,25,64
10286,218470,65,79,58,56,70,24,56
10287,234854,65,78,59,61,67,28,70
10288,238694,65,71,65,51,63,22,65
10296,171881,65,71,62,51,59,40,84
10308,210798,65,77,62,45,59,25,75
10319,219760,65,82,61,46,68,20,64
10333,229748,65,87,55,47,63,21,78
10338,185205,65,75,62,49,66,24,66
10339,188789,65,79,59,55,72,26,58
10341,225654,65,65,58,48,70,27,67
10347,179831,65,78,62,58,63,31,69
10369,235133,65,80,59,54,61,24,61
10386,183425,65,78,58,40,62,29,78
10387,215170,65,51,65,44,60,29,67
10390,205443,65,70,59,42,62,25,68
10396,225667,65,85,64,54,66,33,62
10398,232067,65,76,63,48,69,21,43
10406,192645,65,45,63,52,60,35,76
10413,203911,65,72,59,54,64,22,72
10415,167559,65,66,63,46,57,32,75
10418,210314,65,54,62,52,59,27,65
10420,234890,65,52,62,44,67,18,55
10425,234636,65,66,63,46,63,20,70
10427,177036,65,54,65,55,54,57,85
10431,202893,65,81,63,51,66,42,57
10450,204689,65,81,66,46,68,20,71
10461,223123,65,62,69,64,62,30,73
10467,193939,65,57,64,54,60,27,75
10473,241301,65,73,63,57,68,25,52
10490,195481,65,73,63,57,62,30,68
10497,228763,65,74,60,59,65,37,74
10498,207516,65,71,64,47,64,26,64
10507,203166,65,79,59,62,64,57,75
10525,207522,65,51,64,51,61,27,69
10526,240290,65,70,62,44,61,22,74
10536,236196,65,74,62,57,66,38,60
10543,241062,65,61,65,46,56,34,82
10549,185255,65,68,61,63,68,22,57
10561,239787,65,76,55,59,65,54,69
10563,194219,65,45,64,41,54,29,74
10565,210604,65,65,66,50,61,25,59
10592,191154,65,76,49,62,75,26,47
10593,202932,65,62,64,43,64,21,65
10594,143284,65,69,62,59,69,45,67
10607,203447,65,76,63,48,71,30,62
10610,211384,65,87,61,55,69,18,50
10619,193209,65,72,63,49,62,22,69
10624,232122,65,61,64,53,61,26,64
10639,177597,65,57,63,57,63,35,76
10651,232896,65,78,63,42,63,20,57
10652,239296,65,66,65,46,54,23,65
10653,199873,65,69,62,58,68,36,58
10671,220612,65,73,62,54,73,25,60
10674,239812,65,70,67,42,62,26,62
10677,216005,65,38,68,42,53,28,75
10681,237253,65,80,63,54,65,39,63
10687,224455,65,64,64,55,60,18,60
10691,228552,65,75,60,49,69,21,57
10692,231624,65,79,62,58,65,25,62
10701,237770,65,55,66,50,66,20,60
10710,226765,65,88,63,58,70,24,44
10720,235983,65,68,66,59,71,25,41
10733,19410,65,51,65,48,55,31,81
10735,238802,65,79,61,59,70,33,62
10736,122066,65,31,69,47,47,31,71
10738,198611,65,69,62,60,63,37,70
10743,226516,65,52,67,43,58,19,67
10754,236248,65,77,62,57,68,21,53
10760,216795,65,78,63,50,64,26,62
10765,214492,65,92,63,57,60,30,60
10767,160220,65,74,62,57,66,38,60
10772,200925,65,74,62,57,68,27,63
10774,208349,65,52,67,41,55,23,72
10777,207838,65,68,62,55,63,50,68
10780,221662,65,78,64,59,67,33,64
10783,193246,65,78,65,58,66,55,68
10784,138719,65,61,64,51,60,31,79
10786,223199,65,71,60,48,63,31,69
10791,182496,65,65,66,53,56,36,70
10796,215777,65,66,64,57,65,41,66
10797,217313,65,84,59,53,68,26,58
10798,235233,65,78,64,49,64,18,49
10802,231138,65,88,60,48,69,25,64
10804,191458,65,77,64,57,63,26,60
10812,206053,65,84,60,55,67,29,63
10813,208869,65,86,64,50,65,22,69
10815,229093,65,76,66,48,64,20,57
10821,224230,65,74,64,56,64,28,59
10824,178150,65,83,62,51,60,31,67
10837,163049,65,90,61,54,65,28,70
10839,169449,65,65,65,46,55,23,74
10848,203500,65,80,64,54,65,25,62
10864,204528,65,57,63,57,63,29,64
10865,212976,65,59,64,61,67,45,64
10871,232177,65,75,59,55,65,36,71
10876,237555,65,72,64,46,62,26,71
10877,181491,65,80,63,61,64,52,61
10879,158196,65,62,62,59,65,28,71
10893,210937,65,72,62,58,72,26,56
10898,226811,65,68,62,47,63,26,64
10899,189691,65,71,63,51,65,26,57
10902,220156,65,55,64,48,62,24,70
10903,239612,65,65,64,54,63,26,68
10906,211453,65,67,63,47,61,23,68
10914,241405,65,58,73,37,57,23,61
10915,205054,65,77,64,64,65,46,72
10919,205311,65,69,65,51,63,24,66
10925,235520,64,62,68,50,61,31,65
10928,186112,64,76,61,47,57,35,84
10934,230145,64,61,64,57,72,22,54
10935,237569,64,59,66,47,58,15,52
10949,219653,64,72,70,42,65,21,56
10954,240133,64,53,62,48,55,26,78
10955,190981,64,79,63,52,66,30,62
10957,177414,64,48,63,53,53,33,82
10963,235272,64,78,59,54,69,21,51
10964,238600,64,78,64,41,63,18,68
10968,229129,64,69,64,62,66,41,57
10971,209162,64,71,61,36,63,26,75
10975,225036,64,65,63,54,58,28,69
10996,222480,64,86,60,55,62,37,67
11001,225041,64,68,55,59,66,25,65
11003,41233,64,42,63,52,60,36,69
11005,239121,64,54,65,37,52,25,72
11006,177425,64,66,63,50,57,43,66
11010,213778,64,76,63,56,61,25,64
11018,232723,64,72,62,44,63,20,63
11019,240659,64,72,63,48,59,28,57
11021,200468,64,57,62,43,51,20,78
11022,211732,64,68,63,49,61,22,63
11026,211221,64,86,61,53,64,18,54
11035,201495,64,77,64,46,64,20,58
11042,203289,64,81,59,56,67,24,56
11051,238618,64,80,65,50,68,23,55
11056,204316,64,70,61,57,59,44,72
11060,193564,64,66,63,53,68,26,60
11067,228382,64,78,62,46,62,27,72
11072,2335,64,37,62,56,52,27,67
11073,228639,64,76,59,53,70,28,62
11075,235295,64,67,63,39,63,22,61
11076,236831,64,61,62,44,61,28,68
11077,190239,64,79,61,49,63,27,70
11086,203811,64,72,59,61,69,25,66
11099,221477,64,71,62,58,65,47,74
11106,200487,64,50,63,51,55,33,74
11116,240168,64,54,71,44,60,22,50
11119,236585,64,72,59,57,64,40,60
11134,197165,64,66,63,55,65,40,64
11136,226861,64,87,64,58,65,22,57
11139,232238,64,66,60,44,63,23,54
11146,225584,64,70,63,61,69,49,56
11153,235825,64,76,56,56,69,49,48
11168,228917,64,85,60,49,67,20,64
11169,236341,64,67,64,48,64,22,60
11172,190518,64,81,61,53,66,39,70
11173,192566,64,70,58,58,67,45,64
11192,193851,64,77,61,60,70,44,57
11204,220735,64,54,67,44,54,31,74
11215,165185,64,61,65,42,60,27,76
11217,219458,64,83,63,51,66,34,73
11219,230978,64,80,62,55,62,23,65
11220,236610,64,68,65,47,64,21,57
11223,237635,64,85,50,53,68,24,49
11224,240195,64,59,65,46,57,30,62
11232,221767,64,76,58,52,71,28,49
11234,190279,64,75,55,47,66,24,67
11235,229448,64,75,58,45,66,21,67
11242,199498,64,82,57,58,64,47,66
11246,200779,64,80,64,35,62,19,71
11263,211790,64,78,62,44,63,22,61
11273,232785,64,71,60,45,63,19,61
11307,214876,64,78,62,46,61,24,61
11314,212830,64,92,51,52,70,24,45
11324,229728,64,67,58,46,57,27,77
11325,230496,64,38,70,48,47,38,65
11327,189792,64,84,60,55,64,34,60
11331,213089,64,85,61,53,67,19,52
11334,147042,64,42,64,58,59,31,76
11344,208485,64,78,59,56,67,34,52
11352,209766,64,84,61,52,64,26,57
11363,167784,64,66,60,54,68,22,56
11367,239721,64,73,64,52,64,27,65
11369,190058,64,58,65,53,63,35,59
11377,239981,64,64,64,42,62,21,54
11383,213871,64,80,62,42,64,19,62
11395,240753,64,78,61,51,70,18,55
11399,228211,64,80,64,60,66,29,50
11400,230515,64,77,63,63,76,31,44
11407,199029,64,74,64,42,56,20,71
11414,223095,64,73,63,56,73,31,42
11416,229495,64,77,56,59,66,60,66
11424,222585,64,56,65,43,66,30,68
11429,230523,64,59,68,53,67,29,55
11441,222078,64,85,62,49,69,31,57
11442,233086,64,43,61,43,52,26,69
11449,223104,64,76,66,50,62,31,61
11458,241026,64,73,64,59,71,34,48
11462,207491,64,59,63,55,62,39,68
11465,239747,64,76,64,53,65,22,60
11466,181379,64,42,61,56,55,39,74
11469,215684,64,88,62,52,72,33,62
11477,168583,64,58,64,52,58,33,82
11479,207496,64,62,64,53,63,29,64
11490,193930,64,71,66,43,60,36,58
11494,160139,64,38,70,48,47,38,65
11500,223629,64,81,60,55,66,20,55
11505,209039,64,86,65,51,66,20,56
11506,221839,64,70,62,47,62,31,61
11516,239250,64,64,64,49,61,19,63
11522,205461,64,73,63,48,64,28,73
11524,200086,64,75,59,58,62,42,69
11526,226710,64,55,64,49,63,24,64
11529,191126,64,67,63,38,62,20,63
11539,160153,64,77,63,63,76,31,44
11540,228249,64,68,63,56,63,40,66
11554,214942,64,71,61,52,72,20,50
11557,232094,64,78,61,46,62,31,62
11562,213152,64,73,61,46,62,32,73
11563,160160,64,59,68,53,67,29,55
11567,156321,64,45,61,51,56,35,80
11569,177313,64,74,65,49,58,22,66
11570,211618,64,77,64,56,68,32,64
11580,240547,64,75,64,44,66,22,60
11602,214185,64,72,61,64,69,26,48
11606,213418,64,85,58,52,63,29,62
11616,223916,64,68,63,54,66,27,60
11619,191148,64,45,62,49,53,29,74
11632,213423,64,85,62,57,66,54,72
11641,224432,64,79,51,56,69,34,44
11643,219825,64,75,63,44,63,29,68
11647,202674,64,89,59,59,66,39,70
11650,225714,64,53,65,44,58,23,62
11656,239795,64,81,61,41,62,22,68
11660,227509,64,84,61,53,65,31,64
11661,224438,64,69,60,53,61,27,68
11674,168888,64,33,64,65,62,29,51
11684,233403,64,63,54,63,65,33,57
11699,164542,64,39,61,55,57,38,75
11700,231614,64,65,61,53,60,36,60
11708,212160,64,64,65,48,50,32,63
11712,229824,64,75,65,56,61,34,63
11714,239040,64,68,63,59,61,50,66
11726,239043,64,69,61,55,68,17,53
11728,199620,64,80,60,48,63,26,67
11733,241092,64,54,66,48,53,27,61
11734,183492,64,66,59,62,65,34,57
11745,187334,64,73,62,52,58,30,73
11749,216265,64,73,57,48,62,28,77
11752,225482,64,74,64,43,61,28,63
11769,232142,64,69,64,49,65,26,56
