,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
7061,182883,68,20,40,60,60,65,62,60,61,64,40,31,54,61,82,87,87,70,76,65,83,77,70,60,60,46,69,55,68,56,48,30,22
7067,201061,68,20,60,80,61,62,59,58,67,72,65,52,44,70,90,91,79,66,80,77,67,71,77,68,74,22,62,46,52,67,22,26,23
7074,230758,68,20,80,60,63,68,60,61,65,74,66,57,56,70,76,72,73,68,79,66,51,49,41,70,42,48,71,57,58,59,14,36,22
7076,205671,68,20,80,60,64,54,43,64,47,72,67,37,50,72,85,84,81,65,56,70,33,73,59,48,22,19,65,55,60,64,25,43,29
7081,204136,68,20,40,60,52,70,85,66,70,66,52,57,51,71,61,52,68,68,74,67,77,83,65,65,73,53,77,64,68,66,39,53,59
7084,219496,68,20,40,60,28,71,76,53,72,58,45,34,35,57,55,33,46,70,37,74,39,54,82,64,79,21,74,46,61,70,25,28,22
7086,226408,68,20,60,60,56,64,37,57,45,72,53,60,54,69,90,87,93,69,87,64,76,68,38,64,33,32,59,62,59,66,32,29,30
7091,230506,68,20,80,100,61,72,61,55,65,77,51,52,41,71,78,75,87,61,84,66,66,55,49,71,40,30,65,36,77,58,22,17,23
7095,222059,68,20,40,60,43,73,54,55,55,66,49,35,42,72,79,83,75,59,77,58,74,52,64,64,50,20,73,53,70,64,23,20,22
7108,202350,68,20,60,40,62,70,63,65,59,71,75,72,60,70,56,61,71,68,60,73,66,74,74,66,73,51,64,69,64,67,24,27,30
7119,235377,68,20,40,40,36,66,60,55,62,64,60,40,53,66,76,75,62,65,62,70,60,55,66,67,45,15,72,59,69,54,14,21,16
7122,183921,68,20,40,60,75,52,58,69,48,53,59,49,69,68,67,66,74,65,74,53,83,93,68,57,73,61,69,70,62,66,68,68,67
7128,157300,68,20,40,60,42,69,72,64,53,64,49,51,49,67,63,67,68,64,56,64,55,74,81,54,51,27,70,58,62,60,31,26,34
7130,225652,68,20,40,60,32,72,58,51,61,68,50,43,35,66,70,67,70,66,70,65,65,60,70,58,36,15,74,46,69,73,21,23,20
7131,232308,68,20,60,100,63,66,48,62,58,70,64,54,58,68,77,78,76,68,68,67,63,74,68,63,64,45,65,58,59,68,41,40,43
7142,230518,68,20,60,60,55,71,75,51,61,61,41,51,41,57,55,71,42,62,41,77,63,55,88,64,43,31,62,41,51,72,11,11,12
7153,209529,68,20,60,80,58,62,59,68,57,72,65,56,49,74,77,73,72,64,75,69,49,73,65,62,50,25,73,73,70,64,31,20,24
7159,224890,68,20,60,80,66,63,43,67,54,71,58,46,60,70,70,73,72,68,74,61,33,51,62,55,40,31,69,68,58,65,35,34,34
7161,239482,68,20,60,60,58,68,41,62,56,71,61,45,48,72,79,77,76,67,63,74,63,69,64,54,52,41,68,56,59,59,29,35,29
7167,208508,68,20,60,60,37,68,74,57,58,58,36,38,32,64,58,68,51,62,46,72,76,54,83,64,66,29,69,60,75,68,16,18,13
7179,228735,68,20,60,60,29,72,66,53,68,61,35,28,45,65,59,64,56,61,59,79,66,57,76,55,73,33,67,58,64,46,20,22,13
7181,215168,68,20,40,60,56,71,57,62,58,66,48,36,47,71,72,68,72,61,67,71,62,72,71,42,29,12,71,52,66,55,21,17,20
7188,198019,68,20,60,80,57,66,62,60,60,67,80,39,41,64,67,75,68,61,76,70,76,74,78,67,72,35,69,50,69,63,29,39,33
7196,221573,68,20,60,60,60,67,55,65,58,68,64,57,63,69,85,82,84,61,56,64,46,69,78,64,64,29,68,63,65,57,38,44,42
7197,230789,68,20,60,60,70,62,49,70,50,69,73,61,69,70,77,75,77,67,79,71,64,68,57,59,47,24,62,64,51,61,45,42,37
7200,204166,68,20,60,100,66,59,54,65,64,71,66,67,64,66,88,86,87,57,78,80,74,79,58,74,37,43,52,62,53,75,32,46,44
7204,197511,68,20,60,60,40,71,70,52,55,57,37,45,31,62,79,82,68,60,78,62,86,77,69,60,45,35,75,41,50,64,25,16,23
7206,209287,68,20,60,60,53,65,58,67,63,60,45,33,43,61,87,87,92,67,78,77,84,67,72,58,50,18,68,50,45,48,15,19,12
7208,236167,68,20,80,80,74,52,50,71,50,72,76,70,64,66,67,64,72,71,81,58,64,60,58,60,40,58,68,66,68,72,20,37,36
7211,192647,68,40,60,60,52,73,72,71,66,68,57,58,53,72,34,49,70,60,61,74,48,60,78,68,39,28,73,71,71,75,31,39,13
7217,207497,68,20,40,60,63,68,33,63,54,74,58,64,59,69,79,78,82,55,66,60,66,71,63,59,28,25,59,67,70,68,25,24,22
7224,184202,68,20,80,40,62,60,47,57,65,72,74,72,62,68,83,88,76,66,71,76,71,66,69,65,58,27,65,58,41,49,26,32,23
7225,204427,68,20,60,80,51,66,57,61,56,71,47,57,47,68,79,79,76,62,74,80,80,49,61,71,55,35,66,59,65,57,19,22,22
7226,207499,68,20,40,80,43,72,66,58,63,60,52,59,44,62,65,66,62,63,60,77,69,72,76,63,69,18,69,53,74,71,16,20,19
7227,223115,68,20,60,80,43,71,71,58,63,57,64,51,51,65,54,55,57,66,58,72,73,66,78,57,46,29,69,49,60,65,29,21,20
7239,217998,68,20,60,80,45,68,62,52,59,70,36,34,39,69,71,70,71,64,66,74,68,64,76,67,70,23,63,45,57,59,19,21,16
7244,230287,68,20,60,60,60,73,66,51,72,65,54,71,54,63,57,78,67,65,68,78,75,54,74,71,44,21,57,48,54,70,18,23,17
7247,202896,68,20,40,60,57,65,55,64,62,70,49,59,46,69,81,84,85,68,73,65,44,70,70,64,75,39,71,61,60,65,36,41,31
7267,160147,68,20,80,100,61,72,61,55,65,77,51,52,41,71,78,75,87,61,84,66,66,55,49,71,40,30,65,36,77,58,22,17,23
7270,199572,68,20,60,60,68,63,52,70,61,63,62,67,62,70,64,65,72,74,65,74,50,69,70,65,66,66,63,69,66,64,36,55,47
7274,236692,68,20,60,60,43,73,66,64,67,64,50,51,45,67,66,73,56,62,59,69,69,59,57,68,35,11,68,42,55,55,12,14,15
7277,237461,68,20,60,60,29,65,69,53,64,67,56,49,36,65,69,83,70,60,64,72,78,65,70,59,65,13,69,52,68,61,19,17,18
7281,230295,68,20,60,60,44,74,55,58,64,64,82,62,41,72,77,75,75,65,80,71,75,76,55,51,58,23,68,42,65,65,23,23,24
7282,53655,68,40,60,60,61,65,67,65,68,69,61,69,64,70,38,52,51,71,32,77,33,57,89,66,67,22,61,61,65,72,17,21,22
7283,232344,68,20,60,60,42,69,50,66,55,76,42,39,49,66,70,77,75,77,78,66,68,60,44,68,62,15,76,70,65,58,14,13,16
7285,186776,68,20,80,80,60,54,46,66,65,74,72,70,60,72,86,81,90,64,93,61,71,72,54,56,50,28,56,62,60,68,18,32,26
7291,169113,68,20,60,80,64,68,56,71,60,67,71,72,68,69,71,73,68,63,70,72,51,65,62,70,59,58,66,71,64,66,38,58,56
7297,160155,68,20,60,60,55,71,75,51,61,61,41,51,41,57,55,71,42,62,41,77,63,55,88,64,43,31,62,41,51,72,11,11,12
7298,230299,68,20,60,60,58,71,75,61,64,75,59,53,42,66,63,65,43,63,72,71,58,47,69,77,52,23,56,60,75,73,22,33,30
7307,140445,68,20,60,60,44,67,76,66,55,64,60,48,51,67,61,65,76,64,71,68,92,83,74,56,68,31,69,68,63,75,33,32,27
7312,191389,68,20,60,60,56,69,72,69,69,64,51,42,53,68,56,50,63,69,68,71,71,35,54,67,67,34,71,67,69,71,23,41,29
7313,211870,68,20,60,80,62,67,53,69,67,70,70,61,49,69,77,78,75,65,67,70,68,76,68,71,38,25,65,66,83,64,23,30,25
7315,229790,68,20,80,60,60,58,54,61,42,76,55,42,49,72,88,85,86,63,67,62,71,57,74,51,36,27,64,56,54,66,26,24,22
7318,229023,68,20,40,60,43,69,64,54,62,62,46,40,40,64,79,80,80,60,64,71,72,80,83,66,62,15,61,44,67,60,20,21,18
7319,236191,68,20,60,60,37,70,65,63,59,66,47,48,51,69,71,76,72,65,68,58,59,72,67,62,58,32,72,68,61,72,49,39,42
7320,236447,68,20,60,60,30,66,71,62,57,66,32,25,48,63,71,63,68,65,59,75,64,63,71,54,78,10,67,41,60,59,16,13,18
7321,201888,68,20,40,80,59,63,54,62,59,67,63,44,49,69,80,82,80,67,82,76,85,83,74,64,81,37,67,60,67,63,37,29,24
7324,240032,68,20,60,80,57,67,65,64,60,73,56,43,58,69,80,82,75,65,74,73,75,77,70,62,65,45,66,55,55,60,36,35,38
7330,176801,68,20,80,60,64,63,54,68,61,72,66,57,61,73,83,77,74,71,73,69,32,75,55,71,49,32,68,69,61,69,33,36,31
7333,174754,68,20,60,60,57,63,59,64,65,69,64,49,48,68,75,80,72,73,68,71,72,71,66,67,49,35,65,66,67,58,22,25,27
7338,212643,68,20,60,40,56,65,57,65,64,66,67,68,50,66,81,82,85,75,66,63,61,79,58,65,57,21,73,68,56,64,25,32,30
7341,201380,68,20,40,60,61,66,66,67,64,68,70,54,45,66,64,67,62,68,64,68,64,64,74,64,53,35,71,57,65,65,21,21,21
7348,204709,68,20,60,60,52,69,67,59,69,66,60,42,43,69,73,68,73,62,78,73,68,55,55,64,66,23,68,57,74,58,28,22,24
7351,219558,68,20,80,60,69,57,49,61,47,71,58,63,60,64,86,87,80,62,67,64,67,67,59,48,58,26,67,72,65,69,24,34,30
7355,176038,68,20,60,60,53,68,68,62,64,60,33,49,43,55,68,72,61,67,55,73,73,59,75,66,68,32,71,62,66,63,26,42,36
7356,197031,68,20,60,60,38,68,71,59,66,62,60,64,42,65,62,68,64,65,61,72,71,61,71,55,50,29,67,49,51,65,18,35,22
7357,202663,68,20,80,80,69,62,49,58,54,71,67,67,56,70,85,87,85,58,80,60,79,84,56,57,30,16,60,63,61,56,17,23,20
7358,203431,68,20,60,80,63,71,62,64,62,67,60,30,60,65,77,75,76,62,75,69,57,68,73,62,69,27,65,67,63,54,20,20,12
7361,189607,68,20,40,60,50,69,68,53,62,54,47,44,37,62,71,70,66,66,58,73,70,71,85,62,70,42,71,49,62,69,15,19,14
7367,143018,68,20,60,60,56,64,66,64,57,63,60,44,47,62,70,69,69,68,62,75,72,78,76,67,70,39,67,60,69,64,49,45,47
7379,214957,68,20,40,40,40,70,68,66,60,65,54,53,50,66,59,59,71,73,68,64,64,51,68,63,31,37,72,66,68,70,21,32,29
7382,215982,68,20,60,60,51,69,63,55,70,65,59,50,34,65,80,75,71,66,66,73,70,68,66,61,59,20,68,60,68,62,14,20,18
7388,208304,68,20,60,80,61,65,40,72,45,68,64,68,58,68,66,75,76,67,75,64,58,62,59,45,32,28,67,65,56,60,23,25,22
7389,225712,68,20,60,60,55,67,58,63,55,74,66,54,58,77,71,72,70,69,63,65,57,52,54,54,43,40,73,69,61,61,45,39,47
7392,228017,68,20,60,80,53,67,74,67,62,59,58,41,63,68,64,66,64,54,65,73,72,61,77,63,47,23,68,56,42,60,26,22,18
7398,229810,68,20,60,60,60,65,73,66,63,66,68,45,63,67,67,69,52,61,57,67,64,81,86,63,73,15,65,65,63,68,16,30,30
7403,225715,68,20,60,80,66,60,59,65,50,70,53,67,63,69,66,79,86,50,84,63,73,85,52,63,43,32,69,74,59,70,29,33,31
7404,197300,68,20,60,60,63,68,64,70,57,58,62,76,64,74,76,71,79,70,71,78,53,64,54,69,43,42,64,59,69,64,40,37,27
7406,226228,68,20,60,60,65,62,51,65,59,64,60,50,63,67,86,80,84,65,66,60,45,83,60,67,60,31,66,55,52,51,33,34,50
7416,172470,68,20,40,80,52,67,67,71,72,70,71,62,51,72,41,37,56,65,49,70,38,35,72,70,51,30,75,72,69,77,18,30,20
7429,223929,68,20,60,60,54,70,59,58,59,69,52,39,34,68,83,76,69,57,66,74,75,57,72,66,47,12,59,42,63,70,13,22,19
7436,188091,68,20,40,60,58,65,56,59,55,72,65,45,39,74,85,83,85,55,73,73,80,82,69,62,72,43,63,43,52,63,39,29,19
7437,190139,68,20,60,40,60,67,56,62,53,74,57,65,53,69,69,75,89,64,67,73,72,73,77,66,62,24,62,56,69,60,34,13,22
7448,198846,68,20,40,60,63,70,60,64,60,68,64,38,53,66,70,71,73,66,74,68,83,66,75,67,86,21,65,52,50,56,15,18,26
7450,212158,68,20,40,60,37,67,62,61,60,64,43,32,33,61,79,88,70,63,67,68,82,66,75,57,46,16,66,52,65,62,21,24,16
7451,214206,68,20,40,80,44,72,68,66,63,63,63,55,61,65,66,69,70,66,69,63,72,64,68,66,32,35,67,66,66,67,18,23,19
7455,240574,68,20,60,60,39,75,73,63,59,62,51,53,51,67,58,59,52,58,67,65,65,69,62,61,64,41,76,64,69,61,26,21,23
7458,195262,68,20,40,80,43,67,66,57,64,57,58,58,39,59,56,76,60,64,55,77,62,65,88,66,70,37,67,49,52,62,13,19,14
7472,225730,68,20,60,80,62,73,47,66,68,69,69,33,51,66,79,79,69,60,70,72,65,69,65,70,63,39,67,57,77,70,30,28,22
7474,192962,68,20,60,40,59,68,69,67,61,66,55,37,59,67,70,78,67,53,68,67,90,81,71,59,50,36,72,48,56,63,23,26,24
7482,160196,68,20,60,60,49,70,71,58,67,64,46,54,45,66,51,67,41,58,51,74,70,62,71,60,56,39,72,43,61,75,38,33,42
7487,187077,68,20,60,60,65,66,61,65,62,67,62,68,58,67,86,85,85,64,86,66,53,80,59,65,68,32,66,63,65,66,19,45,39
7493,230086,68,20,40,60,45,77,73,62,61,70,36,32,47,68,65,66,65,61,56,67,69,65,73,49,32,13,58,65,69,62,14,15,19
7496,190918,68,20,40,80,43,72,68,54,58,57,48,48,34,64,58,56,67,60,46,77,65,65,82,57,69,30,72,56,72,60,27,39,23
7497,201927,68,20,60,60,66,64,34,60,45,73,60,50,54,69,88,86,83,62,91,66,83,53,56,68,52,21,62,63,52,61,30,31,30
7508,207562,68,20,40,40,28,69,77,55,57,54,38,42,31,56,70,78,57,61,55,67,57,77,80,48,73,22,75,58,60,60,19,17,20
7513,220621,68,20,80,80,63,67,47,67,66,76,71,66,61,69,76,74,78,55,57,71,54,64,42,70,45,36,60,60,62,61,32,29,21
7520,222671,68,20,40,60,39,68,66,57,64,66,46,62,44,67,77,73,72,70,57,60,72,68,67,62,37,16,70,50,70,58,19,24,21
7524,160208,68,20,60,80,74,52,50,71,50,72,76,70,64,66,67,64,72,71,81,58,64,60,58,60,40,58,68,66,68,72,20,37,36
7535,210644,68,20,60,80,64,68,53,69,57,73,69,70,63,70,76,77,88,64,72,66,70,76,56,63,54,23,70,62,51,62,25,42,27
7537,178132,68,40,60,60,66,60,58,68,72,72,63,61,52,71,71,67,75,68,72,61,67,67,53,66,30,29,66,68,60,65,21,30,25
7538,182996,68,20,60,40,49,68,77,60,62,62,53,35,53,63,72,70,66,65,59,62,72,71,66,55,68,50,73,57,48,60,43,45,47
7548,202455,68,20,60,80,66,69,63,60,55,68,53,48,53,68,77,71,75,66,71,67,84,75,72,53,62,31,70,51,65,60,19,24,20
7549,188375,68,20,80,80,59,59,51,63,60,71,62,50,55,69,78,74,77,65,58,74,55,74,59,77,63,43,64,65,57,62,28,52,44
7552,203736,68,20,60,60,61,72,62,61,37,70,22,30,25,68,78,79,78,52,72,67,61,59,73,56,41,23,72,51,46,61,12,22,14
7556,192473,68,20,40,80,62,66,67,59,63,63,61,59,51,66,65,71,67,65,68,72,82,86,76,69,72,45,67,65,70,67,37,40,30
7561,160219,68,20,60,60,37,70,65,63,59,66,47,48,51,69,71,76,72,65,68,58,59,72,67,62,58,32,72,68,61,72,49,39,42
7562,227547,68,20,60,60,65,73,53,61,68,73,58,49,58,72,79,78,78,49,73,66,60,64,59,55,39,24,62,56,64,59,26,36,30
7565,238555,68,20,80,80,51,65,43,59,60,73,65,53,41,69,86,84,79,61,78,78,66,70,53,64,59,28,64,63,60,68,31,28,30
7572,215262,68,20,60,60,41,56,69,76,56,70,41,33,64,69,74,80,72,66,62,72,77,76,81,70,48,23,62,74,68,66,28,32,32
7575,223710,68,20,40,80,35,69,73,54,61,60,58,30,35,63,53,69,50,61,34,75,44,66,87,63,51,18,70,46,67,54,11,25,22
7580,219871,68,20,60,40,64,52,44,63,37,68,46,42,56,70,78,71,78,65,86,69,54,72,61,58,76,67,61,64,42,62,66,69,67
7588,239842,68,20,40,60,36,68,70,56,61,66,44,36,24,61,68,74,65,66,50,76,66,67,78,62,77,17,65,46,60,67,26,24,19
7589,194018,68,20,40,60,35,69,72,53,62,63,61,61,49,62,70,73,70,65,54,68,85,81,83,59,63,32,64,46,64,65,15,19,18
7593,210404,68,20,60,60,58,69,55,62,61,69,65,49,52,68,62,70,39,67,48,75,39,70,85,60,45,20,62,62,61,69,22,23,20
7602,227558,68,20,40,40,50,71,69,62,65,58,47,43,47,64,68,67,63,62,68,68,70,65,78,59,40,28,67,53,63,59,22,18,24
7626,184301,68,20,80,80,65,65,63,63,67,70,49,68,63,68,67,75,62,57,41,77,53,63,82,68,55,31,65,67,77,72,25,33,31
7628,140526,68,40,40,60,65,67,70,66,72,65,58,70,63,65,59,49,64,65,67,70,66,54,79,67,70,45,68,57,69,65,44,47,41
7635,213743,68,20,40,60,34,72,78,53,61,57,41,31,38,60,44,33,49,71,44,81,68,34,84,53,85,20,71,47,58,65,23,22,20
7639,199152,68,20,60,60,44,72,79,60,66,60,66,51,39,54,34,34,55,69,33,71,37,60,89,60,58,24,76,56,67,54,24,34,27
7641,221168,68,20,60,60,54,70,63,64,55,67,52,32,59,66,79,73,73,59,62,68,67,77,67,53,59,42,68,64,72,65,17,13,17
7647,201714,68,20,40,80,67,70,71,69,70,58,55,44,59,65,65,62,59,58,69,69,83,59,92,56,68,40,68,67,50,80,37,29,36
7655,163828,68,20,40,60,56,74,61,62,70,62,66,53,53,68,72,71,70,67,77,65,75,70,61,60,47,34,71,66,83,72,19,21,14
7667,208120,68,20,40,80,43,66,70,60,67,63,54,48,50,65,65,68,64,66,52,70,67,61,79,65,40,22,69,53,56,48,16,23,20
7676,201978,68,20,40,80,42,68,70,64,65,62,52,43,33,68,55,67,66,68,50,57,61,80,79,54,66,26,72,56,56,66,22,37,24
7681,237562,68,20,60,60,65,63,52,65,47,68,56,48,57,68,78,76,76,67,63,68,33,70,69,58,59,29,67,66,67,58,30,36,33
7685,159995,68,20,60,60,60,73,66,51,72,65,54,71,54,63,57,78,67,65,68,78,75,54,74,71,44,21,57,48,54,70,18,23,17
7686,237051,68,20,40,60,47,65,65,57,58,71,48,47,41,69,88,89,86,58,74,65,72,77,69,63,78,20,64,55,56,62,15,17,16
7692,225533,68,20,60,40,33,68,71,57,49,70,31,32,31,63,73,78,71,65,51,68,62,65,81,56,58,32,59,61,66,58,25,36,27
7693,228093,68,20,60,60,39,70,70,57,59,65,40,30,38,66,71,75,70,56,51,69,62,53,84,66,52,21,59,52,62,62,29,28,18
7694,189181,68,20,60,80,63,62,66,70,69,71,54,68,64,71,67,66,72,61,59,73,74,71,74,70,58,24,63,57,60,63,23,24,27
7698,219647,68,20,60,60,50,65,68,60,60,68,45,39,55,66,66,70,53,67,55,71,64,63,79,60,74,34,65,55,63,46,20,28,24
7702,214784,67,20,40,60,68,55,67,67,64,65,69,48,62,67,72,74,68,71,68,70,60,68,58,69,63,59,70,67,57,62,41,52,46
7705,190720,67,20,40,40,55,63,69,55,57,64,50,21,32,60,88,86,72,62,62,67,86,55,68,58,58,20,66,50,46,64,23,14,12
7707,216577,67,20,60,60,69,61,57,65,44,69,35,51,46,67,76,74,80,63,80,63,47,51,34,65,31,39,58,65,49,64,42,61,44
7713,226050,67,20,60,60,53,68,60,61,51,72,56,37,44,67,77,84,76,65,71,63,66,67,66,56,50,30,62,49,63,59,22,27,20
7715,160003,67,20,60,60,42,77,51,54,45,61,52,51,68,60,74,72,65,65,65,73,73,65,71,74,44,30,66,45,50,75,21,24,23
7717,238084,67,20,40,60,64,66,54,65,38,68,46,40,53,69,73,72,70,65,58,61,57,73,62,58,58,59,68,57,38,64,64,64,62
7721,236037,67,20,60,60,59,63,54,66,55,68,50,44,58,72,74,72,79,66,76,59,66,75,59,65,54,37,60,65,57,60,40,47,46
7722,189445,67,20,40,60,52,70,75,55,60,66,47,50,60,62,64,73,80,62,62,56,68,67,83,62,56,45,68,37,72,55,50,52,49
7724,211974,67,20,40,80,62,68,58,57,58,68,56,46,45,66,71,90,70,65,74,62,61,85,48,58,38,22,68,62,59,74,16,12,12
7725,220934,67,20,40,40,71,61,61,61,65,68,78,60,57,62,83,86,71,61,68,82,53,75,68,62,54,28,59,64,58,63,15,14,16
7728,193798,67,20,60,80,56,64,64,61,59,66,62,41,60,68,68,76,76,66,72,64,66,72,70,64,45,43,67,59,66,58,30,38,32
7739,238857,67,20,60,40,73,60,32,68,49,71,51,48,50,70,77,76,77,60,80,60,47,72,55,41,30,24,61,60,47,58,17,30,36
7744,232714,67,20,60,80,39,71,74,54,53,54,35,33,39,59,55,54,66,68,46,68,72,59,79,56,62,29,71,44,64,68,22,28,17
7748,239627,67,20,60,80,38,65,73,47,69,57,45,41,39,62,73,79,65,56,60,70,67,63,77,57,71,25,68,43,68,58,24,26,19
7755,190732,67,20,60,60,53,67,66,60,62,62,54,55,57,60,70,65,65,72,72,70,71,72,68,62,54,15,70,52,68,66,14,19,22
7756,207629,67,20,80,80,58,60,51,63,61,73,76,69,58,68,77,72,86,63,83,70,78,60,51,71,61,39,63,66,62,67,42,34,39
7757,225293,67,20,60,40,35,73,76,57,62,68,48,36,40,64,68,62,65,62,66,66,69,65,77,54,46,19,56,59,62,63,19,17,17
7762,163342,67,20,60,80,61,68,59,62,65,67,69,51,48,65,60,64,70,67,71,68,69,64,69,67,65,44,67,65,70,66,31,31,22
7766,210703,67,20,60,100,60,64,69,65,59,71,58,66,57,67,77,79,75,67,58,60,62,56,60,68,33,18,65,62,69,60,17,21,17
7770,199184,67,20,60,60,51,67,69,69,61,65,63,65,64,66,34,55,78,66,51,65,72,54,80,63,67,59,70,64,67,65,45,43,44
7772,163856,67,20,60,60,42,67,57,56,65,66,42,41,49,64,72,69,72,62,75,67,70,79,72,66,57,33,70,57,64,67,21,24,17
7775,234512,67,20,40,40,43,68,72,56,60,54,43,26,40,64,58,51,57,68,40,76,51,72,84,53,79,22,68,45,63,69,13,12,18
7776,235024,67,20,60,80,62,71,53,61,68,72,70,73,58,73,68,63,72,63,78,71,35,57,36,70,33,22,68,69,57,61,29,32,37
7777,193552,67,20,60,80,47,63,64,59,66,65,33,40,51,66,76,70,86,66,85,73,75,73,73,61,53,36,64,62,75,73,16,38,37
7780,213009,67,20,60,60,58,65,62,63,63,66,68,69,54,63,74,76,79,65,76,66,72,69,74,61,55,34,68,62,64,68,11,15,20
7788,176403,67,20,60,80,59,65,64,63,55,63,61,56,58,66,69,77,77,68,73,64,67,59,78,61,53,54,66,62,62,67,38,35,33
7789,207892,67,20,60,80,61,55,40,61,53,68,63,45,50,65,91,91,86,68,83,63,78,76,63,58,54,25,64,51,51,70,34,31,34
7796,232469,67,20,80,60,59,65,68,63,59,69,53,50,58,70,64,64,71,64,50,62,58,72,81,64,40,29,63,62,56,60,36,27,32
7803,176406,67,20,60,60,63,64,48,65,59,64,56,67,62,60,81,86,87,65,88,67,83,88,62,66,67,64,54,62,65,65,51,41,41
7807,224791,67,20,60,60,64,56,53,71,56,74,62,59,67,76,77,72,71,67,70,59,56,68,58,50,62,36,63,64,66,61,26,31,21
7808,163351,67,20,40,60,65,65,74,62,54,62,53,42,61,62,75,63,76,66,72,68,91,70,71,66,64,33,64,59,61,60,33,44,35
7814,231704,67,20,60,60,61,66,73,59,57,73,49,21,43,65,70,78,65,62,50,62,68,84,79,51,54,19,63,55,57,65,18,22,17
7818,172825,67,20,60,60,53,66,50,74,47,67,66,62,73,73,67,69,74,65,78,60,46,57,41,50,49,55,65,72,59,50,34,30,36
7821,191257,67,20,40,60,66,64,60,66,61,66,60,55,56,65,73,77,72,66,68,71,84,80,74,59,74,22,67,64,49,68,22,31,31
7822,207898,67,20,40,80,48,67,68,55,62,65,59,45,51,61,71,76,66,61,78,69,74,88,77,54,58,23,70,41,61,66,26,21,19
7824,227866,67,20,40,60,64,67,64,62,58,62,63,67,49,64,64,63,58,63,55,70,61,81,82,61,77,26,67,56,60,61,20,27,26
7827,152603,67,20,40,60,56,64,72,62,60,57,53,41,34,62,51,60,65,66,65,73,84,68,90,61,71,40,66,58,69,66,23,34,25
7829,176924,67,20,60,60,66,65,63,64,40,69,59,35,59,71,72,63,73,61,68,68,75,64,74,63,56,46,68,65,65,62,20,24,22
7831,204061,67,20,40,40,60,55,31,61,58,70,57,47,58,69,85,87,82,68,93,61,61,64,56,54,55,54,62,54,51,60,26,58,52
7843,232478,67,20,40,60,23,68,71,59,62,56,27,24,25,62,61,62,48,66,53,64,72,53,80,71,52,17,70,45,56,57,23,21,15
7851,235296,67,20,60,60,38,68,70,64,67,62,42,37,31,66,54,57,42,59,52,74,67,52,72,62,58,24,67,56,66,54,25,33,28
7856,190497,67,20,60,80,52,62,57,58,72,70,70,65,43,70,74,74,77,68,63,70,69,62,67,60,51,28,67,60,55,68,25,28,28
7860,229154,67,20,60,60,64,64,65,67,62,69,59,49,51,70,67,71,73,67,68,68,77,64,67,55,39,32,65,60,55,63,20,28,21
7861,233250,67,20,60,60,55,68,77,64,67,64,47,40,53,65,71,73,69,64,64,67,74,78,69,53,29,38,57,46,65,57,18,45,25
7862,181794,67,20,40,40,42,67,68,61,64,63,54,53,57,65,67,70,58,57,57,73,74,65,75,65,66,27,66,62,68,61,19,23,27
7866,232227,67,20,60,80,53,65,55,63,65,70,44,38,33,72,77,74,80,60,76,72,70,64,57,60,69,18,64,58,60,65,14,18,14
7867,198436,67,20,40,60,58,62,62,63,65,59,55,34,56,62,72,77,64,71,61,67,65,75,79,56,64,32,69,57,62,64,40,31,21
7868,202788,67,20,60,60,51,68,63,59,53,63,62,44,53,66,73,71,71,65,64,66,72,59,61,59,55,33,70,53,64,62,18,21,19
7871,231972,67,20,60,80,53,63,64,60,57,64,39,37,46,66,76,77,69,65,68,68,59,73,61,63,59,18,67,58,69,64,18,20,19
7880,218662,67,20,60,60,56,61,51,68,80,70,45,52,53,71,76,75,88,67,78,69,83,77,76,57,79,27,68,55,64,63,19,17,22
7881,239654,67,20,40,60,39,71,65,55,69,65,50,38,36,64,71,70,60,65,59,73,61,57,70,65,35,15,57,46,67,65,17,14,18
7883,221479,67,20,40,60,46,69,60,61,59,68,45,42,35,66,83,82,81,57,71,65,75,69,67,56,49,34,66,54,54,55,23,31,21
7892,209961,67,20,40,60,55,65,68,61,58,62,38,46,38,63,64,67,51,62,38,69,62,77,87,60,57,27,65,54,67,69,25,30,28
7894,221481,67,20,40,60,54,64,56,67,63,64,57,55,52,68,74,78,73,65,62,72,70,66,71,64,33,23,67,67,71,59,22,25,17
7898,210219,67,20,60,40,37,65,66,66,68,65,61,33,43,67,60,61,59,57,56,75,65,55,74,56,67,12,70,52,75,61,22,17,18
7899,216107,67,20,60,40,48,71,66,61,49,65,41,44,52,68,78,75,70,56,69,66,61,60,63,64,39,22,60,59,66,51,27,34,28
7902,219948,67,20,60,60,33,70,60,58,59,71,66,35,43,67,71,72,65,63,72,69,58,65,59,63,60,45,65,55,68,67,25,40,32
7904,234284,67,20,60,60,62,63,44,64,57,67,63,50,60,67,82,83,68,57,73,72,66,67,76,64,42,23,59,60,52,57,25,35,27
7906,198701,67,20,60,80,55,66,60,57,58,67,57,52,53,68,68,75,74,68,72,66,80,75,71,57,66,13,67,48,55,63,19,28,26
7910,223790,67,20,60,60,61,57,42,60,57,71,62,43,52,65,90,92,74,64,73,74,70,72,70,58,53,31,60,54,64,62,27,32,33
