,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
9530,144050,66,40,60,80,50,64,61,63,63,65,57,59,44,66,65,55,70,66,75,70,74,55,71,59,57,39,71,59,66,66,22,26,22
9533,234418,66,20,40,60,71,49,43,66,26,65,71,49,59,60,84,85,80,62,70,41,72,77,58,38,78,53,54,55,48,46,53,65,67
9535,224435,66,20,40,60,64,56,59,70,49,61,46,44,65,64,70,72,67,65,79,64,60,79,69,57,65,69,65,62,51,66,53,63,59
9537,234163,66,20,60,60,65,56,38,67,45,77,66,37,49,72,77,72,77,50,74,66,58,59,46,67,49,48,60,53,44,39,32,46,41
9541,221620,66,20,60,60,59,60,54,65,55,62,59,33,48,64,77,83,76,67,63,62,71,79,50,55,65,59,64,60,40,62,56,59,55
9543,238004,66,20,60,60,57,67,39,63,56,70,62,55,60,71,73,72,68,53,68,57,63,64,54,52,48,29,53,70,56,70,40,39,43
9555,240054,66,20,40,80,58,55,44,66,47,66,66,64,58,66,75,70,74,64,83,60,50,62,57,55,53,41,63,66,58,68,27,35,39
9557,204727,66,20,60,80,52,67,64,61,61,61,45,44,44,60,74,75,74,65,72,62,63,83,68,55,62,38,66,49,56,63,33,41,32
9558,232375,66,20,60,80,57,59,44,67,66,68,64,64,64,68,70,62,73,58,81,68,54,67,57,70,41,37,63,69,69,59,38,41,39
9562,205752,66,20,60,60,65,59,52,63,46,68,59,57,59,65,84,82,81,52,71,62,53,58,39,63,57,39,58,57,58,42,29,35,32
9564,215480,66,20,60,100,64,61,27,61,53,71,56,52,56,66,78,72,76,63,75,61,69,66,57,58,47,32,58,58,59,64,19,23,22
9568,188856,66,20,60,40,60,40,38,60,40,58,61,54,52,63,88,79,90,61,86,52,60,92,54,41,64,60,54,55,45,58,58,62,59
9573,166841,66,20,40,60,68,57,38,62,56,68,67,58,54,63,84,67,70,55,90,58,72,72,61,54,51,42,57,69,59,61,35,37,35
9574,233401,66,20,80,60,59,61,43,60,59,70,63,57,53,67,80,78,73,62,70,64,64,65,56,59,40,22,62,69,56,70,38,33,34
9575,184249,66,20,40,60,65,56,49,68,62,65,73,70,66,67,63,57,71,65,76,66,54,67,53,67,62,63,64,66,66,65,38,51,46
9577,137658,66,20,40,60,49,67,61,63,62,66,64,64,57,63,74,71,66,67,65,66,52,75,71,68,66,43,65,63,61,64,19,31,25
9578,215994,66,20,40,60,63,56,49,61,59,65,56,52,58,64,73,75,70,55,85,62,30,59,42,49,39,67,61,59,55,62,68,65,70
9590,186300,66,20,40,60,64,55,48,63,52,74,62,59,59,67,77,75,73,60,77,65,71,75,56,59,51,59,52,54,64,67,58,62,60
9591,211901,66,20,60,60,63,54,49,66,49,69,58,39,61,67,75,72,76,59,69,60,53,62,59,56,39,53,62,63,48,56,46,54,49
9600,234943,66,20,60,60,52,57,46,70,56,67,55,41,66,71,68,66,74,67,71,68,52,67,48,65,47,39,59,66,49,64,32,44,50
9601,235199,66,20,60,60,60,53,38,57,51,74,62,43,61,69,82,80,73,52,87,49,42,58,39,43,30,22,59,67,46,57,19,21,20
9607,210880,66,20,40,40,64,49,42,66,33,63,52,41,66,61,76,87,73,67,70,51,78,86,74,47,62,55,53,51,47,59,61,65,66
9610,223424,66,20,60,60,62,37,38,63,49,72,62,62,58,70,79,78,77,60,84,54,68,65,52,41,48,16,61,59,57,56,22,29,37
9613,182464,66,20,60,60,67,48,31,68,44,64,60,35,62,62,73,70,67,66,72,52,52,71,71,49,69,64,68,59,32,50,66,68,64
9615,193728,66,20,60,80,65,48,63,65,43,69,64,69,63,69,80,75,74,58,62,66,67,74,70,63,58,47,49,62,54,64,62,63,58
9621,235714,66,20,60,60,66,55,48,64,54,70,63,41,62,61,69,78,74,64,66,66,70,68,52,56,40,23,60,60,61,55,36,41,45
9623,202179,66,20,80,100,63,56,27,60,40,74,65,64,57,69,88,84,74,55,72,44,34,55,58,41,43,30,54,54,52,60,18,20,24
9631,213957,66,20,40,40,68,50,64,68,42,66,43,35,64,70,68,67,57,72,62,67,48,76,69,54,68,72,66,58,44,64,48,52,54
9634,202182,66,20,60,80,60,62,61,63,61,66,62,56,59,65,83,79,85,53,80,67,81,73,55,61,51,43,65,61,66,65,41,47,45
9637,215239,66,20,60,60,75,56,72,65,42,69,70,72,65,70,76,77,71,71,76,62,68,71,71,69,75,47,60,65,45,51,40,46,42
9639,237767,66,20,60,80,65,61,51,66,50,65,66,68,60,65,67,68,64,67,67,51,61,65,61,55,41,44,68,67,58,62,35,52,50
9642,202952,66,20,40,60,56,61,62,63,53,58,56,53,43,61,85,76,86,66,85,41,72,67,72,43,67,63,67,65,45,65,63,65,64
9643,212680,66,20,60,60,65,54,36,63,46,70,59,61,54,67,84,85,77,55,84,57,46,66,34,39,40,31,48,57,53,62,37,38,41
9650,184009,66,20,80,60,58,63,60,54,55,74,51,50,55,67,76,77,73,68,74,61,66,66,60,53,34,26,63,54,59,58,17,19,25
9657,192971,66,20,40,60,62,35,34,65,45,71,53,44,60,70,77,72,78,67,81,54,84,75,33,35,67,57,36,48,45,54,65,66,68
9660,214988,66,20,60,40,64,58,56,69,45,65,66,67,66,67,79,79,82,60,83,66,55,82,56,69,70,69,59,57,54,64,50,53,45
9661,231628,66,20,40,60,62,70,71,58,63,60,49,35,43,64,67,64,55,57,40,70,51,54,67,52,32,30,61,51,75,58,39,36,35
9664,216269,66,20,40,60,65,31,52,64,45,60,68,49,61,65,73,74,70,64,73,52,70,67,67,50,62,60,49,48,65,56,67,66,64
9665,226509,66,20,60,60,58,58,65,63,54,69,57,51,56,67,74,72,73,60,77,65,74,72,71,57,56,55,60,63,62,62,52,49,52
9667,204238,66,20,60,60,67,55,64,65,59,66,67,68,67,69,75,65,82,66,73,64,42,72,70,60,59,58,58,60,68,67,47,43,40
9671,184527,66,20,80,80,63,60,61,61,61,67,65,57,52,63,91,86,81,61,70,66,66,73,60,61,46,36,61,56,65,61,28,28,35
9674,160209,66,20,60,60,67,54,69,64,49,67,58,60,54,64,74,68,80,72,70,68,67,67,61,54,61,54,60,68,68,70,45,36,40
9680,180690,66,20,60,80,65,54,63,71,61,65,60,56,72,66,62,63,76,70,82,71,63,67,77,70,78,56,71,65,58,66,55,56,55
9684,221907,66,20,80,80,58,63,42,63,60,80,73,60,45,77,85,78,85,62,82,73,64,44,50,66,34,20,59,66,56,58,19,26,22
9689,232148,66,20,40,60,54,61,59,67,61,64,37,43,47,66,75,78,71,60,64,66,64,69,66,56,65,26,67,51,59,63,18,19,16
9691,239572,66,20,60,60,46,73,70,61,55,69,56,42,45,59,81,73,70,67,90,73,82,71,46,69,50,28,64,66,80,65,32,35,31
9698,234453,66,20,40,60,69,61,45,67,62,67,64,68,66,67,68,70,68,54,64,68,57,66,67,66,40,30,62,63,66,59,35,42,48
9700,137686,66,20,60,80,73,62,38,64,70,70,74,76,56,70,62,39,70,61,80,69,59,35,50,68,69,22,63,65,58,67,23,31,19
9707,51159,66,20,60,80,70,61,45,64,61,61,68,61,60,63,65,75,82,59,80,71,71,63,58,66,75,38,72,63,73,63,45,52,47
9710,210392,66,20,40,60,64,51,51,62,23,68,58,41,56,65,82,78,70,60,77,54,78,76,62,47,60,56,58,59,59,53,58,64,63
9713,221144,66,20,40,60,71,60,41,61,53,73,62,56,55,68,75,71,78,57,72,63,68,54,55,68,58,43,61,61,62,55,31,46,34
9722,20699,66,40,60,60,70,61,39,68,68,70,81,77,65,72,47,51,56,70,62,74,51,52,63,71,43,45,65,73,65,66,33,26,29
9724,223452,66,20,60,60,59,68,68,58,52,68,46,49,48,66,77,78,78,64,55,70,53,65,57,68,50,18,65,61,69,53,14,19,15
9732,198622,66,20,60,60,52,56,45,66,53,66,63,58,59,61,77,69,73,69,86,69,44,88,64,61,77,41,63,64,42,68,29,42,36
9734,202974,66,20,40,60,68,53,53,61,52,58,56,50,69,57,78,80,82,63,79,65,69,72,69,48,75,63,62,67,41,55,68,63,61
9739,205535,66,20,40,60,51,55,42,62,53,69,60,42,50,68,79,69,72,73,86,62,46,78,55,61,43,58,55,66,50,72,24,60,41
9742,230623,66,20,40,60,35,69,75,62,50,58,34,30,43,66,50,52,44,68,51,55,48,58,78,56,54,24,73,47,61,46,20,27,24
9743,234463,66,20,60,60,59,66,40,63,62,71,56,55,46,66,83,81,86,63,86,64,57,49,37,59,31,18,56,52,48,49,25,26,28
9750,226273,66,20,60,80,63,52,62,69,54,64,71,65,66,66,66,62,64,65,58,62,56,69,67,57,64,60,58,64,58,64,59,64,59
9752,236001,66,20,80,60,36,70,50,63,64,74,56,37,42,66,76,77,69,56,71,67,55,63,56,61,42,18,62,61,48,63,22,15,21
9753,192481,66,20,60,80,65,60,40,62,42,67,56,50,60,65,85,83,81,55,79,63,56,74,57,62,50,26,55,51,51,56,32,28,22
9756,199906,66,20,60,60,65,55,55,66,49,66,52,40,57,67,69,68,72,66,71,52,54,65,60,45,63,66,63,63,60,60,56,61,63
9759,231394,66,20,40,80,56,54,62,64,60,73,62,33,59,68,83,86,80,67,75,70,74,72,70,49,88,57,73,57,58,69,65,65,57
9760,238562,66,20,60,60,60,60,59,60,50,64,39,47,56,62,90,90,61,63,61,74,74,70,62,67,60,40,60,58,59,57,22,26,19
9767,239844,66,20,60,80,64,59,45,66,54,66,51,41,66,67,71,72,69,55,69,66,59,66,65,47,45,30,63,65,66,57,29,56,45
9769,193252,66,20,40,40,67,54,51,64,56,61,71,38,61,63,72,76,72,61,73,51,82,69,70,52,64,62,64,58,49,55,65,67,65
9777,206054,66,20,60,60,63,50,53,64,40,69,50,34,59,64,77,77,82,65,85,66,74,75,66,64,72,45,66,54,57,56,43,45,50
9779,151270,66,20,60,60,65,61,55,65,52,68,65,63,65,72,61,50,73,63,89,67,85,73,60,65,45,49,59,63,61,62,33,45,42
9781,236518,66,20,40,80,62,70,46,60,51,70,60,42,58,62,81,76,71,48,79,68,62,57,56,66,31,28,62,64,55,58,28,32,26
9784,159975,66,20,60,60,62,66,71,67,58,61,53,50,62,63,70,62,63,62,61,62,55,53,59,69,43,57,61,74,60,76,32,39,33
9785,228327,66,20,40,60,55,65,62,56,55,64,58,49,51,64,77,80,70,64,70,68,81,71,66,58,56,51,63,51,60,67,39,39,41
9786,169447,66,20,60,80,63,63,45,65,68,67,70,73,51,68,73,67,80,65,86,70,66,72,56,68,41,43,61,65,62,68,45,52,41
9798,223979,66,20,60,60,58,61,38,63,58,72,57,48,49,71,77,79,86,55,89,68,46,68,47,65,48,37,58,62,59,67,40,34,26
9799,232683,66,20,40,60,67,29,65,56,31,57,36,34,54,55,65,71,57,62,56,26,72,82,65,23,56,59,45,58,33,65,67,66,64
9800,169451,66,20,60,80,63,56,55,58,54,70,58,59,54,68,81,82,90,53,83,58,83,74,56,55,53,41,54,62,67,62,43,44,42
9802,193771,66,20,60,60,60,59,38,67,57,64,54,45,64,66,74,72,79,62,77,58,72,70,60,56,39,29,60,66,49,62,48,54,46
9813,53741,66,20,60,40,67,59,30,64,51,66,67,63,57,64,76,77,83,61,86,52,73,64,57,54,40,34,60,63,59,55,33,35,24
9815,214510,66,20,60,60,68,57,60,66,47,56,75,74,58,65,70,72,68,68,70,67,69,80,57,68,66,58,67,62,66,52,65,67,62
9816,221934,66,20,60,60,63,63,42,68,55,72,46,41,66,69,76,75,72,56,83,63,68,78,55,51,68,59,66,67,44,68,42,39,37
9818,235502,66,20,60,40,57,70,60,63,61,72,66,52,57,71,74,68,82,52,69,65,60,69,61,68,55,11,63,54,54,54,16,19,12
9826,211952,66,20,60,60,65,59,48,66,50,69,67,65,57,67,69,77,69,62,60,80,40,61,74,68,43,33,64,57,46,55,20,32,25
9829,143601,66,40,60,60,69,55,52,69,61,65,75,73,63,70,53,54,63,68,71,65,47,34,56,58,53,45,65,67,68,70,34,47,39
9831,221425,66,20,80,80,63,54,30,67,52,65,65,54,65,66,72,69,73,62,82,56,62,67,45,46,38,19,65,69,49,53,19,14,20
9834,231410,66,20,60,80,43,65,30,63,44,73,62,47,48,72,78,75,79,54,82,69,67,62,43,62,28,20,61,58,58,57,22,23,21
9835,232946,66,20,60,80,63,70,68,71,54,66,43,37,64,65,61,66,82,61,74,70,84,60,63,63,49,55,68,67,46,50,30,27,23
9839,189171,66,20,40,60,64,51,51,63,27,60,52,29,59,63,78,76,61,62,70,59,62,69,61,57,63,62,51,52,46,60,61,64,63
9840,194035,66,20,60,60,66,44,53,62,45,66,69,61,55,61,78,76,80,62,82,65,77,73,49,48,71,60,53,45,43,60,65,64,63
9842,230132,66,20,80,60,69,60,39,65,53,67,63,36,58,66,75,74,76,66,78,51,66,47,45,45,71,42,67,64,47,65,23,43,28
9843,234740,66,20,60,80,62,47,37,63,59,71,74,60,63,67,83,80,79,57,82,69,60,64,42,70,60,35,57,66,50,65,31,44,40
9851,225782,66,20,60,80,60,51,38,68,39,65,44,36,66,63,80,85,74,62,70,58,58,72,68,54,55,61,56,60,54,55,57,59,58
9855,159991,66,20,60,60,52,51,52,62,47,76,45,61,52,73,73,59,72,63,60,63,55,69,51,55,43,50,59,73,53,57,47,52,49
9857,200952,66,20,60,80,63,62,52,58,51,66,62,52,57,67,90,90,80,62,78,61,74,78,45,63,54,48,61,64,50,59,20,21,13
9859,220152,66,20,60,60,61,68,46,67,51,74,54,56,66,67,73,83,57,55,69,59,56,70,46,52,51,37,58,62,50,66,47,59,51
9865,221177,66,20,40,60,65,71,65,62,67,63,64,58,61,65,74,75,84,55,89,72,80,66,42,69,59,15,61,63,63,61,22,17,16
9866,229625,66,20,60,60,60,65,69,45,53,64,57,41,40,64,80,64,65,65,57,62,81,73,81,45,50,19,68,65,56,63,17,28,31
9874,52474,66,20,40,60,61,59,57,66,67,66,56,63,64,65,62,54,68,67,78,77,65,73,70,66,82,64,63,65,63,70,66,62,61
9877,235515,66,20,60,60,59,60,46,66,41,68,52,47,60,64,71,74,61,69,75,63,40,64,43,55,42,24,60,59,51,55,20,34,30
9878,202748,66,20,40,80,58,62,65,57,63,64,52,55,51,69,75,75,81,67,56,63,71,68,66,60,57,43,67,63,61,55,13,13,16
9883,200701,66,20,60,60,52,65,63,58,63,59,39,57,47,65,66,70,61,67,56,65,70,67,78,66,51,17,65,44,48,64,14,18,20
9884,222461,66,20,60,60,62,63,35,68,62,67,54,50,59,66,76,73,79,68,82,64,41,66,42,63,41,25,56,62,57,59,26,27,24
9885,209662,66,20,60,60,62,57,44,60,52,72,68,59,46,68,78,88,74,59,70,63,66,67,71,66,44,43,57,62,60,64,20,22,23
9887,202495,66,20,40,80,62,65,54,61,62,68,68,57,52,65,71,73,71,66,64,78,65,62,56,68,39,35,63,63,63,61,21,20,14
9894,228353,65,20,60,60,58,52,56,64,47,61,44,45,62,63,69,66,76,63,78,57,69,86,51,58,66,63,63,65,43,59,46,62,57
9897,188417,65,20,60,80,62,57,68,68,62,69,70,65,65,69,69,69,65,63,59,68,62,64,53,60,59,55,62,63,59,65,42,53,46
9901,233730,65,20,60,60,57,58,50,56,51,72,51,47,39,66,85,88,76,47,60,68,56,50,77,58,42,20,65,48,61,61,30,31,36
9903,240898,65,20,80,60,63,57,33,59,52,67,63,52,56,64,79,84,80,56,77,53,48,56,44,42,29,23,62,57,53,42,23,21,29
9908,232963,65,20,80,60,53,60,59,62,57,72,51,40,43,67,90,90,88,57,79,60,68,73,61,49,59,19,63,48,63,60,21,22,33
9909,234755,65,20,60,60,64,55,38,59,42,72,61,42,50,71,75,77,60,45,71,55,41,61,58,48,31,21,55,65,56,58,29,33,25
9911,200196,65,20,60,60,64,62,56,57,55,67,52,50,61,66,90,87,76,60,75,63,54,64,63,60,45,34,52,52,67,32,30,27,24
9917,229381,65,20,60,40,62,66,43,55,45,63,39,29,48,58,90,92,83,59,85,65,75,78,57,55,40,22,64,54,56,54,24,24,26
9925,210951,65,20,100,80,62,67,34,60,64,74,65,59,42,70,74,71,91,52,87,58,85,70,59,65,16,32,60,50,64,58,23,37,25
9927,222215,65,20,60,60,64,56,48,64,59,67,67,66,61,63,87,85,85,62,70,71,69,91,64,64,62,64,58,63,56,62,56,62,58
9931,221705,65,20,60,60,59,61,51,65,47,72,61,66,68,71,74,71,69,55,74,57,67,76,62,61,63,45,65,64,48,67,33,39,36
9933,194569,65,20,40,80,41,60,38,66,48,66,56,31,66,68,68,62,77,58,62,68,58,62,57,62,55,55,64,68,58,60,51,56,54
9935,221962,65,20,60,80,60,65,45,66,50,66,43,53,50,65,74,74,80,57,75,70,45,67,58,48,50,21,62,64,57,62,13,18,13
9945,221197,65,20,60,60,54,62,58,61,41,68,52,34,63,66,84,82,74,48,61,60,64,71,78,52,57,45,60,60,51,54,38,42,38
9946,239117,65,20,40,80,66,59,65,65,33,56,38,31,58,59,80,74,78,62,84,46,63,69,62,38,77,43,67,63,41,65,39,40,45
9949,233743,65,20,80,60,54,54,44,64,55,74,66,54,55,67,84,76,91,55,86,66,36,55,44,66,68,32,60,60,45,60,34,45,30
9950,177679,65,20,60,60,63,39,60,65,63,65,58,50,61,63,74,75,72,65,71,58,63,65,57,47,55,59,45,55,46,64,59,62,65
9953,226576,65,20,60,60,74,68,56,67,45,64,39,34,54,61,83,86,83,54,70,65,66,71,56,68,64,11,59,58,59,52,29,38,39
9954,212753,65,20,40,60,60,64,55,65,56,65,59,46,64,65,69,71,71,61,79,62,60,72,67,55,47,52,65,63,44,64,49,58,51
9963,212243,65,20,40,60,65,33,39,62,42,69,44,34,51,66,78,72,79,57,82,39,70,74,44,35,58,56,51,52,41,55,61,64,69
9967,190995,65,20,60,60,59,65,40,64,49,65,51,58,62,66,78,78,75,65,73,55,54,62,62,53,19,36,59,48,57,49,49,47,41
9968,211988,65,20,40,60,61,61,47,63,52,68,54,47,52,65,75,84,67,57,64,62,59,56,66,57,37,38,62,54,59,50,19,24,23
9970,219668,65,20,60,60,50,64,53,46,49,72,46,33,31,67,90,89,90,56,87,60,70,29,33,50,27,16,63,57,67,63,20,13,12
9973,232724,65,20,80,80,42,56,64,63,59,67,40,41,61,66,78,85,68,62,84,49,68,66,37,47,46,24,60,62,48,59,35,32,38
9976,200981,65,20,60,60,57,63,58,64,63,61,50,39,40,64,75,89,71,64,58,63,71,68,65,58,49,30,65,54,53,62,14,34,26
9980,239637,65,20,40,80,60,61,43,57,62,66,63,55,54,61,91,83,72,59,75,58,48,74,48,49,61,26,58,56,48,54,25,23,22
9981,193557,65,20,60,80,61,63,60,45,65,66,54,51,40,61,77,79,63,57,46,72,54,64,86,57,56,35,61,62,45,55,15,19,15
9982,202518,65,20,60,80,61,58,33,57,58,68,69,64,44,65,80,77,76,61,71,74,62,71,74,68,42,41,60,62,53,63,36,43,40
9992,214809,65,20,40,40,72,59,43,55,59,64,69,76,49,62,76,76,72,73,64,64,64,75,79,78,36,61,60,68,53,49,63,55,56
9993,230681,65,20,40,60,67,33,59,57,28,65,42,37,45,69,64,58,57,58,65,34,54,66,59,30,60,63,57,37,45,60,62,66,68
9996,231706,65,20,60,60,66,58,37,64,42,62,50,31,58,66,71,63,52,62,68,56,47,71,57,52,33,66,56,68,45,60,58,54,65
9999,232731,65,20,60,60,68,61,33,69,45,69,63,57,60,67,60,62,67,64,58,59,83,58,73,61,43,27,59,55,51,57,34,27,34
10001,207644,65,20,40,40,66,41,52,60,49,64,62,65,59,62,86,86,74,64,79,72,69,87,62,58,79,51,56,51,44,52,53,57,63
10003,199197,65,20,40,60,48,51,56,67,50,61,66,69,58,62,67,67,70,70,72,70,73,84,72,59,69,65,66,64,40,68,60,57,57
10019,189217,65,20,60,80,64,56,42,64,53,65,36,43,53,64,83,87,82,56,73,62,77,74,67,58,56,24,61,65,51,55,33,17,16
10020,202530,65,20,40,80,70,52,41,60,46,68,60,49,55,70,70,70,72,59,60,56,70,61,64,51,56,49,62,61,52,56,49,49,41
10022,229667,65,20,60,60,65,57,46,60,57,71,49,48,53,68,81,83,72,62,73,68,71,56,42,51,36,24,52,47,61,56,29,35,33
10024,204324,65,20,60,60,64,50,49,63,38,68,58,44,52,67,82,80,71,58,82,63,73,71,65,45,53,47,54,55,63,64,42,55,50
10025,208676,65,20,60,60,56,67,43,61,61,63,69,51,54,61,85,87,90,52,75,61,68,85,59,64,47,41,61,65,56,56,34,42,36
10027,228645,65,20,60,60,57,63,58,67,66,70,51,42,45,67,67,67,67,64,66,61,62,60,72,55,35,17,65,58,51,60,19,18,20
10028,164645,65,20,40,60,55,33,46,67,25,56,39,43,65,65,62,58,70,74,74,65,68,86,81,58,78,60,58,59,55,63,48,66,68
10030,202534,65,20,80,80,63,61,53,61,62,72,56,63,41,62,77,69,81,68,79,66,55,77,57,61,26,33,64,47,31,71,45,27,25
10031,208166,65,20,40,60,63,52,41,67,29,63,63,55,59,66,72,67,73,71,71,66,72,72,61,58,32,45,74,68,41,65,36,45,43
10032,210726,65,20,40,80,48,65,68,61,33,62,32,30,36,61,73,74,76,57,79,58,66,73,75,51,64,12,69,51,62,65,14,19,20
10047,207659,65,20,60,60,62,63,61,60,61,65,63,31,51,64,74,76,72,58,47,64,71,82,77,62,46,25,57,55,56,59,26,33,25
10050,231979,65,20,60,60,64,54,49,69,43,66,63,37,59,65,70,63,73,60,85,55,54,64,34,54,55,45,57,65,49,64,30,49,47
10056,209964,65,20,60,80,61,55,44,64,61,70,68,44,49,68,76,66,78,58,74,69,61,54,59,46,45,23,62,65,54,54,29,40,32
10057,218156,65,20,60,60,56,60,59,65,51,70,68,40,50,66,78,74,73,64,66,70,57,70,68,64,64,32,61,52,48,67,30,32,28
10058,219436,65,20,60,60,60,58,47,57,45,70,54,39,55,65,84,78,80,60,77,55,54,67,64,52,52,68,60,55,36,65,49,61,58
10059,226604,65,20,40,80,58,68,49,52,65,65,67,60,50,64,77,80,74,63,61,72,56,72,65,70,50,38,65,62,62,64,45,37,40
10060,238636,65,20,40,60,49,33,51,66,34,53,41,38,64,56,65,63,64,62,62,58,62,86,74,34,73,74,34,58,48,63,43,63,59
10062,194092,65,20,40,60,61,55,57,60,60,65,65,59,57,63,74,72,72,64,72,72,63,74,68,60,65,64,60,59,55,63,60,65,62
10064,210990,65,20,40,60,55,70,57,60,60,66,58,40,50,65,69,69,69,61,67,68,80,73,73,72,33,15,69,58,67,55,13,19,19
10068,203823,65,20,40,40,68,51,67,63,55,58,43,50,54,60,66,72,51,65,46,71,53,82,77,52,72,58,56,47,60,65,54,65,61
10074,202033,65,20,60,60,67,62,55,60,54,65,47,47,55,64,78,77,82,53,81,58,61,67,59,52,54,19,60,59,53,55,18,16,16
10076,204850,65,20,80,60,59,56,38,54,55,71,47,44,40,70,91,89,89,53,85,72,69,71,47,53,56,45,58,54,51,53,45,47,37
10078,226098,65,20,60,60,46,60,33,62,41,72,68,66,54,72,72,68,70,57,48,65,47,53,27,70,32,47,61,64,41,57,15,43,14
10081,224308,65,20,60,60,60,63,48,62,63,70,66,65,52,69,68,66,75,59,78,67,58,52,43,66,58,27,54,60,60,58,22,16,21
10083,198197,65,20,60,60,50,57,51,59,67,69,55,50,34,65,85,81,77,70,87,49,47,55,28,56,32,23,62,51,47,53,15,12,18
10084,241461,65,20,60,80,58,71,47,60,52,67,50,46,55,70,68,65,59,58,66,48,55,63,60,45,34,24,62,68,62,49,22,24,28
10086,189237,65,20,40,60,63,48,50,63,52,62,59,54,59,63,71,76,71,59,66,59,63,77,69,53,73,61,53,54,45,55,59,62,60
10087,222774,65,20,40,60,61,48,57,66,45,70,71,58,58,67,81,66,90,60,85,69,57,70,50,49,60,47,59,56,59,57,45,54,59
10091,219447,65,20,60,60,52,63,40,48,56,66,46,50,51,67,91,91,85,58,68,69,83,80,46,45,29,26,55,55,65,44,20,24,27
10092,224311,65,20,40,60,60,60,45,62,48,67,49,50,54,68,75,79,65,53,65,68,57,70,59,50,70,22,59,52,53,56,22,44,40
10094,238647,65,20,60,60,67,59,53,62,45,58,66,51,65,63,86,77,68,63,71,51,59,64,60,55,70,61,58,59,50,56,56,63,60
10095,212536,65,20,60,60,60,71,65,60,60,65,70,69,47,62,77,78,82,60,90,63,76,83,38,56,40,28,63,60,74,61,27,29,30
10099,230969,65,20,40,60,65,63,42,62,63,73,48,70,46,65,85,82,80,53,66,62,44,63,56,61,51,39,51,46,56,58,54,60,55
10101,239929,65,20,60,80,70,64,33,59,45,64,66,36,45,62,79,77,75,47,84,51,41,70,37,36,30,19,68,65,53,59,26,27,20
10102,210490,65,20,40,60,63,55,39,62,53,68,62,66,59,66,74,70,74,46,76,63,58,73,58,58,37,44,63,62,63,56,30,35,32
10104,209979,65,20,40,60,61,65,74,65,55,66,52,37,44,67,74,69,72,56,68,60,73,69,75,53,59,17,62,57,62,58,22,26,20
10105,213307,65,20,60,60,55,62,42,62,65,61,58,44,55,64,77,78,75,70,79,66,54,68,33,68,50,34,65,62,62,63,32,33,35
10106,229179,65,20,60,60,58,56,41,61,54,72,60,61,57,66,77,78,74,51,73,57,66,65,58,54,40,23,63,56,50,59,20,26,29
10113,210494,65,20,40,60,61,54,48,63,58,65,65,34,62,67,77,76,78,51,62,65,62,67,63,66,46,42,62,62,46,58,25,27,30
10118,231231,65,20,60,60,62,66,44,63,54,68,53,40,57,62,77,78,84,60,88,74,42,69,45,52,32,34,54,52,58,63,29,33,30
10122,231488,65,20,80,40,62,54,41,52,47,74,61,36,43,67,93,87,76,55,76,64,59,54,78,50,65,27,53,57,45,66,18,29,23
10127,210498,65,20,60,80,62,56,56,60,43,66,51,56,58,65,84,86,87,60,76,60,80,79,73,63,55,61,58,56,47,58,60,60,55
10140,223557,65,20,60,60,62,64,49,65,59,68,62,43,57,67,76,74,82,66,73,62,73,71,57,57,36,17,67,66,57,65,18,19,14
10145,205382,65,20,40,60,58,59,41,63,44,68,54,36,37,67,80,87,75,62,65,63,67,64,64,55,31,23,61,49,60,60,21,20,17
10147,235334,65,20,60,80,62,59,36,64,52,66,52,64,49,70,68,75,71,64,64,62,43,71,49,64,39,18,57,57,62,64,23,30,30
10153,232775,65,20,60,80,55,69,66,62,54,65,60,38,54,61,65,68,61,61,70,64,77,68,61,57,34,24,63,55,48,57,27,30,29
10154,220488,65,20,40,40,71,20,56,68,30,61,62,37,63,67,75,71,62,66,62,34,44,71,59,34,55,58,61,60,48,63,55,59,58
10157,234824,65,20,40,60,49,67,50,53,57,67,41,42,41,62,81,81,75,63,64,72,59,65,60,58,55,10,65,54,68,60,24,22,17
10158,170056,65,20,60,60,60,60,48,59,47,65,58,58,57,62,84,88,83,53,80,60,53,64,65,51,43,28,63,61,58,62,28,34,27
10159,222537,65,20,60,60,42,45,39,68,61,68,53,47,65,69,64,65,72,59,78,39,51,61,48,56,48,60,62,66,54,54,55,56,40
10166,226123,65,20,60,60,64,64,41,62,39,63,57,54,53,65,70,74,64,61,66,62,62,72,66,56,58,48,58,66,55,49,49,55,45
10167,232779,65,20,60,60,59,58,51,62,53,61,52,58,54,68,60,63,66,60,76,61,71,56,63,59,53,41,67,70,49,60,36,46,40
10169,240459,65,20,60,60,69,34,42,69,42,76,47,38,67,78,77,75,53,56,61,67,38,51,48,48,31,23,62,56,65,57,28,37,31
10171,238668,65,20,60,40,59,34,45,66,42,54,45,34,57,62,74,75,71,60,70,55,66,73,72,32,53,57,49,45,44,60,62,65,65
10173,198989,65,20,60,80,53,57,58,67,64,70,54,46,64,63,67,76,70,60,77,65,56,73,61,60,64,59,61,62,58,62,51,66,65
10175,227149,65,20,60,60,58,57,34,61,38,72,44,38,55,60,92,90,86,57,93,50,84,63,34,64,47,30,60,61,46,63,30,35,37
