,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
9108,227150,66,20,40,60,52,59,65,70,63,64,66,65,68,68,52,54,61,64,58,73,61,68,65,70,69,66,65,67,55,66,53,62,61
9120,224336,66,20,40,60,60,61,57,66,35,58,60,60,64,53,69,60,64,69,58,68,63,75,65,63,70,65,69,60,63,58,61,67,66
9126,186449,66,20,40,60,63,62,53,66,53,61,62,58,64,63,60,64,61,59,42,64,84,84,75,54,71,59,56,64,68,66,61,66,61
9131,230994,66,20,40,80,56,34,52,67,40,65,42,39,65,68,64,64,79,65,79,59,56,84,51,55,66,65,61,66,40,70,63,58,59
9135,198740,66,20,60,80,72,51,50,66,69,71,74,61,67,71,68,55,72,69,79,60,71,66,63,67,58,66,56,65,65,68,61,65,66
9137,210004,66,20,40,60,69,47,59,71,48,62,47,40,66,67,74,68,68,66,70,65,68,69,64,55,64,65,52,65,46,59,58,60,57
9145,200535,66,20,60,100,58,58,45,69,56,66,63,60,67,68,68,67,69,62,68,64,62,64,63,60,60,60,62,67,64,65,58,60,53
9149,184407,66,20,60,60,56,56,67,70,50,60,50,69,63,66,58,65,56,65,61,81,73,73,72,71,64,62,57,66,50,64,58,64,57
9153,160088,66,20,40,60,60,57,66,73,53,67,57,52,56,59,73,70,64,71,66,52,72,77,62,41,61,65,59,67,64,73,58,67,56
9154,234840,66,20,40,60,50,36,60,61,38,60,44,40,60,65,53,51,57,68,55,58,55,68,77,34,61,68,34,60,49,55,64,66,65
9163,159579,66,20,60,60,60,55,50,71,51,61,68,71,69,70,69,65,70,67,68,65,71,58,66,60,60,60,55,65,78,60,65,68,46
9164,229723,66,20,60,60,62,54,46,68,48,67,55,45,68,68,78,75,87,67,80,72,72,71,42,64,57,53,48,66,49,58,56,63,54
9167,226652,66,20,40,60,42,55,65,67,49,56,37,40,73,62,43,53,61,64,57,66,72,74,84,67,65,60,59,66,42,58,62,63,57
9168,227932,66,20,40,40,48,44,67,64,39,58,46,42,68,65,53,51,48,61,44,63,54,64,82,47,75,61,44,56,49,58,57,68,61
9183,208480,66,20,40,60,49,56,64,66,52,60,54,50,65,64,64,66,66,68,69,57,70,74,71,52,65,64,61,66,66,59,55,66,57
9192,232546,66,20,60,60,68,62,60,66,58,69,59,55,65,67,70,69,77,45,75,69,65,59,69,58,25,30,60,68,62,55,38,39,40
9196,239715,66,20,40,80,65,58,57,71,45,62,51,51,67,61,60,68,67,61,77,67,63,61,64,60,61,70,59,51,58,62,64,68,65
9204,231524,66,20,60,40,75,43,49,75,45,66,72,73,73,62,63,65,61,50,67,53,68,76,64,58,45,40,52,78,54,51,40,47,44
9205,171620,66,20,40,80,67,63,64,67,65,62,74,71,65,65,59,67,59,59,58,70,51,81,68,65,31,48,70,72,69,74,33,42,30
9210,194149,66,20,60,60,60,61,47,66,60,69,65,62,65,68,69,65,72,64,65,66,61,75,69,63,55,55,62,66,68,70,49,52,50
9211,200806,66,20,40,60,56,49,59,62,51,57,42,60,63,62,59,63,67,58,68,57,65,76,66,50,75,64,44,58,55,67,65,69,66
9213,227174,66,20,60,40,67,47,42,69,42,66,63,46,65,68,79,83,82,62,67,52,65,79,48,54,51,63,54,68,44,70,39,62,63
9216,238951,66,20,40,40,70,63,57,69,49,60,42,30,63,68,71,64,69,61,71,57,61,71,58,54,54,51,59,67,54,72,45,31,36
9221,190568,66,20,40,60,50,60,56,70,59,65,62,59,64,67,52,50,64,65,63,70,68,67,70,62,62,59,62,64,65,64,57,61,49
9226,165226,66,20,60,60,64,55,53,69,53,61,65,72,67,68,48,43,65,65,66,58,52,62,63,62,61,58,58,68,70,66,56,64,62
9230,224875,66,20,40,60,41,45,56,65,45,63,47,35,62,63,57,64,77,57,67,65,69,76,75,55,81,68,55,51,47,58,60,65,63
9232,232811,66,20,60,60,68,52,49,68,36,69,49,45,62,67,74,72,67,61,78,62,65,86,65,54,55,55,69,68,42,59,34,42,43
9241,234093,66,20,40,60,59,65,55,64,51,67,53,62,62,68,69,72,72,62,71,61,68,78,68,64,58,64,59,64,50,60,61,61,62
9244,214382,66,20,40,60,55,48,52,66,28,65,34,31,65,68,68,71,79,66,65,45,90,83,78,58,51,61,68,69,42,59,65,58,54
9248,205423,66,20,60,60,55,65,42,67,62,69,61,41,61,73,75,75,80,62,81,69,62,67,51,60,71,56,61,69,44,72,53,54,57
9258,213105,66,20,40,60,52,62,47,69,47,62,48,45,70,67,54,56,59,55,59,65,57,68,75,64,63,57,62,67,53,59,50,60,59
9260,183665,66,20,60,60,61,59,58,67,60,66,65,60,62,64,70,69,78,61,61,64,63,68,71,66,57,62,66,67,67,72,62,59,58
9262,192369,66,20,40,60,67,42,52,70,55,62,70,60,70,68,51,45,61,61,67,69,53,55,62,60,70,67,36,65,51,64,58,67,62
9271,212340,66,20,40,60,38,42,59,68,39,63,44,45,67,67,69,67,71,67,77,67,80,79,67,59,75,65,41,62,50,59,59,68,64
9273,239732,66,20,60,80,50,48,43,67,35,63,45,39,62,66,68,71,57,63,63,63,60,88,74,55,60,68,60,65,41,73,63,62,60
9275,230261,66,20,40,40,43,58,66,55,45,70,56,62,72,73,47,52,81,55,82,77,43,83,70,57,88,50,66,57,54,58,51,75,77
9282,198007,66,20,60,60,61,52,51,70,58,63,66,39,67,65,63,65,64,66,64,66,50,76,70,65,65,60,64,62,57,65,60,60,56
9284,203127,66,20,60,60,63,51,43,67,49,73,59,66,64,70,78,73,70,67,75,58,56,64,67,52,59,56,69,66,60,60,49,49,47
9289,216184,66,20,40,60,54,52,52,65,59,63,77,74,61,66,74,70,75,72,73,68,63,70,68,66,53,58,60,68,61,68,62,54,58
9293,177017,66,20,40,80,66,57,61,71,48,53,67,71,69,63,51,43,64,64,69,63,71,73,71,70,65,65,56,64,71,58,51,65,64
9297,212346,66,20,60,80,60,58,55,72,52,62,67,69,67,65,73,71,72,63,69,66,59,75,52,67,38,53,67,72,63,54,12,18,13
9314,207742,66,20,40,60,43,56,67,71,41,66,50,43,62,68,55,53,66,62,60,66,59,73,70,64,55,45,56,69,64,61,32,53,49
9321,238975,66,20,60,80,46,62,68,67,43,58,53,44,61,67,54,52,61,68,53,66,61,76,79,61,62,68,66,63,59,69,50,60,46
9322,186751,66,20,60,60,66,60,48,64,57,64,65,65,63,65,73,79,77,63,74,61,61,70,62,66,58,42,63,64,51,57,29,30,32
9337,193412,66,20,60,60,68,52,52,70,68,66,56,66,66,73,74,61,75,67,92,54,81,85,65,59,77,52,47,61,60,35,50,50,57
9343,193669,66,20,40,60,50,63,54,66,67,64,63,69,64,67,56,59,63,64,63,72,70,72,71,66,70,35,68,68,80,67,54,54,56
9344,198534,66,20,40,60,63,49,46,66,47,63,36,62,63,67,59,68,65,72,70,65,64,85,78,51,79,65,47,67,38,65,40,68,64
9346,236166,66,20,40,60,64,50,51,73,62,65,56,45,53,75,65,58,70,60,73,71,70,61,64,70,60,70,67,59,67,72,60,59,62
9349,202375,66,20,60,60,61,54,48,65,58,65,74,69,64,70,79,75,83,66,82,72,62,85,66,71,72,63,65,67,61,62,52,60,55
9355,142728,66,20,60,60,56,50,65,57,55,63,62,62,65,67,69,67,71,75,76,62,58,70,57,58,70,77,58,68,49,71,39,59,43
9357,215176,66,20,60,80,62,59,60,66,36,66,76,73,60,64,75,73,70,65,55,80,64,83,72,73,41,30,61,66,55,48,32,37,31
9376,183691,66,20,60,60,64,54,48,74,50,59,66,70,66,66,75,69,84,58,82,62,75,78,56,65,62,60,56,68,66,55,60,65,60
9379,213644,66,20,60,60,43,46,55,62,43,60,45,46,58,61,69,65,68,61,78,71,71,87,76,57,80,59,44,50,63,58,64,68,71
9382,182156,66,20,40,60,58,56,43,65,58,58,57,59,66,63,54,51,71,60,62,67,59,82,79,68,84,64,57,61,63,62,58,60,60
9385,201869,66,20,60,60,65,52,49,70,48,66,67,52,67,68,68,65,71,65,88,64,48,68,52,52,68,62,52,61,57,66,60,66,57
9392,202894,66,20,40,80,59,28,55,72,46,64,56,60,69,68,71,74,82,64,66,60,72,82,73,62,63,61,58,56,60,66,57,65,60
9397,235407,66,20,60,60,54,55,53,71,50,70,55,53,66,72,67,65,74,59,74,62,57,59,56,48,48,44,58,70,60,67,39,58,51
9399,221328,66,20,40,40,58,57,56,70,58,62,64,53,68,68,66,58,59,62,68,66,67,74,74,56,55,56,59,65,51,66,65,60,66
9401,228240,66,20,40,60,49,52,76,70,38,59,40,43,61,66,74,78,72,61,77,69,90,73,76,52,77,64,52,62,47,49,55,67,58
9403,239249,66,20,60,60,54,32,66,64,34,58,39,29,61,61,58,59,56,57,63,56,54,73,74,42,68,65,32,62,38,70,67,70,66
9407,188818,66,20,60,60,59,60,51,67,62,68,58,39,66,67,70,73,71,69,67,71,60,64,75,58,73,54,58,68,49,67,52,52,49
9410,223635,66,20,40,80,41,49,48,70,31,58,32,31,62,66,66,67,68,67,70,52,84,61,66,54,69,65,48,48,48,67,64,69,63
9414,230036,66,20,40,60,62,59,52,68,48,65,48,42,68,66,74,73,72,61,72,60,58,84,61,62,62,61,49,59,51,69,60,62,63
9422,193173,66,20,40,60,50,56,65,70,47,52,60,58,66,67,68,68,56,61,66,67,74,60,74,60,69,60,54,55,53,68,60,67,65
9429,203415,66,20,60,60,57,48,47,68,47,69,45,56,65,70,75,73,78,60,83,58,84,91,63,57,65,54,44,64,49,66,49,54,53
9432,235159,66,20,40,60,58,64,67,62,48,62,57,70,68,67,64,69,71,64,69,63,59,79,74,56,74,66,58,66,48,63,57,57,56
9436,215193,66,20,40,60,63,35,54,72,47,65,52,59,69,64,77,75,90,63,91,50,79,75,37,54,63,65,64,67,54,51,62,64,63
9439,203930,66,20,40,60,44,41,68,66,40,59,38,42,65,65,42,46,35,57,45,67,64,79,89,44,73,64,15,52,46,63,55,70,55
9447,230044,66,20,40,60,62,54,47,68,34,67,61,66,64,67,66,70,67,60,68,58,58,72,66,52,68,67,54,68,62,64,55,61,51
9456,226206,66,20,40,60,38,62,49,61,58,49,59,59,60,69,61,57,68,70,64,70,72,57,59,66,70,73,49,49,41,56,70,64,59
9466,179871,66,20,40,60,53,51,67,70,55,61,61,57,68,67,64,63,65,64,67,66,63,76,75,50,52,59,60,66,63,67,61,62,60
9472,193697,66,20,40,60,59,57,42,67,44,61,55,41,63,64,67,64,70,57,64,64,69,65,70,62,75,65,47,59,65,62,70,67,63
9474,19874,66,20,40,60,63,54,64,63,55,57,65,64,62,62,41,34,58,73,62,67,66,48,72,61,79,70,62,64,70,63,62,66,63
9477,184482,66,20,60,60,60,54,60,68,56,65,54,48,62,64,73,74,73,67,75,70,79,80,65,60,71,65,60,64,58,61,63,64,64
9478,198051,66,20,60,60,58,48,64,67,60,65,60,60,63,66,65,51,48,67,68,72,73,73,70,62,75,63,61,62,60,64,70,58,56
9479,227235,66,20,60,80,53,51,48,74,48,66,58,63,67,69,68,65,72,55,71,55,51,66,57,46,53,39,65,74,55,56,55,60,49
9481,181411,66,20,40,60,59,63,62,67,46,72,64,27,65,62,71,67,70,69,73,68,63,64,59,49,60,53,70,42,53,57,57,37,25
9484,202404,66,20,60,40,49,35,59,72,45,65,42,46,69,71,58,69,62,65,66,66,57,70,74,55,69,73,61,51,50,59,69,66,58
9485,208036,66,20,60,80,48,59,45,67,56,69,66,49,64,72,78,75,77,52,61,66,51,50,64,61,40,25,47,66,58,71,40,29,41
9491,211365,66,20,80,60,65,52,46,66,59,69,64,61,61,67,78,61,79,64,70,68,59,70,59,61,67,52,66,68,49,60,47,53,52
9492,216485,66,20,60,60,59,55,61,68,42,65,54,51,67,68,71,73,77,55,66,60,64,78,73,53,73,68,55,66,51,60,58,65,64
9501,235944,66,20,60,60,37,69,52,66,60,66,58,56,65,68,73,69,63,56,55,67,65,63,68,67,26,11,64,59,62,57,15,16,12
9503,209833,66,20,60,80,61,50,40,68,40,62,64,62,63,65,76,73,91,59,89,48,60,59,48,58,71,57,62,68,58,56,35,52,45
9525,192431,66,20,40,60,51,43,39,78,42,49,62,55,66,68,65,62,73,62,79,56,64,83,63,48,69,68,41,63,40,60,48,59,46
9529,191921,66,20,60,60,71,55,63,68,62,66,77,76,65,67,60,77,74,67,63,64,70,73,74,63,42,46,65,72,75,60,34,33,29
9535,224435,66,20,40,60,64,56,59,70,49,61,46,44,65,64,70,72,67,65,79,64,60,79,69,57,65,69,65,62,51,66,53,63,59
9538,170163,66,20,60,80,64,32,46,70,70,64,67,70,67,67,60,61,67,65,78,71,73,50,71,68,51,47,67,71,65,69,52,58,52
9539,193715,66,20,40,60,59,58,63,67,56,69,67,58,62,72,71,66,69,65,72,70,83,70,66,65,57,69,59,54,55,63,58,65,61
9540,204212,66,20,40,40,68,59,65,68,58,59,74,68,67,61,60,63,68,61,81,68,65,79,74,69,74,66,63,65,61,62,70,68,61
9542,233140,66,20,60,60,54,57,36,68,50,68,66,70,62,69,84,77,87,70,76,68,57,72,65,58,37,63,51,65,62,60,56,52,49
9543,238004,66,20,60,60,57,67,39,63,56,70,62,55,60,71,73,72,68,53,68,57,63,64,54,52,48,29,53,70,56,70,40,39,43
9547,191669,66,20,60,60,67,49,44,68,48,61,74,73,65,65,55,69,92,65,75,66,85,76,71,66,72,63,57,68,57,59,57,59,55
9548,208566,66,20,40,60,48,33,36,70,39,51,43,53,58,65,70,65,84,65,82,60,77,52,68,41,78,73,51,56,49,61,55,72,54
9561,203704,66,20,40,60,46,49,59,57,52,46,44,63,62,64,72,74,65,68,70,67,70,76,74,62,77,58,48,63,62,64,66,72,65
9570,215993,66,20,40,60,55,33,57,66,34,63,40,45,67,65,64,66,67,67,68,48,57,85,63,58,66,64,61,62,39,57,60,65,56
9575,184249,66,20,40,60,65,56,49,68,62,65,73,70,66,67,63,57,71,65,76,66,54,67,53,67,62,63,64,66,66,65,38,51,46
9576,1210,66,20,40,60,57,47,66,67,37,57,57,64,63,64,47,43,58,68,55,70,72,61,73,69,80,65,59,58,54,68,60,63,59
9580,173498,66,20,40,60,63,55,47,67,50,59,63,68,70,66,51,50,67,55,72,68,58,72,64,60,50,57,62,71,67,60,61,59,52
9586,204220,66,20,40,80,65,57,53,66,66,66,67,55,68,66,71,62,76,64,75,75,41,76,50,71,69,49,61,68,49,63,55,59,57
9588,224956,66,20,60,60,67,55,39,68,59,73,68,58,58,68,76,68,74,56,74,58,48,57,57,56,53,38,56,63,51,69,35,42,39
9597,221631,66,20,40,60,56,54,54,69,54,64,63,66,64,66,57,67,65,61,51,65,64,76,65,56,57,63,64,67,46,61,49,56,49
9598,231103,66,20,40,60,51,34,68,72,31,59,38,36,69,72,63,63,65,72,74,62,70,63,61,49,59,72,45,59,47,68,65,64,60
9599,166847,66,20,40,60,63,55,65,70,51,64,66,60,67,68,61,60,62,68,64,68,53,60,77,59,78,65,55,66,59,67,55,65,65
9600,234943,66,20,60,60,52,57,46,70,56,67,55,41,66,71,68,66,74,67,71,68,52,67,48,65,47,39,59,66,49,64,32,44,50
9603,179903,66,20,60,60,64,59,60,67,60,64,66,68,62,71,77,74,75,61,70,71,58,74,59,68,33,65,67,63,61,49,54,55,45
9606,203456,66,20,40,60,58,57,49,64,58,62,61,53,60,64,57,59,68,60,65,71,68,80,72,65,80,66,61,54,66,67,61,67,66
9611,231360,66,20,40,40,48,32,54,65,38,58,42,41,68,62,71,73,69,56,65,65,62,73,62,59,73,62,41,67,47,50,58,69,66
9612,239808,66,20,60,60,53,44,56,69,42,64,49,45,66,65,72,71,73,65,73,58,61,67,48,47,59,70,54,68,46,62,58,63,59
9619,200130,66,20,60,60,66,57,52,69,45,64,65,66,66,62,55,65,58,70,70,64,55,76,69,58,62,70,59,62,61,58,57,63,51
9626,237763,66,20,40,60,64,63,48,68,48,61,49,66,64,67,64,67,68,62,74,63,54,69,64,67,49,55,56,68,46,62,57,65,58
9628,222404,66,20,60,60,61,53,54,67,49,66,66,46,68,68,74,69,75,60,77,69,74,80,75,50,73,62,57,64,52,58,56,58,57
9631,213957,66,20,40,40,68,50,64,68,42,66,43,35,64,70,68,67,57,72,62,67,48,76,69,54,68,72,66,58,44,64,48,52,54
9637,215239,66,20,60,60,75,56,72,65,42,69,70,72,65,70,76,77,71,71,76,62,68,71,71,69,75,47,60,65,45,51,40,46,42
9639,237767,66,20,60,80,65,61,51,66,50,65,66,68,60,65,67,68,64,67,67,51,61,65,61,55,41,44,68,67,58,62,35,52,50
9641,198600,66,20,40,80,55,50,74,63,41,53,44,42,65,64,42,62,61,56,50,69,63,67,79,60,68,67,60,57,68,52,67,69,64
9644,158664,66,20,40,80,65,47,56,70,49,67,70,70,73,71,52,41,52,59,70,72,72,42,65,67,53,65,55,61,53,73,61,64,59
9649,239049,66,20,40,60,55,33,57,74,33,54,34,60,69,60,56,59,58,61,67,46,56,70,65,53,53,66,28,53,38,49,67,66,63
9654,210891,66,20,40,60,61,54,51,64,66,64,56,33,69,67,64,66,79,66,74,73,76,81,69,62,83,52,54,67,56,66,56,63,59
9658,198604,66,20,60,60,66,55,57,64,63,64,58,63,63,63,70,69,74,63,71,70,66,77,69,63,67,64,53,59,45,64,65,63,61
9660,214988,66,20,60,40,64,58,56,69,45,65,66,67,66,67,79,79,82,60,83,66,55,82,56,69,70,69,59,57,54,64,50,53,45
9662,232908,66,20,60,60,42,53,44,69,35,48,34,38,66,65,64,65,70,75,75,63,67,87,62,66,59,57,46,65,40,55,65,62,59
9670,160207,66,20,40,60,64,50,51,73,62,65,56,45,53,75,65,58,70,60,73,71,70,61,64,70,60,70,67,59,67,72,60,59,62
9680,180690,66,20,60,80,65,54,63,71,61,65,60,56,72,66,62,63,76,70,82,71,63,67,77,70,78,56,71,65,58,66,55,56,55
9683,206035,66,20,60,60,52,49,53,64,45,70,54,51,60,72,67,69,77,62,60,80,76,74,84,56,77,63,55,68,47,58,57,61,62
9690,237780,66,20,40,40,66,67,68,69,56,69,59,55,67,68,61,64,51,55,59,63,71,85,80,62,55,60,64,65,45,55,63,65,65
9702,216790,66,20,40,60,69,58,60,69,43,68,68,72,65,66,65,61,76,56,74,68,62,66,67,69,70,57,63,69,34,64,50,61,57
9703,236246,66,20,60,60,56,57,57,74,56,68,60,49,71,75,71,74,61,63,61,67,58,60,75,47,46,27,50,55,57,60,45,47,57
9707,51159,66,20,60,80,70,61,45,64,61,61,68,61,60,63,65,75,82,59,80,71,71,63,58,66,75,38,72,63,73,63,45,52,47
9708,198104,66,20,40,80,43,58,70,61,50,53,47,55,56,60,67,64,64,63,62,78,80,80,75,69,83,67,53,51,60,64,58,69,65
9714,203225,66,20,40,40,55,57,42,65,58,63,59,56,66,66,70,73,71,54,66,68,41,80,61,64,81,64,59,67,54,59,62,65,61
9722,20699,66,40,60,60,70,61,39,68,68,70,81,77,65,72,47,51,56,70,62,74,51,52,63,71,43,45,65,73,65,66,33,26,29
9730,181725,66,20,40,60,57,50,61,63,51,56,46,47,59,63,72,74,62,56,73,70,70,84,81,57,89,62,54,57,46,61,57,66,62
9732,198622,66,20,60,60,52,56,45,66,53,66,63,58,59,61,77,69,73,69,86,69,44,88,64,61,77,41,63,64,42,68,29,42,36
9739,205535,66,20,40,60,51,55,42,62,53,69,60,42,50,68,79,69,72,73,86,62,46,78,55,61,43,58,55,66,50,72,24,60,41
9741,226783,66,20,40,60,37,33,71,66,35,59,32,39,55,63,67,72,63,68,64,50,83,82,74,53,78,67,56,50,38,69,56,67,60
9745,202208,66,20,60,60,59,60,41,63,57,63,62,70,66,63,83,85,79,55,75,70,34,76,68,62,44,45,70,64,62,55,42,55,45
9748,214497,66,20,60,60,69,57,42,58,41,66,56,57,66,68,80,70,66,64,59,55,70,71,70,58,37,52,58,73,61,47,40,42,32
9750,226273,66,20,60,80,63,52,62,69,54,64,71,65,66,66,66,62,64,65,58,62,56,69,67,57,64,60,58,64,58,64,59,64,59
9757,206562,66,20,40,60,58,48,49,69,46,63,51,46,64,67,68,64,74,60,65,53,61,79,71,52,74,62,59,63,48,62,57,66,62
9758,221666,66,20,60,60,56,59,62,68,58,63,58,55,59,67,65,66,56,69,76,67,63,74,64,60,72,62,68,60,59,67,61,67,64
9762,206563,66,20,60,80,51,52,40,68,57,61,55,41,61,70,79,72,91,63,90,59,83,84,55,55,70,60,65,61,46,66,48,59,55
9766,159972,66,20,40,40,43,58,66,55,45,70,56,62,72,73,47,52,81,55,82,77,43,83,70,57,88,50,66,57,54,58,51,75,77
9768,189412,66,20,40,80,59,61,58,61,55,60,60,52,62,64,68,74,78,68,61,65,71,83,62,61,73,67,49,66,39,58,60,59,61
9779,151270,66,20,60,60,65,61,55,65,52,68,65,63,65,72,61,50,73,63,89,67,85,73,60,65,45,49,59,63,61,62,33,45,42
9786,169447,66,20,60,80,63,63,45,65,68,67,70,73,51,68,73,67,80,65,86,70,66,72,56,68,41,43,61,65,62,68,45,52,41
9791,138729,66,20,40,60,56,63,61,67,45,63,67,66,65,68,55,68,64,63,69,69,66,74,75,65,62,46,67,65,62,55,52,56,54
9796,215786,66,20,40,40,52,31,66,65,32,57,37,37,59,61,66,70,64,63,55,66,76,83,76,45,70,68,33,53,48,62,64,64,59
9802,193771,66,20,60,60,60,59,38,67,57,64,54,45,64,66,74,72,79,62,77,58,72,70,60,56,39,29,60,66,49,62,48,54,46
9804,228332,66,20,60,60,43,35,61,69,42,61,45,48,60,60,69,71,70,59,72,69,64,71,73,38,77,63,41,56,51,59,64,67,62
9808,199917,66,20,60,40,52,57,49,66,41,63,69,70,62,68,74,73,76,65,83,64,70,75,65,65,50,58,64,66,68,66,41,59,51
9809,226541,66,20,40,60,62,58,53,70,48,72,58,51,66,74,74,74,76,65,78,61,75,64,56,62,64,42,62,66,55,65,34,39,37
9810,227565,66,20,40,60,59,39,52,70,43,47,60,45,70,61,64,60,66,59,62,71,58,60,56,58,72,73,49,56,70,56,57,70,58
9816,221934,66,20,60,60,63,63,42,68,55,72,46,41,66,69,76,75,72,56,83,63,68,78,55,51,68,59,66,67,44,68,42,39,37
9817,169198,66,20,40,80,59,46,56,66,45,58,42,44,64,61,41,43,67,62,71,60,74,52,71,60,70,68,52,62,60,58,66,65,65
9821,199407,66,20,40,60,56,55,50,70,46,65,43,48,70,68,65,48,59,65,72,60,65,67,84,59,44,60,61,47,45,68,62,67,66
9824,237551,66,20,40,60,57,51,62,67,35,69,55,35,63,67,66,70,60,63,44,65,58,71,76,54,61,57,64,66,52,58,55,60,53
9827,148720,66,20,40,80,40,35,45,65,44,53,58,49,65,66,58,55,67,65,70,65,74,70,72,56,74,67,47,60,45,67,55,64,61
9847,169461,66,20,60,60,66,59,58,70,47,55,64,72,66,65,65,66,64,64,66,72,52,80,78,68,75,62,58,66,61,63,59,57,45
9850,214774,66,20,40,60,50,55,53,64,55,68,67,54,66,68,82,78,70,63,73,68,79,80,61,68,53,55,62,64,53,67,56,63,58
9851,225782,66,20,60,80,60,51,38,68,39,65,44,36,66,63,80,85,74,62,70,58,58,72,68,54,55,61,56,60,54,55,57,59,58
9857,200952,66,20,60,80,63,62,52,58,51,66,62,52,57,67,90,90,80,62,78,61,74,78,45,63,54,48,61,64,50,59,20,21,13
9874,52474,66,20,40,60,61,59,57,66,67,66,56,63,64,65,62,54,68,67,78,77,65,73,70,66,82,64,63,65,63,70,66,62,61
9886,241406,66,20,40,60,62,30,64,70,31,69,59,58,68,68,71,69,66,63,56,65,64,78,66,55,72,63,52,58,63,55,65,64,63
9894,228353,65,20,60,60,58,52,56,64,47,61,44,45,62,63,69,66,76,63,78,57,69,86,51,58,66,63,63,65,43,59,46,62,57
9895,235521,65,20,60,60,64,69,54,66,55,72,59,47,63,70,67,64,71,63,80,58,56,64,57,65,42,48,59,62,52,54,48,56,52
9897,188417,65,20,60,80,62,57,68,68,62,69,70,65,65,69,69,69,65,63,59,68,62,64,53,60,59,55,62,63,59,65,42,53,46
9900,216834,65,20,40,60,46,48,56,68,47,64,64,69,62,66,76,76,75,63,74,59,60,76,67,52,52,59,60,68,52,56,38,62,42
9904,201219,65,20,40,40,59,34,54,68,55,65,62,60,64,64,66,67,70,61,71,54,70,70,65,59,51,63,57,66,59,68,44,57,59
9921,225542,65,20,40,60,68,47,58,71,37,65,67,66,68,68,53,45,57,57,75,61,51,55,56,53,61,42,56,70,58,67,57,64,70
9923,233478,65,20,60,60,51,52,55,70,43,61,52,49,66,62,66,68,70,66,72,51,56,59,47,50,52,39,73,66,48,70,40,48,52
9924,234502,65,20,40,40,49,30,65,62,27,54,36,30,60,59,63,70,54,56,64,53,75,70,70,41,59,61,39,47,60,58,62,66,63
9926,218887,65,20,40,60,47,40,50,67,57,65,49,48,65,70,68,65,59,59,70,62,59,76,58,45,59,68,43,67,64,70,53,61,60
9927,222215,65,20,60,60,64,56,48,64,59,67,67,66,61,63,87,85,85,62,70,71,69,91,64,64,62,64,58,63,56,62,56,62,58
9928,232712,65,20,60,60,54,45,56,65,40,66,61,41,66,65,70,73,75,67,74,66,72,82,57,64,51,59,54,62,51,56,66,62,61
9930,211721,65,20,40,60,57,38,61,60,42,43,61,74,59,56,59,64,57,62,58,74,90,82,79,64,84,64,45,54,66,59,61,66,65
9931,221705,65,20,60,60,59,61,51,65,47,72,61,66,68,71,74,71,69,55,74,57,67,76,62,61,63,45,65,64,48,67,33,39,36
9933,194569,65,20,40,80,41,60,38,66,48,66,56,31,66,68,68,62,77,58,62,68,58,62,57,62,55,55,64,68,58,60,51,56,54
9959,212242,65,20,40,60,63,46,57,70,38,63,69,71,62,68,64,68,56,60,57,59,63,75,76,54,53,61,58,59,56,64,56,61,57
9960,230418,65,20,40,60,54,45,41,64,43,68,57,48,74,56,42,74,58,69,71,41,56,71,52,43,74,55,62,67,59,59,61,74,45
9972,228116,65,20,40,60,45,22,64,68,17,59,50,51,70,60,69,66,66,64,80,61,69,82,59,49,68,74,44,65,55,71,68,66,67
9978,229653,65,20,40,60,45,23,63,68,32,53,35,35,63,51,61,67,51,62,58,56,80,65,60,40,68,71,54,54,44,59,66,64,64
9985,207639,65,20,40,80,61,55,55,65,56,59,69,61,63,65,70,56,61,63,64,76,60,83,74,58,87,60,59,61,61,61,60,67,69
9992,214809,65,20,40,40,72,59,43,55,59,64,69,76,49,62,76,76,72,73,64,64,64,75,79,78,36,61,60,68,53,49,63,55,56
9994,210970,65,20,40,60,43,65,49,65,43,59,40,23,58,66,68,78,71,60,77,76,71,81,78,71,69,65,67,57,40,60,57,65,61
9995,213530,65,20,40,60,62,39,53,69,35,60,62,55,64,66,61,57,69,61,70,53,60,75,68,43,54,63,57,68,41,69,69,67,68
9997,199963,65,20,40,60,38,25,55,65,19,58,33,67,50,63,76,78,47,66,76,75,70,75,63,32,72,71,22,46,37,67,65,64,55
10002,223004,65,20,60,80,50,48,46,65,56,67,66,45,60,66,72,69,88,59,83,56,61,82,55,58,63,63,54,66,51,62,54,58,62
10003,199197,65,20,40,60,48,51,56,67,50,61,66,69,58,62,67,67,70,70,72,70,73,84,72,59,69,65,66,64,40,68,60,57,57
10010,230686,65,20,40,60,66,61,60,70,64,65,65,61,67,68,65,63,55,54,69,66,61,65,57,61,64,53,58,62,54,66,66,66,62
10012,185119,65,20,40,40,56,62,58,63,50,58,55,53,59,63,65,71,69,65,74,54,62,91,60,61,74,57,69,63,48,61,57,57,55
10013,188959,65,20,40,60,57,56,48,65,57,61,55,62,63,63,66,69,64,66,59,64,71,91,72,59,76,55,66,61,55,62,45,54,52
10019,189217,65,20,60,80,64,56,42,64,53,65,36,43,53,64,83,87,82,56,73,62,77,74,67,58,56,24,61,65,51,55,33,17,16
