,ID,overall,pac,sho,pas,dri,def,phy
8524,200646,67,59,51,64,64,61,69
8525,208838,67,73,63,62,70,43,52
8526,215238,67,68,58,65,68,57,74
8528,231110,67,39,42,58,43,65,67
8529,148423,67,34,61,71,68,32,48
8531,241095,67,76,63,63,70,31,61
8532,198856,67,65,39,56,53,64,74
8533,220872,67,70,55,63,70,47,64
8535,237768,67,70,59,66,65,48,67
8542,226249,67,79,56,54,68,62,73
8544,188617,67,58,56,67,64,57,69
8545,226506,67,54,52,60,62,64,79
8546,235466,67,52,69,68,64,44,62
8547,184266,67,70,53,68,70,57,65
8555,177099,67,65,46,57,42,65,71
8559,230860,67,77,58,64,68,64,72
8561,208589,67,68,59,63,65,52,66
8563,215245,67,67,60,67,70,58,63
8573,179663,67,75,54,62,67,65,64
8575,189392,67,68,71,67,65,53,72
8577,216273,67,52,43,56,55,64,81
8582,198354,67,72,68,60,68,25,61
8588,202453,67,67,65,70,67,67,66
8589,226773,67,63,60,58,67,62,68
8591,189141,67,72,65,59,68,31,62
8593,232406,67,69,36,52,60,64,80
8594,240342,67,70,58,64,67,33,68
8601,192471,67,66,63,65,67,65,64
8605,228568,67,85,65,61,71,42,60
8611,159961,67,57,61,60,60,68,60
8612,229849,67,69,56,70,67,62,62
8617,190682,67,63,51,65,67,60,70
8618,200667,67,61,65,67,64,61,70
8623,213724,67,62,58,61,68,40,50
8624,158172,67,68,50,62,65,65,72
8625,228828,67,71,33,43,47,66,69
8626,234716,67,69,48,57,48,69,73
8631,189661,67,73,63,57,68,23,61
8634,156894,67,68,61,62,65,61,79
8644,196064,67,84,64,59,72,27,74
8645,202465,67,69,64,65,65,61,73
8646,202977,67,59,59,61,61,60,73
8647,139489,67,68,61,66,67,62,68
8649,208865,67,71,64,68,68,48,63
8651,238561,67,69,63,65,63,64,69
8656,172258,67,53,37,52,57,64,77
8661,172516,67,68,60,65,65,66,81
8663,213221,67,79,44,61,62,67,64
8664,159973,67,71,56,69,72,34,63
8667,201446,67,68,64,63,70,52,65
8668,140262,67,65,57,66,69,62,61
8669,206310,67,68,56,63,65,61,72
8671,228838,67,58,50,64,62,63,65
8680,236264,67,61,47,58,60,66,67
8681,183272,67,54,64,71,65,25,51
8683,194792,67,74,51,63,66,70,82
8685,210409,67,71,56,65,67,53,62
8687,162025,67,52,52,65,67,68,60
8688,203242,67,67,65,67,66,55,65
8691,221931,67,66,63,68,67,58,60
8697,211437,67,69,64,66,61,60,67
8698,214509,67,49,39,51,56,69,77
8699,225261,67,60,48,66,67,64,60
8702,208878,67,75,63,66,67,43,67
8703,212718,67,63,65,67,65,56,67
8705,159982,67,64,65,68,60,26,67
8707,237294,67,69,62,64,70,33,41
8709,216303,67,65,56,60,63,66,72
8710,220143,67,74,57,65,68,52,55
8713,225009,67,45,36,59,57,61,67
8717,234482,67,70,58,62,65,60,77
8719,237554,67,54,33,50,56,65,76
8720,177138,67,64,63,65,75,57,66
8722,220659,67,73,60,65,66,58,73
8723,228595,67,64,49,63,63,63,69
8730,217845,67,79,62,64,70,45,66
8731,188405,67,71,66,67,68,32,69
8735,156662,67,51,64,64,68,65,68
8737,180726,67,65,55,65,65,55,64
8739,199159,67,68,61,68,64,56,72
8743,173815,67,58,59,56,52,64,83
8747,232440,67,60,57,67,67,37,41
8748,175608,67,75,64,66,67,62,70
8753,190457,67,80,63,63,66,46,75
8754,195065,67,52,61,71,66,49,67
8757,213242,67,64,46,61,61,65,70
8759,232698,67,69,63,68,67,52,56
8763,148731,67,69,56,63,62,63,74
8769,229628,67,61,42,56,57,66,84
8773,143101,67,66,64,69,71,51,46
8774,208637,67,84,55,61,68,62,63
8776,210429,67,79,60,64,69,63,78
8784,218880,66,52,31,50,50,64,73
8785,221696,66,62,66,65,68,42,67
8788,208898,66,53,43,63,62,66,69
8792,202243,66,54,58,64,63,61,72
8794,213763,66,62,54,61,65,56,64
8795,232195,66,71,54,62,64,61,68
8800,199686,66,61,40,61,59,58,65
8802,215302,66,71,54,67,66,60,62
8803,225798,66,83,35,57,70,59,55
8806,197896,66,64,34,50,51,64,76
8809,211720,66,73,50,64,67,39,56
8810,214536,66,88,63,52,70,21,63
8816,209417,66,71,48,63,66,63,72
8830,201484,66,75,62,61,70,51,54
8836,173836,66,79,59,56,70,24,70
8840,232718,66,56,56,56,62,64,69
8844,184847,66,47,64,70,65,39,50
8847,181521,66,67,60,70,69,35,65
8848,210450,66,31,49,52,52,69,73
8850,222738,66,69,60,65,68,38,51
8852,178194,66,71,61,64,68,25,67
8853,202771,66,77,60,66,67,59,57
8857,191251,66,67,61,63,65,66,75
8859,206101,66,72,58,62,69,53,60
8864,197911,66,76,57,56,62,63,73
8865,223767,66,61,48,52,50,63,79
8866,237335,66,69,57,62,71,29,60
8867,241175,66,68,60,61,65,59,65
8872,209177,66,75,58,63,64,45,71
8873,210713,66,80,44,60,62,61,64
8874,167705,66,63,68,61,62,27,66
8875,233241,66,63,56,62,61,59,66
8888,197148,66,72,64,60,66,48,69
8889,225564,66,60,48,58,62,67,66
8893,205086,66,54,61,68,73,40,55
8894,214046,66,73,48,57,65,60,65
8896,209695,66,65,66,66,66,51,65
8900,239135,66,63,59,66,66,56,65
8901,230432,66,71,53,65,64,63,66
8903,184352,66,67,53,63,66,61,64
8905,208417,66,86,59,60,63,31,65
8907,211745,66,69,55,60,61,61,75
8908,198690,66,79,62,63,70,30,46
8909,204322,66,85,55,60,67,25,63
8910,161314,66,44,48,65,58,65,67
8913,212515,66,69,56,63,67,57,64
8919,202532,66,64,56,67,67,55,69
8920,220196,66,74,51,62,71,31,61
8925,224805,66,57,53,64,62,54,67
8931,227622,66,57,48,65,70,42,64
8932,234534,66,58,56,60,67,55,56
8936,232999,66,76,35,56,68,64,71
8937,198952,66,65,59,63,63,60,71
8940,221480,66,79,61,58,71,46,45
8942,234536,66,63,63,70,62,63,61
8945,234282,66,66,40,54,61,67,71
8946,237098,66,70,57,62,66,40,61
8948,186666,66,56,59,62,62,62,73
8950,199211,66,54,64,67,62,63,67
8959,238637,66,76,49,63,64,43,63
8962,198702,66,67,65,62,63,62,75
8964,208174,66,57,39,62,65,64,60
8966,188206,66,66,46,60,64,60,73
8977,239921,66,68,52,60,75,36,42
8978,202546,66,63,60,66,67,55,76
8979,210482,66,56,55,51,57,64,78
8980,223282,66,76,50,61,72,64,82
8984,238642,66,63,67,47,63,18,54
8989,161844,66,40,34,44,43,66,67
8990,188724,66,56,55,61,63,64,76
8991,189492,66,65,58,59,67,61,71
8993,206133,66,69,50,56,62,64,73
8994,213301,66,71,61,61,73,47,48
8995,234037,66,64,39,56,60,66,74
8997,227894,66,57,60,55,61,68,72
8999,202295,66,63,65,54,60,30,68
9007,214329,66,62,55,68,66,39,58
9011,238649,66,58,54,59,62,59,69
9016,224826,66,72,59,65,64,29,61
9017,176442,66,66,62,64,64,61,76
9021,229435,66,59,53,58,69,37,63
9024,184635,66,62,69,65,68,31,48
9027,212540,66,45,55,62,60,62,71
9033,212030,66,73,35,62,58,63,64
9034,213566,66,68,63,61,70,29,58
9038,221503,66,60,62,67,69,42,54
9039,226879,66,74,63,56,69,21,65
9042,222528,66,79,57,63,68,47,66
9044,230976,66,68,51,62,62,64,71
9045,187456,66,59,62,63,61,65,64
9051,237890,66,71,53,59,64,63,66
9052,202819,66,75,59,62,66,63,66
9055,229699,66,68,59,65,64,43,56
9058,231236,66,77,66,64,72,44,60
9063,219717,66,73,61,61,65,53,77
9067,170565,66,77,57,64,68,56,67
9072,227143,66,73,55,59,70,31,57
9073,236615,66,64,56,72,70,41,47
9078,215113,66,53,64,64,63,62,72
9080,227145,66,65,41,59,61,64,67
9081,165449,66,61,46,64,62,57,78
9082,237385,66,66,64,62,65,58,73
9083,174665,66,69,38,42,51,64,74
9084,190793,66,66,67,64,66,33,66
9086,146762,66,67,63,66,60,57,73
9090,187722,66,65,49,66,67,58,63
9091,188490,66,75,65,64,65,55,72
9093,223307,66,64,50,55,55,63,70
9094,223819,66,73,64,68,70,48,47
9097,209740,66,54,51,57,58,64,74
9101,209485,66,66,60,62,65,53,76
9102,214093,66,39,58,57,58,65,70
9103,216141,66,61,55,61,62,57,74
9104,163405,66,68,53,65,64,60,66
9108,227150,66,53,64,65,65,60,66
9109,231502,66,78,64,53,69,34,62
9120,224336,66,64,62,63,58,64,68
9125,225105,66,74,62,62,68,33,54
9126,186449,66,62,60,64,61,61,77
9131,230994,66,64,45,62,68,60,63
9135,198740,66,61,58,67,71,63,63
9137,210004,66,71,52,66,65,60,65
9144,240982,66,66,55,61,60,65,62
9145,200535,66,67,60,65,67,57,63
9147,208983,66,71,60,62,68,60,64
9149,184407,66,62,63,64,62,61,71
9153,160088,66,71,53,65,64,63,66
9154,234840,66,52,41,57,61,65,70
9157,237658,66,56,27,42,42,67,65
9163,159579,66,67,59,67,65,62,63
9164,229723,66,76,59,65,70,56,54
9167,226652,66,49,59,60,59,62,77
9168,227932,66,52,48,58,59,63,75
9183,208480,66,65,56,61,63,61,71
9191,221794,66,79,54,65,71,23,59
9192,232546,66,69,62,66,68,39,58
9196,239715,66,64,60,63,63,66,63
9202,224356,66,67,58,64,72,43,52
9204,231524,66,64,49,75,64,43,63
9205,171620,66,63,66,68,62,42,63
9207,226405,66,70,56,55,63,65,75
9208,231525,66,61,42,52,63,68,65
9210,194149,66,67,63,64,69,51,67
9211,200806,66,61,51,59,60,66,70
9213,227174,66,81,49,66,68,53,57
9216,238951,66,67,59,65,64,42,61
9221,190568,66,51,63,63,65,58,68
9224,239209,66,83,57,68,73,61,62
9226,165226,66,45,58,67,64,59,62
9227,181866,66,91,62,57,69,28,64
9229,222571,66,63,56,65,71,45,40
9230,224875,66,61,52,55,64,63,76
9231,228971,66,64,49,63,58,63,66
9232,232811,66,73,54,65,68,43,68
9238,210029,66,75,33,58,60,64,67
9241,234093,66,71,62,62,68,61,69
9244,214382,66,70,49,61,67,60,74
9246,236142,66,54,39,54,44,72,65
9248,205423,66,75,63,63,72,53,60
9250,212335,66,77,63,62,69,50,63
9253,223855,66,70,60,64,66,60,78
9258,213105,66,55,62,63,63,55,70
9260,183665,66,69,62,65,66,60,67
9262,192369,66,48,52,68,64,62,61
9263,202866,66,66,60,61,70,31,48
9268,181106,66,65,40,62,66,65,63
9271,212340,66,68,51,58,66,63,72
9272,225908,66,72,33,50,51,65,67
9273,239732,66,70,52,60,63,61,74
9275,230261,66,50,61,56,72,62,76
9280,221558,66,81,56,63,68,32,49
9282,198007,66,64,59,64,64,59,70
9283,199287,66,72,46,60,49,60,73
9284,203127,66,75,54,65,72,50,64
9286,213367,66,73,34,59,62,64,68
9289,216184,66,72,59,64,66,57,65
9291,230264,66,66,65,65,62,43,54
9292,234873,66,76,64,64,63,48,62
9293,177017,66,47,61,68,58,60,70
9297,212346,66,72,62,68,64,26,55
9302,241275,66,71,66,56,70,19,47
9306,234108,66,77,49,63,73,37,51
9314,207742,66,54,59,61,66,46,67
9317,156542,66,74,65,64,68,40,56
9319,226430,66,75,60,63,69,29,55
9321,238975,66,53,62,59,61,58,74
9322,186751,66,76,61,64,66,34,63
9325,216449,66,59,41,53,58,67,69
9329,187265,66,76,57,61,72,37,43
9337,193412,66,67,55,66,70,51,73
9341,229509,66,68,59,63,67,41,56
9342,165509,66,70,65,55,69,33,70
9343,193669,66,58,67,63,65,50,71
9344,198534,66,64,52,63,65,56,79
9345,215430,66,64,52,62,67,61,71
9346,236166,66,61,61,63,69,61,63
9349,202375,66,77,62,65,69,57,72
9353,134792,66,67,64,62,68,48,61
9355,142728,66,68,55,61,66,56,63
9357,215176,66,74,65,65,65,36,68
9361,236168,66,71,58,63,68,46,63
9373,202123,66,50,66,66,65,56,74
9375,178315,66,67,64,55,66,31,73
9376,183691,66,72,58,69,65,60,64
9379,213644,66,67,54,54,62,64,79
9382,182156,66,52,61,62,61,59,80
9385,201869,66,66,54,66,68,61,59
9387,208781,66,75,62,60,66,35,58
9392,202894,66,73,45,64,67,60,73
9397,235407,66,66,55,65,71,48,55
9399,221328,66,62,58,65,64,61,70
9401,228240,66,76,54,60,63,63,76
9403,239249,66,59,39,58,59,67,72
9407,188818,66,72,61,64,68,52,71
9409,215443,66,84,59,57,72,20,61
9410,223635,66,67,50,55,62,64,66
9414,230036,66,73,58,63,66,60,67
9419,232853,66,64,61,61,68,61,59
9422,193173,66,68,58,61,58,63,70
9429,203415,66,74,52,63,70,52,71
9432,235159,66,67,60,63,65,60,75
9434,169112,66,75,63,65,66,48,70
9436,215193,66,76,45,67,68,63,54
9439,203930,66,44,46,56,58,63,82
9442,184474,66,32,37,53,46,66,81
9445,235419,66,76,63,63,71,29,55
9446,215708,66,65,50,54,49,63,77
9447,230044,66,68,54,66,67,58,68
9448,232860,66,66,64,64,64,45,68
9453,224669,66,65,59,66,65,49,64
9456,226206,66,59,63,54,59,66,61
9462,209567,66,71,62,62,65,33,69
9466,179871,66,63,55,64,64,61,70
9467,198816,66,59,53,60,61,61,74
9471,189345,66,31,52,51,39,68,83
9472,193697,66,65,59,61,63,65,70
9473,213922,66,55,39,48,46,67,86
9474,19874,66,37,59,63,60,65,67
9477,184482,66,74,59,63,66,64,71
9478,198051,66,57,57,63,64,63,72
9479,227235,66,66,52,67,67,52,58
9481,181411,66,69,60,58,69,48,61
9484,202404,66,64,48,60,67,67,71
9485,208036,66,76,60,62,69,34,55
9491,211365,66,69,58,65,69,50,63
9492,216485,66,72,55,64,67,63,74
9500,231848,66,67,57,68,65,43,61
9501,235944,66,71,67,58,65,18,58
9503,209833,66,74,52,65,67,46,56
9511,193195,66,68,58,64,68,28,71
9519,205999,66,68,49,60,61,66,68
9521,216751,66,64,38,57,59,66,52
9523,225455,66,71,55,62,67,32,48
9525,192431,66,63,46,66,59,54,69
9529,191921,66,69,60,70,67,39,67
9532,163762,66,47,43,54,53,63,74
9535,224435,66,71,58,64,64,60,70
9537,234163,66,74,59,60,74,41,50
9538,170163,66,61,52,68,66,52,62
9539,193715,66,68,62,62,70,63,66
9540,204212,66,62,63,68,62,67,75
9542,233140,66,80,59,64,71,54,61
9543,238004,66,72,60,62,69,38,56
9547,191669,66,63,57,68,66,57,73
9548,208566,66,67,42,59,61,62,66
9551,222134,66,64,62,64,65,69,60
9555,240054,66,72,56,63,68,35,57
9557,204727,66,75,63,53,63,39,70
9561,203704,66,73,56,56,56,65,75
9570,215993,66,65,43,61,64,62,69
9573,166841,66,75,57,63,67,37,62
9575,184249,66,60,61,67,67,49,58
9576,1210,66,45,56,62,60,62,71
9577,137658,66,72,66,59,65,32,70
9580,173498,66,50,59,67,62,57,63
9583,236987,66,65,36,57,54,64,73
9586,204220,66,66,64,66,67,55,60
9588,224956,66,72,56,65,71,39,56
9597,221631,66,63,57,65,64,54,66
9598,231103,66,63,44,61,65,66,62
9599,166847,66,60,58,67,65,62,72
9600,234943,66,67,60,63,69,40,53
9603,179903,66,75,64,65,67,56,58
9606,203456,66,58,62,60,63,63,75
9609,221120,66,58,66,63,63,43,64
9611,231360,66,72,46,60,61,63,67
9612,239808,66,71,48,63,66,62,56
9614,184768,66,67,33,54,59,66,77
9619,200130,66,61,58,66,63,60,69
9624,211395,66,65,64,60,65,56,67
9626,237763,66,66,62,66,64,58,62
9628,222404,66,71,56,64,68,58,76
9631,213957,66,67,54,63,66,56,70
9637,215239,66,77,59,68,70,47,72
9639,237767,66,68,57,65,65,45,58
9641,198600,66,53,57,59,57,68,73
9643,212680,66,85,51,61,70,36,44
9644,158664,66,46,57,68,66,62,57
9647,228809,66,72,57,67,67,27,47
9649,239049,66,58,40,63,57,65,63
9652,137163,66,47,47,59,61,66,61
9654,210891,66,65,60,63,67,57,75
9655,160203,66,54,39,54,44,72,65
9656,232907,66,55,33,58,53,62,60
9658,198604,66,69,59,63,65,63,70
9660,214988,66,79,61,65,68,55,65
9662,232908,66,65,56,59,58,60,68
9666,198094,66,64,61,61,66,61,71
9667,204238,66,70,59,65,69,49,67
9670,160207,66,61,61,63,69,61,63
9677,238801,66,74,43,51,52,66,80
9680,180690,66,63,62,67,68,56,74
9682,139475,66,52,58,58,60,67,71
9683,206035,66,68,57,61,70,60,80
9687,177107,66,69,47,49,54,65,76
9690,237780,66,63,63,66,66,64,76
9694,212949,66,53,36,59,58,66,74
9699,200918,66,70,54,65,68,27,63
9700,137686,66,49,65,66,70,26,51
9702,216790,66,63,61,69,68,56,67
9703,236246,66,73,57,64,69,44,65
9707,51159,66,71,65,64,65,46,63
9708,198104,66,65,64,54,57,65,78
9714,203225,66,72,61,63,64,61,69
9715,214489,66,56,46,63,67,64,66
9722,20699,66,49,66,70,69,34,56
9723,234203,66,65,46,66,65,59,67
9730,181725,66,73,55,58,60,62,83
9732,198622,66,73,59,61,66,38,72
9735,208862,66,59,35,55,52,65,66
9739,205535,66,74,57,58,70,45,58
9741,226783,66,70,42,52,61,63,77
9745,202208,66,84,63,63,65,47,64
9748,214497,66,75,56,64,66,42,64
9750,226273,66,64,56,66,64,61,66
9757,206562,66,66,50,63,65,60,73
9758,221666,66,66,61,62,64,63,68
9762,206563,66,75,55,60,68,54,67
9766,159972,66,50,61,56,72,62,76
9768,189412,66,71,60,61,63,61,70
9775,164581,66,64,57,63,65,65,68
9778,208614,66,44,47,55,55,63,75
9779,151270,66,55,62,65,71,43,62
9783,215527,66,61,27,55,54,68,69
9784,159975,66,66,65,65,62,43,54
9786,169447,66,70,66,63,69,46,58
9791,138729,66,62,64,64,65,53,72
9796,215786,66,68,42,56,59,65,77
9798,223979,66,78,63,59,73,36,52
9802,193771,66,73,58,63,67,45,59
9804,228332,66,70,44,58,62,64,73
9808,199917,66,73,60,63,67,52,65
9809,226541,66,74,59,65,73,39,61
9810,227565,66,62,51,63,54,64,60
9812,111085,66,35,66,74,60,57,57
9816,221934,66,75,59,64,71,44,64
9817,169198,66,42,53,61,61,65,66
9818,235502,66,71,67,59,72,20,62
9821,199407,66,56,56,60,66,62,71
9823,215279,66,65,53,56,61,63,73
9824,237551,66,68,54,62,66,57,71
9827,148720,66,56,47,58,60,60,72
9829,143601,66,54,59,68,67,42,49
9831,221425,66,70,53,66,67,19,50
9834,231410,66,76,64,55,73,23,46
9841,212980,66,34,34,56,48,64,74
9843,234740,66,81,57,64,70,37,52
9844,236532,66,59,34,49,51,65,69
9847,169461,66,66,63,68,60,58,77
9848,235253,66,82,48,63,70,60,70
9850,214774,66,80,60,61,68,58,65
9851,225782,66,83,53,62,65,57,66
9857,200952,66,90,61,60,68,28,57
9859,220152,66,79,61,63,69,49,54
9860,229624,66,62,65,50,67,27,66
9874,52474,66,58,65,64,67,63,73
9875,223227,66,63,63,60,64,58,71
9877,235515,66,73,58,61,67,29,48
9884,222461,66,74,63,63,69,27,48
9886,241406,66,70,45,65,67,64,70
9890,214016,65,86,59,65,67,27,59
9892,232192,65,59,50,59,60,63,67
9894,228353,65,67,54,61,64,56,64
9895,235521,65,65,64,63,71,51,56
9897,188417,65,69,60,65,68,51,57
9900,216834,65,76,52,63,66,52,66
9904,201219,65,67,46,65,65,54,64
9905,207619,65,75,49,57,64,62,72
9906,214019,65,66,47,60,62,61,68
9910,191235,65,68,36,61,63,62,71
9920,214534,65,71,59,63,65,61,63
9921,225542,65,49,52,69,65,58,57
9923,233478,65,67,52,63,63,45,51
9924,234502,65,67,39,53,56,63,68
9926,218887,65,66,48,61,66,59,63
9927,222215,65,86,61,64,68,59,71
9928,232712,65,72,54,61,67,62,63
9930,211721,65,62,52,59,50,64,81
9931,221705,65,72,59,64,71,39,66
9933,194569,65,65,62,59,67,52,58
9937,189962,65,73,33,55,50,65,76
9941,211212,65,68,52,62,69,61,68
9943,223756,65,60,45,57,58,64,67
9949,233743,65,80,59,59,73,38,51
9954,212753,65,70,60,62,66,53,64
9959,212242,65,66,51,65,63,59,71
9960,230418,65,60,45,63,64,60,61
9972,228116,65,67,38,61,61,68,67
9973,232724,65,82,53,56,67,35,48
9974,234004,65,53,49,59,60,60,76
9978,229653,65,64,36,57,53,66,64
9985,207639,65,62,60,63,61,63,78
9986,207895,65,52,47,52,54,61,80
9992,214809,65,76,64,62,65,58,69
9994,210970,65,74,66,55,63,61,77
9995,213530,65,59,43,66,63,66,67
9997,199963,65,77,37,52,60,64,68
9999,232731,65,61,59,64,67,30,64
10002,223004,65,70,52,61,69,57,64
10003,199197,65,67,57,61,63,59,74
10010,230686,65,64,62,66,65,62,61
10012,185119,65,68,59,60,62,57,71
10013,188959,65,68,59,62,62,51,78
10019,189217,65,85,57,60,66,26,67
10026,215588,65,59,59,63,56,57,70
10028,164645,65,60,46,60,62,58,81
10031,208166,65,69,55,64,66,42,59
10040,215336,65,47,42,52,56,65,78
10048,152875,65,38,66,66,60,59,57
10050,231979,65,66,54,64,67,42,47
10053,197164,65,65,56,65,69,45,56
10060,238636,65,64,39,58,56,58,76
10066,190510,65,58,60,64,59,62,70
10067,198959,65,73,49,63,64,55,66
10070,220464,65,62,53,59,65,46,64
10081,224308,65,67,64,60,70,24,49
10093,228151,65,71,47,62,68,54,66
10095,212536,65,78,66,59,67,32,52
10096,214328,65,47,47,65,58,63,72
10104,209979,65,71,61,57,67,27,70
10110,232509,65,38,42,60,57,61,67
10120,202304,65,67,57,65,65,50,66
10130,232770,65,66,48,68,67,47,52
10132,224067,65,57,43,52,54,64,67
10136,163908,65,62,52,62,55,60,80
10140,223557,65,75,62,62,69,21,57
10143,239941,65,74,64,61,72,36,57
10146,224838,65,58,43,59,57,59,75
10148,192582,65,52,54,58,57,62,77
10149,205639,65,37,43,57,47,63,79
10150,207943,65,59,49,58,61,61,65
10152,163143,65,40,49,62,59,61,70
10159,222537,65,65,48,60,69,53,51
10161,167497,65,48,65,53,60,35,70
10162,240201,65,65,55,67,67,47,51
10164,231498,65,55,31,50,54,59,82
10166,226123,65,72,60,61,64,49,66
10167,232779,65,62,59,61,64,42,60
10170,234060,65,60,53,60,65,66,72
10175,227149,65,91,56,58,70,33,46
10176,236877,65,73,50,62,68,56,64
10178,226382,65,71,40,59,64,60,64
10179,205903,65,71,51,63,61,62,64
10182,160079,65,60,45,63,64,60,61
10185,237647,65,71,58,62,67,39,57
10189,236368,65,60,52,60,63,60,64
10190,223313,65,63,62,64,69,61,71
10193,189265,65,60,45,55,54,64,72
10200,214099,65,75,52,54,69,55,62
10201,225363,65,68,55,63,71,45,51
10203,230995,65,59,56,54,58,62,82
10207,215636,65,73,53,64,68,58,75
10208,230740,65,78,59,47,75,20,45
10218,229207,65,56,57,68,65,40,50
10220,208984,65,80,59,59,66,35,65
10221,233560,65,73,58,61,65,32,47
10224,199002,65,58,58,61,67,53,67
10227,231514,65,70,46,65,68,45,63
10230,226651,65,60,59,62,64,28,69
10237,211037,65,55,35,55,51,63,70
10239,233053,65,69,56,62,68,61,68
10243,234078,65,71,50,64,72,54,62
10248,234079,65,69,55,58,58,62,78
10255,232800,65,66,60,62,69,41,49
10257,228961,65,68,47,59,61,63,63
10261,223330,65,72,48,64,63,58,68
10272,235619,65,75,57,60,72,30,44
10276,209252,65,66,65,66,65,27,56
10280,234853,65,61,52,60,61,62,72
10284,209510,65,67,32,58,62,62,63
10287,234854,65,78,59,61,67,28,70
10290,217191,65,71,47,58,59,63,70
10292,225128,65,63,61,62,66,53,63
10293,233064,65,69,58,64,71,44,47
10294,193896,65,68,52,60,62,63,70
10305,237420,65,63,47,59,62,60,71
10306,155757,65,54,57,64,60,66,78
10307,223085,65,74,57,62,65,52,77
10310,150894,65,32,50,62,51,62,74
10311,220782,65,56,41,57,57,63,68
10313,172398,65,44,55,60,58,63,73
10314,215151,65,68,55,64,66,54,59
10315,239215,65,73,51,60,72,40,57
10332,209268,65,62,59,64,63,55,64
10334,165748,65,62,46,56,58,63,84
10335,199285,65,68,63,64,65,44,66
10336,210805,65,58,58,61,67,22,64
10339,188789,65,79,59,55,72,26,58
10344,177270,65,60,49,63,66,62,70
10350,241016,65,64,54,64,63,56,71
10351,197241,65,43,54,66,65,60,63
10354,223097,65,74,53,63,66,59,63
10356,223866,65,49,50,55,61,61,67
10359,216699,65,65,49,66,67,45,54
10360,219259,65,80,55,62,68,40,62
10366,237692,65,74,56,62,65,50,44
10370,210046,65,73,65,62,67,37,65
10371,211070,65,60,55,59,59,63,73
10374,235134,65,69,56,57,65,65,70
10378,237183,65,80,60,59,67,24,46
10381,222592,65,66,24,40,47,66,68
10384,222337,65,65,24,43,47,67,66
10392,212099,65,68,59,61,68,48,59
10393,213635,65,66,50,54,59,63,71
10398,232067,65,76,63,48,69,21,43
10400,204676,65,67,57,70,66,52,61
10404,239749,65,66,53,56,59,68,69
10405,176261,65,70,57,61,62,46,74
10407,205190,65,61,30,51,62,71,68
10408,210566,65,73,61,63,68,20,32
10411,235398,65,66,59,66,69,35,51
10412,186502,65,56,64,67,65,55,66
10417,205961,65,64,51,60,66,60,69
10419,227978,65,70,54,62,72,49,50
10421,239498,65,64,32,55,62,57,63
10424,186507,65,58,43,55,57,63,78
10432,229517,65,63,49,67,67,45,50
10436,236430,65,69,59,61,69,32,55
10439,216463,65,72,48,62,67,54,44
10440,152463,65,66,61,67,67,47,68
10442,111503,65,66,63,65,66,43,52
10444,209552,65,72,32,51,59,62,79
10451,211345,65,74,50,62,65,67,54
10454,228241,65,59,56,61,64,56,69
10456,233105,65,69,42,60,63,61,69
10460,222611,65,70,60,65,67,50,55
10463,229011,65,50,29,47,48,68,70
10465,169619,65,51,45,56,56,63,73
10468,232852,65,67,56,62,66,63,66
10469,228245,65,75,52,64,69,46,56
10475,138390,65,61,56,70,64,58,59
10476,212118,65,62,56,70,65,38,60
10480,224407,65,67,57,65,66,34,65
10481,227223,65,77,61,58,64,34,52
10489,177049,65,66,57,63,64,62,74
10495,213147,65,78,49,64,62,58,72
10496,223387,65,75,35,46,57,68,66
10503,209565,65,69,41,57,62,62,73
10504,234653,65,68,51,63,65,55,63
10507,203166,65,79,59,62,64,57,75
10509,163998,65,51,42,51,52,63,75
10511,152735,65,49,54,56,54,63,79
10512,221599,65,75,38,46,67,69,60
10516,177568,65,59,47,60,62,65,70
10518,208801,65,71,61,62,70,33,58
10519,214177,65,70,54,61,62,62,60
10522,235425,65,66,51,58,60,59,79
10523,235937,65,68,53,65,66,52,59
10527,225699,65,71,46,60,58,63,66
10528,231587,65,70,49,58,68,60,74
10533,223652,65,68,54,62,70,51,54
10534,227492,65,75,64,59,66,23,45
10536,236196,65,74,62,57,66,38,60
10538,233125,65,71,57,61,73,31,51
10550,228520,65,79,57,59,66,27,62
10551,235176,65,78,58,64,65,41,59
10553,138153,65,55,54,64,61,60,73
10559,235947,65,68,60,71,63,49,54
10562,190635,65,69,50,59,63,63,71
10569,200877,65,71,59,65,70,49,68
10570,201901,65,73,59,62,66,56,68
10571,208813,65,74,57,55,70,22,53
10576,176301,65,48,62,64,63,62,67
10578,223663,65,79,58,58,69,34,55
10580,229040,65,70,36,55,62,64,71
10581,240560,65,64,61,65,68,28,43
10582,200881,65,65,53,66,64,57,61
10584,204721,65,67,54,62,64,59,71
10585,229297,65,75,62,61,68,36,51
10586,234417,65,73,55,61,68,49,66
10596,214964,65,78,54,63,69,36,44
10600,179636,65,78,58,60,66,48,63
10601,222645,65,67,46,64,64,63,61
10602,233141,65,86,55,58,73,30,45
10605,202422,65,64,41,58,61,60,70
10608,227511,65,55,34,52,52,62,72
10611,160184,65,53,49,59,60,60,76
10612,232376,65,70,53,60,65,63,71
10616,214969,65,65,47,61,59,59,59
10618,235961,65,65,56,59,66,60,66
10620,202426,65,71,59,62,64,52,78
10623,228794,65,66,58,62,64,55,64
10632,213692,65,72,61,63,68,37,51
10638,224445,65,62,50,47,56,69,66
10640,209342,65,54,62,66,63,61,65
10643,142271,65,58,65,66,61,57,71
