,ID,overall,pac,sho,pas,dri,def,phy
5071,225604,70,81,61,64,72,42,50
5072,212037,70,83,64,63,71,48,70
5075,232517,70,86,52,67,76,17,42
5077,222022,70,83,45,64,72,63,63
5081,192071,70,89,61,62,74,24,53
5082,209736,70,90,68,62,78,33,61
5083,230472,70,73,60,68,71,50,51
5084,231240,70,85,62,55,84,25,51
5085,192072,70,74,65,66,76,31,50
5086,205641,70,79,64,64,72,21,55
5094,226636,70,76,58,70,69,44,63
5096,170828,70,77,71,64,75,36,55
5098,215373,70,61,61,68,72,27,47
5099,152909,70,74,70,69,73,39,65
5103,229966,70,77,64,66,74,33,53
5104,190542,70,80,69,66,72,29,64
5107,230480,70,57,62,61,74,45,52
5112,138066,70,53,66,71,68,45,58
5114,227667,70,80,66,66,71,28,63
5121,212054,70,89,41,54,64,65,70
5122,232278,70,81,64,64,72,23,65
5124,211287,70,89,64,61,75,20,57
5127,190807,70,66,68,64,69,30,74
5133,176474,70,68,69,65,70,51,65
5141,160094,70,63,54,65,62,70,72
5142,236382,70,71,58,63,72,67,67
5143,203871,70,70,68,67,70,26,68
5144,207711,70,78,67,62,72,34,59
5145,225375,70,76,61,65,68,65,70
5147,225632,70,90,62,60,71,36,69
5153,235873,70,76,62,65,73,33,64
5157,191842,70,91,64,65,68,64,78
5161,193891,70,68,71,57,70,25,63
5165,176996,70,70,61,68,71,41,68
5169,205158,70,74,64,60,73,28,69
5170,210534,70,87,68,60,71,29,69
5178,193895,70,72,69,65,72,44,66
5180,210536,70,92,67,52,69,31,59
5182,205929,70,63,59,72,70,40,61
5185,222825,70,82,67,59,76,27,63
5188,204394,70,92,66,62,70,45,69
5189,205674,70,80,64,65,73,30,56
5190,231786,70,77,67,66,73,19,62
5195,223339,70,78,68,63,70,24,62
5208,218991,70,77,62,66,72,57,72
5211,210544,70,79,64,64,76,50,47
5212,224368,70,83,66,66,75,37,60
5213,231280,70,80,60,64,71,43,61
5218,211057,70,75,66,63,72,52,62
5220,186993,70,74,68,69,71,59,71
5223,199283,70,80,64,67,68,66,66
5233,225653,70,88,68,60,71,27,68
5234,190581,70,76,69,66,76,33,58
5237,234870,70,83,58,66,74,42,43
5249,223610,70,69,66,64,75,26,46
5251,201083,70,89,64,61,70,36,72
5257,193147,70,59,44,69,66,63,84
5259,227964,70,89,63,60,76,37,50
5261,213117,70,91,65,61,69,25,58
5263,215165,70,77,59,69,74,34,65
5264,220029,70,70,61,73,73,34,45
5276,209281,70,75,63,70,72,38,57
5285,225666,70,81,59,65,70,40,56
5289,223876,70,80,61,63,71,30,65
5292,205701,70,84,70,57,72,19,64
5293,220805,70,84,59,71,69,26,47
5294,222597,70,90,59,53,78,22,50
5295,214918,70,62,65,69,71,48,72
5298,236679,70,66,62,65,72,49,60
5300,198024,70,86,64,65,73,44,62
5302,187528,70,72,62,67,73,68,68
5307,189065,70,80,52,64,68,65,71
5310,230794,70,71,61,68,73,24,46
5318,169100,70,86,60,63,74,62,69
5322,193421,70,60,68,77,70,35,45
5325,240526,70,83,54,65,71,27,58
5329,224143,70,90,64,62,66,48,72
5332,210320,70,73,48,62,67,67,70
5335,232080,70,83,64,63,72,37,65
5339,213905,70,77,69,54,66,48,73
5343,193427,70,83,64,67,70,37,67
5349,194964,70,86,63,61,71,31,69
5353,216981,70,83,66,51,70,31,70
5354,224917,70,75,62,67,75,29,49
5355,179605,70,66,68,67,82,32,55
5357,162198,70,62,71,62,64,33,75
5358,227990,70,67,63,71,69,49,52
5359,229271,70,79,68,57,71,26,63
5360,237207,70,82,58,64,73,25,48
5362,209304,70,80,60,63,73,30,45
5369,188313,70,83,62,64,74,25,60
5371,200346,70,75,69,63,73,41,65
5376,230043,70,79,63,65,74,61,66
5379,205212,70,90,67,67,73,27,43
5380,184220,70,68,65,69,69,56,68
5381,204701,70,82,61,63,77,26,47
5383,212381,70,81,62,68,70,24,49
5390,212126,70,69,63,66,71,26,53
5392,186270,70,69,68,72,74,44,61
5401,215970,70,87,61,59,67,62,77
5403,198819,70,71,72,67,72,47,63
5404,140451,70,76,64,65,71,38,67
5407,189603,70,92,62,62,69,25,67
5413,209317,70,78,61,64,71,28,61
5414,216229,70,69,74,68,69,34,75
5416,192165,70,75,71,61,73,17,67
5423,234151,70,78,43,58,62,63,72
5430,223402,70,85,59,64,74,66,58
5439,224428,70,86,71,59,67,26,63
5440,169644,70,84,62,64,74,30,67
5443,159919,70,76,51,64,68,69,64
5445,168879,70,49,67,76,68,31,40
5447,204464,70,67,64,70,69,60,66
5449,157617,70,67,60,67,70,67,66
5457,211635,70,76,58,67,68,72,63
5458,211891,70,74,67,52,67,29,81
5462,167603,70,68,66,68,72,61,63
5464,208052,70,84,54,58,70,66,63
5466,229556,70,77,61,63,74,47,61
5467,232884,70,68,65,68,73,43,48
5475,231862,70,76,70,56,70,22,58
5476,171190,70,64,73,75,70,48,63
5481,205753,70,92,65,60,75,29,64
5482,212409,70,81,68,60,75,23,69
5485,204474,70,85,62,64,72,23,54
5495,186812,70,81,68,64,72,45,78
5503,189885,70,81,62,63,75,39,59
5512,228546,70,83,69,64,72,38,64
5517,233411,70,72,51,61,73,66,59
5521,235716,70,81,65,62,68,30,60
5527,189893,70,85,51,55,57,65,76
5528,206534,70,74,69,59,69,34,63
5536,195272,70,72,58,69,70,65,73
5541,187337,70,66,72,65,72,35,63
5545,177100,70,76,71,69,68,49,61
5546,195020,70,77,66,66,70,68,83
5555,205518,70,77,69,66,73,36,63
5567,204497,70,71,61,68,74,28,56
5572,179665,70,69,71,69,70,29,73
5574,210386,70,77,66,63,77,30,57
5575,160210,70,74,61,65,74,49,60
5576,169938,70,85,66,62,72,28,62
5577,187602,70,76,55,63,67,69,72
5579,200915,70,71,71,59,69,34,71
5580,214483,70,89,51,64,72,64,54
5588,156375,70,70,63,67,80,41,57
5590,234711,70,80,62,63,76,22,50
5592,195031,70,92,58,63,75,28,68
5603,202459,70,75,64,65,70,47,67
5605,229595,70,77,63,64,72,52,58
5607,209372,70,76,63,65,72,46,54
5610,189148,70,79,68,64,70,39,69
5616,200414,70,81,54,64,78,41,56
5617,212446,70,86,67,57,77,22,57
5619,184287,70,78,60,65,73,36,54
5620,194783,70,82,65,59,70,22,63
5624,222944,70,59,65,69,69,52,66
5625,230368,70,72,52,66,66,69,63
5630,215266,70,90,66,63,67,30,73
5632,224739,70,78,68,59,69,22,72
5633,226787,70,83,61,65,74,22,58
5636,157412,70,51,72,71,69,43,64
5644,198632,70,86,61,64,73,38,52
5651,229865,70,68,70,65,74,39,49
5655,193001,70,79,68,64,73,31,63
5659,202475,70,77,64,61,80,24,69
5660,220395,70,72,58,67,69,40,60
5661,226539,70,76,55,63,78,49,54
5663,206316,70,80,66,65,69,31,62
5667,228589,70,65,64,67,73,51,62
5669,208622,70,81,65,58,79,27,62
5675,159984,70,57,70,71,71,25,62
5678,173040,70,75,62,70,71,36,58
5684,202994,70,84,68,62,71,55,68
5685,213746,70,74,65,70,69,39,59
5689,205555,70,69,69,71,74,46,65
5691,226035,70,89,67,56,65,30,78
5693,163571,70,77,63,67,73,39,54
5696,224756,70,74,58,65,76,60,56
5698,181236,70,67,68,69,70,59,63
5700,199413,70,75,67,67,72,33,69
5701,205557,70,80,62,57,79,26,51
5703,213750,70,83,63,65,71,43,73
5712,198138,70,67,66,69,70,61,77
5718,187898,70,76,67,63,76,24,65
5719,223740,70,60,59,71,65,65,75
5733,215810,69,78,63,60,74,27,53
5734,235522,69,66,60,68,74,50,61
5736,239106,69,81,59,62,69,64,65
5737,190722,69,84,67,59,70,34,73
5740,179971,69,83,66,46,65,34,76
5745,222724,69,78,63,65,75,34,56
5752,225541,69,80,65,52,65,25,74
5755,217606,69,92,61,60,73,41,59
5756,221702,69,77,69,59,75,23,43
5758,228614,69,92,63,61,70,49,58
5759,190982,69,78,64,61,73,27,56
5766,219912,69,73,73,55,67,33,55
5767,224520,69,83,57,63,75,21,52
5776,220938,69,77,70,63,72,27,60
5778,238858,69,78,47,70,72,33,50
5781,220172,69,88,49,54,65,66,68
5783,236300,69,77,69,62,73,30,65
5792,225294,69,83,65,60,74,30,47
5794,187150,69,75,65,63,69,31,64
5799,194319,69,77,69,62,66,35,73
5801,203537,69,79,67,62,72,33,64
5806,184337,69,78,59,65,67,60,68
5823,201240,69,93,65,56,71,25,68
5831,189209,69,83,60,66,74,25,43
5835,155930,69,64,66,70,68,46,56
5837,116762,69,66,63,71,71,49,61
5842,232219,69,89,67,60,70,36,63
5845,199964,69,82,71,65,66,24,72
5847,167452,69,53,60,65,66,67,76
5849,208157,69,71,68,56,70,21,64
5852,194078,69,72,63,68,71,35,54
5854,198687,69,79,58,62,68,65,77
5857,202017,69,87,66,59,72,16,73
5858,208929,69,80,47,61,70,64,77
5865,188194,69,80,69,67,75,64,68
5874,240164,69,78,51,65,76,33,47
5875,195620,69,87,68,59,72,28,57
5876,212261,69,76,69,59,73,35,61
5881,219174,69,82,66,66,66,43,71
5883,204071,69,78,63,67,71,27,63
5884,215335,69,86,61,67,67,48,54
5886,178215,69,86,63,65,71,61,69
5887,183847,69,81,63,65,69,34,47
5895,157482,69,70,66,60,69,55,77
5899,198955,69,65,66,73,69,53,60
5903,194091,69,81,63,67,70,45,65
5914,159278,69,75,58,61,63,66,69
5916,212783,69,76,57,65,67,65,74
5919,204849,69,78,63,58,68,32,72
5922,233265,69,71,68,65,68,25,63
5927,203315,69,89,55,59,65,62,71
5929,221747,69,79,56,63,74,36,52
5930,222515,69,79,49,68,69,25,55
5931,171315,69,57,66,70,71,35,52
5932,228404,69,77,66,65,73,38,46
5934,209717,69,75,63,67,73,62,63
5935,231733,69,67,61,71,72,36,42
5939,201271,69,88,61,62,69,38,65
5940,209975,69,67,59,67,70,64,65
5942,230967,69,83,67,64,72,40,49
5943,168759,69,78,66,66,68,26,63
5947,216376,69,77,62,61,73,45,59
5951,201530,69,76,56,69,66,59,71
5959,207676,69,80,69,62,72,30,63
5961,230460,69,73,57,69,69,45,55
5965,229949,69,86,69,60,70,26,74
5968,172094,69,75,67,66,70,33,68
5971,232000,69,67,69,58,73,19,50
5972,234048,69,82,62,61,76,25,56
5977,209474,69,82,65,62,70,30,63
5978,232514,69,70,63,63,72,31,61
5986,231493,69,73,60,66,71,57,67
5987,233029,69,79,64,62,71,42,68
5988,194885,69,67,54,65,68,70,64
5990,186950,69,75,53,62,70,64,77
5994,215111,69,83,62,64,70,35,57
5998,103496,69,55,64,75,73,29,45
6003,171082,69,69,68,65,72,34,69
6006,204875,69,75,66,65,69,35,69
6008,182091,69,86,63,59,72,31,64
6015,189772,69,68,65,66,69,35,71
6020,234062,69,70,57,66,73,35,54
6021,174670,69,78,68,65,68,43,78
6026,214096,69,71,67,50,67,29,67
6028,219216,69,85,58,65,70,33,64
6029,189776,69,83,62,62,70,20,67
6034,239953,69,81,67,55,70,22,57
6040,241234,69,82,63,64,71,38,52
6044,212819,69,91,61,60,69,31,64
6047,228179,69,77,66,65,71,63,62
6051,148564,69,67,65,69,72,40,66
6053,233556,69,77,64,64,69,27,56
6057,233301,69,77,54,64,67,64,77
6058,178773,69,74,62,65,70,39,61
6060,239446,69,75,68,66,69,27,56
6068,208730,69,76,57,64,69,64,74
6073,199516,69,81,62,64,71,26,64
6081,204381,69,92,62,56,76,30,49
6095,210532,69,72,56,57,61,68,78
6102,203368,69,79,63,65,70,31,60
6107,160105,69,73,57,69,69,45,55
6111,173673,69,67,63,67,73,62,70
6116,52842,69,34,72,75,64,57,59
6117,41835,69,61,63,69,71,34,63
6121,194924,69,60,47,64,54,63,81
6123,215149,69,78,44,64,69,64,59
6132,211825,69,73,56,71,67,50,62
6134,231281,69,81,58,70,67,64,66
6135,180593,69,82,64,59,73,41,66
6136,224882,69,75,65,65,71,60,66
6137,226162,69,71,61,70,70,61,58
6145,234355,69,69,64,71,69,43,62
6147,180339,69,79,57,67,69,52,66
6151,160117,69,73,60,68,71,50,51
6153,164469,69,77,70,60,69,37,63
6156,183925,69,77,71,63,70,34,67
6158,50294,69,54,72,67,70,52,59
6160,205687,69,89,68,61,73,18,59
6165,223354,69,81,51,60,66,66,63
6166,199035,69,77,69,48,70,21,39
6171,188540,69,84,56,59,77,37,63
6172,208766,69,73,64,66,71,24,57
6179,229247,69,62,62,67,65,65,70
6181,184703,69,68,69,72,69,50,66
6187,198017,69,89,61,60,72,48,75
6188,207745,69,79,61,62,67,64,71
6189,215169,69,81,66,61,73,27,57
6194,215938,69,78,61,63,68,66,78
6198,219779,69,87,65,57,71,26,71
6202,186756,69,77,63,68,70,54,67
6204,206469,69,75,61,68,74,51,54
6205,212613,69,78,66,63,73,22,49
6207,162949,69,64,67,71,69,52,60
6208,236165,69,85,56,63,74,31,56
6215,225926,69,76,67,62,72,26,57
6216,193414,69,81,63,68,71,66,66
6223,214665,69,76,58,65,75,54,60
6226,234889,69,70,68,64,73,49,70
6230,214922,69,89,65,56,74,37,63
6235,228747,69,81,70,59,76,25,63
6237,182411,69,76,64,64,73,41,67
6238,213388,69,73,62,67,70,31,41
6239,229260,69,83,62,61,71,29,59
6247,198288,69,76,54,64,67,65,73
6249,182160,69,93,65,56,68,41,72
6251,214417,69,79,70,59,71,25,68
6258,236178,69,61,63,68,68,31,65
6265,223637,69,88,62,60,73,21,47
6270,224151,69,76,67,65,73,28,54
6271,205720,69,74,52,58,61,64,75
6272,215192,69,79,56,71,71,60,69
6279,183706,69,74,69,64,68,27,75
6283,209051,69,67,68,73,71,62,64
6285,204444,69,83,66,63,72,35,74
6292,194717,69,79,70,68,68,31,60
6296,232862,69,79,66,64,76,40,52
6298,176542,69,68,69,57,68,47,59
6299,184990,69,83,50,60,61,63,73
6306,220064,69,79,55,65,76,37,60
6307,228768,69,82,63,58,73,23,58
6310,219553,69,73,67,66,69,37,67
6312,214434,69,78,67,61,73,25,58
6321,228516,69,70,57,65,71,57,58
6322,209061,69,90,63,61,73,25,58
6323,210853,69,80,38,58,66,65,64
6326,221862,69,78,70,65,71,40,58
6330,163495,69,59,69,70,68,62,66
6331,239015,69,84,68,53,71,20,54
6332,187047,69,69,42,62,69,64,67
6338,212138,69,92,62,63,66,52,66
6351,208047,69,91,58,65,71,32,48
6352,216239,69,73,64,63,72,31,60
6354,143025,69,73,46,67,67,66,58
6361,193201,69,84,67,66,75,63,63
6372,203445,69,64,56,60,60,70,77
6375,206518,69,84,64,58,71,25,59
6376,225206,69,83,47,60,65,62,69
6381,204472,69,78,63,60,70,37,57
6382,143032,69,52,70,63,70,42,61
6390,209594,69,70,52,72,68,66,67
6391,233146,69,79,57,55,67,63,67
6394,204475,69,72,59,68,74,55,57
6397,172475,69,64,67,71,72,55,56
6411,216255,69,86,63,68,71,27,57
6413,160191,69,64,62,69,69,37,61
6423,192449,69,73,68,67,71,60,72
6424,200898,69,72,67,68,71,58,71
6425,206018,69,81,67,58,70,27,65
6428,183490,69,72,41,59,62,66,68
6434,212934,69,73,60,63,75,35,59
6436,235462,69,91,67,55,73,36,61
6441,198601,69,78,61,63,72,44,69
6447,224970,69,79,68,66,74,38,56
6450,215755,69,76,66,59,69,20,65
6452,188107,69,78,67,45,67,28,77
6453,138188,69,75,63,66,68,32,65
6454,216268,69,80,65,61,72,30,59
6457,238796,69,72,68,66,71,35,61
6459,224205,69,76,63,64,72,27,47
6461,160206,69,85,56,63,74,31,56
6465,217807,69,81,60,62,72,29,55
6466,224719,69,77,58,65,71,31,58
6470,208592,69,73,58,64,69,66,68
6473,215760,69,72,71,70,68,35,69
6475,199121,69,69,61,67,73,28,63
6476,201681,69,76,64,63,71,65,74
6477,141265,69,69,56,70,71,50,59
6478,215249,69,76,66,65,69,21,58
6488,222163,69,80,67,63,70,28,50
6489,181971,69,71,65,68,65,66,71
6490,222420,69,81,65,64,67,61,68
6491,160212,69,71,59,65,70,44,69
6492,163796,69,55,71,72,70,62,70
6493,179668,69,64,63,68,73,45,58
6496,219605,69,81,58,65,70,64,63
6503,170966,69,78,66,66,68,31,65
6504,237526,69,78,57,68,69,61,49
6505,160215,69,61,63,68,68,31,65
6510,220889,69,79,57,66,71,36,54
6518,225755,69,62,61,70,71,46,62
6520,171995,69,81,68,57,74,23,46
6525,235997,69,70,51,65,65,65,60
6526,184285,69,70,67,66,67,53,62
6527,232926,69,56,68,66,71,29,70
6533,212192,69,76,65,63,73,25,50
6535,213985,69,90,67,60,71,17,55
6536,194017,69,85,70,58,71,39,68
6540,188130,69,81,63,57,72,25,60
6543,186595,69,79,66,67,68,54,67
6544,224484,69,79,59,63,72,31,49
6552,226789,69,70,48,68,70,67,68
6555,200678,69,73,52,64,69,63,75
6557,152038,69,77,66,65,68,43,69
6558,226278,69,81,60,64,72,29,56
6562,216295,69,83,66,60,73,19,63
6565,177895,69,75,61,64,74,39,66
6567,234728,69,66,64,71,68,38,55
6571,211177,69,78,65,65,70,45,65
6576,204778,69,77,60,66,72,46,55
6577,223978,69,74,57,67,76,29,40
6579,206571,69,80,67,66,70,25,64
6582,215020,69,77,66,65,71,36,60
6583,217836,69,79,60,69,69,41,52
6585,185068,69,79,67,64,70,41,74
6588,210670,69,85,65,60,75,30,65
6590,223726,69,75,62,66,73,64,66
6592,204015,69,66,58,69,69,38,63
6593,205551,69,78,58,64,70,64,65
6595,228080,69,74,59,66,73,63,77
6596,184816,69,83,66,64,71,46,75
6598,212721,69,76,46,59,65,67,65
6606,177906,69,79,57,63,72,18,65
6609,235507,69,80,65,60,74,26,62
6611,229108,69,68,66,70,67,33,55
6622,189431,69,67,65,63,71,34,65
6624,214776,69,77,63,66,72,52,69
6627,228600,69,86,34,63,73,64,67
6628,200953,69,82,69,65,68,41,69
6634,207866,69,76,67,57,67,33,69
6635,216570,69,86,62,58,75,22,58
6637,210171,69,80,64,63,72,25,62
6641,203516,69,69,46,69,65,64,50
6647,214014,69,83,63,68,68,35,53
6649,104702,69,75,65,67,71,50,80
6652,236288,68,81,58,64,67,63,68
6654,53760,68,76,61,67,67,43,64
6655,221697,68,82,63,61,70,38,60
6657,165889,68,67,69,67,68,34,65
6658,234753,68,74,48,67,70,38,57
6659,223746,68,76,65,64,69,20,60
6664,206083,68,84,66,58,71,27,57
6668,237571,68,87,61,62,70,35,64
6675,229380,68,51,60,69,64,58,67
6676,233476,68,84,29,54,73,57,71
6681,219909,68,77,58,69,68,48,40
6683,179973,68,76,47,65,69,70,75
6685,240646,68,75,64,62,73,38,57
6687,143112,68,85,64,60,68,38,66
6695,201227,68,91,55,61,72,40,52
6696,233483,68,77,60,52,78,23,55
6698,190987,68,72,64,66,66,64,74
6701,234764,68,81,65,58,72,37,50
6705,212493,68,82,64,62,74,26,54
6708,221709,68,70,60,63,73,52,59
6711,232462,68,61,60,65,65,23,61
6721,195089,68,77,66,57,74,24,64
6724,199700,68,76,65,50,73,21,58
6725,204820,68,84,59,61,72,33,57
6729,221461,68,67,61,70,69,33,56
6730,224021,68,84,59,60,70,30,56
6733,187925,68,77,66,64,69,35,56
6734,209430,68,85,65,57,66,19,66
6736,215574,68,69,53,64,71,52,73
6742,220185,68,84,61,60,69,31,57
6749,226075,68,74,56,64,69,64,65
6751,202780,68,74,62,66,70,64,66
6766,191263,68,57,63,66,72,52,65
6769,207904,68,89,66,61,71,21,42
6770,212000,68,84,59,60,68,31,62
6773,237600,68,75,62,62,74,25,38
6777,229153,68,81,47,62,75,22,48
6778,175393,68,73,67,59,69,40,52
6779,211746,68,60,62,66,70,59,73
6785,165667,68,63,60,65,68,42,76
6790,219684,68,88,57,59,73,31,57
6796,214053,68,86,65,58,70,24,62
6802,213798,68,50,69,72,68,54,66
6804,219942,68,87,55,62,62,66,68
6808,143655,68,76,59,60,70,64,65
6810,234279,68,71,46,62,66,63,74
6816,177960,68,64,63,68,67,56,64
6817,214313,68,80,64,59,72,37,65
6818,219177,68,74,63,67,69,50,68
6819,220969,68,88,54,61,72,29,49
6820,221737,68,81,58,62,70,22,62
6823,235561,68,75,69,47,65,20,61
6827,163370,68,65,64,69,69,30,56
6832,211243,68,76,62,65,70,27,42
6842,171565,68,61,66,56,62,35,67
6844,158254,68,74,69,61,68,27,55
6847,217647,68,66,68,63,69,33,68
6848,240943,68,74,65,62,70,35,62
6849,186415,68,89,64,60,70,45,59
6852,231728,68,74,67,65,65,49,64
6857,236593,68,78,51,68,72,33,51
6859,196145,68,77,60,66,68,66,72
6864,229171,68,90,62,60,69,44,57
6866,202548,68,62,58,70,71,56,70
6873,225591,68,71,65,68,76,22,41
6874,239671,68,83,63,61,71,37,66
6876,189751,68,68,59,65,68,56,68
6877,192823,68,71,54,67,68,64,63
6882,215352,68,81,62,61,72,30,52
6884,202041,68,80,65,59,73,28,70
6885,138297,68,75,67,64,70,40,56
6888,51513,68,63,63,67,66,63,74
6894,233531,68,82,59,67,72,22,37
6903,199741,68,75,65,53,64,27,73
6904,202301,68,73,60,64,69,40,73
6905,203069,68,66,58,67,66,63,72
6909,230205,68,60,56,63,68,64,70
6919,190015,68,74,53,66,63,38,67
6929,193346,68,76,61,60,72,43,63
6932,212035,68,89,56,57,74,32,49
6933,221251,68,91,51,57,72,32,61
6934,234051,68,77,58,62,73,30,50
6935,209988,68,76,55,65,75,36,54
6937,232516,68,75,58,61,73,46,60
6938,191556,68,59,62,70,67,38,63
6943,226630,68,79,62,57,71,28,53
6944,234566,68,82,67,62,67,31,60
6953,188232,68,84,61,61,72,50,62
6956,213577,68,73,66,63,70,31,63
6957,230473,68,58,57,66,68,33,49
6963,233290,68,80,64,60,70,29,62
6966,204363,68,71,57,66,67,28,67
6967,216139,68,75,44,62,67,62,66
6968,205644,68,77,61,56,76,18,56
6969,209484,68,91,62,55,70,27,71
6972,226380,68,83,65,60,71,25,62
6973,230476,68,62,66,60,68,35,53
6983,187983,68,74,62,62,69,51,61
6987,236624,68,70,61,60,77,53,63
6990,239441,68,82,62,57,71,31,63
6995,214611,68,83,62,62,71,27,57
6996,225875,68,84,59,63,69,58,71
7002,230485,68,63,63,63,69,28,65
7003,203606,68,68,64,65,71,29,65
7014,207960,68,82,65,60,72,32,53
7016,223576,68,72,68,68,67,47,56
7017,178520,68,79,63,62,70,19,61
7019,190552,68,65,67,64,68,54,71
7025,203355,68,88,61,61,68,21,62
7026,219995,68,77,65,52,74,19,56
7027,227675,68,89,53,61,71,38,58
7028,178011,68,74,65,64,67,47,64
7029,186715,68,80,58,66,67,57,58
7035,209503,68,87,64,56,75,27,51
7037,184927,68,88,59,60,72,29,57
7040,222560,68,78,52,69,71,44,62
7042,169568,68,74,66,64,71,45,60
7044,193376,68,80,56,63,69,53,57
7046,226401,68,69,63,66,72,46,55
7055,228962,68,74,42,58,71,64,60
7058,204387,68,64,60,68,68,44,56
7059,208739,68,78,63,63,69,36,52
7060,173667,68,77,68,63,66,39,74
7061,182883,68,85,64,56,66,41,70
7062,192611,68,68,64,63,69,62,79
7063,202084,68,81,60,63,71,43,64
7064,204644,68,86,59,62,69,30,57
7067,201061,68,91,66,54,72,27,74
7068,221797,68,73,65,64,72,34,45
7072,191333,68,87,56,58,72,59,65
7074,230758,68,74,68,60,73,33,44
7075,204135,68,74,67,67,71,61,64
7076,205671,68,84,57,59,72,31,54
7077,218727,68,87,54,64,64,60,75
7078,227175,68,75,59,65,69,36,70
7081,204136,68,56,69,59,68,53,72
7086,226408,68,88,63,57,74,31,46
7087,167529,68,72,64,70,71,50,67
7089,197226,68,74,68,66,70,39,58
7091,230506,68,76,70,50,76,26,50
7093,188522,68,73,54,62,72,63,74
7102,219756,68,75,66,66,69,52,59
7107,227693,68,81,59,59,75,27,49
7108,202350,68,59,69,65,70,35,73
7111,202095,68,83,68,63,68,45,60
7122,183921,68,66,54,69,61,66,76
7125,190835,68,82,60,65,68,61,64
7129,160116,68,72,56,68,72,32,58
7131,232308,68,78,65,61,70,42,68
7136,235381,68,72,63,67,73,62,56
7139,211574,68,62,61,68,72,50,59
7140,214390,68,70,65,71,70,48,64
7141,160118,68,58,57,66,68,33,49
7146,233591,68,75,40,62,61,60,74
7147,199800,68,83,51,65,69,64,71
7152,204153,68,69,63,62,64,65,78
7159,224890,68,72,61,64,71,35,53
7160,164986,68,57,65,68,72,55,63
7161,239482,68,78,65,57,71,34,63
7166,204412,68,64,61,66,64,66,71
7168,216444,68,77,51,61,72,30,58
7170,190588,68,77,63,63,67,57,72
7171,207485,68,81,64,61,71,37,56
7172,160125,68,57,63,65,74,45,52
7190,219523,68,94,60,60,71,48,60
7191,220035,68,83,69,57,70,20,57
7193,189571,68,77,53,60,64,67,61
7196,221573,68,83,65,63,69,40,71
7197,230789,68,76,62,68,71,40,58
7200,204166,68,87,66,65,71,42,60
7207,214151,68,62,60,68,65,62,63
7208,236167,68,65,56,70,71,37,55
7217,207497,68,78,64,63,72,25,58
7221,210826,68,79,62,63,69,45,59
7222,211338,68,66,57,68,67,59,49
7224,184202,68,86,64,61,71,30,66
7225,204427,68,79,69,56,70,27,58
7228,225931,68,73,65,67,73,47,69
7242,206479,68,63,65,66,69,63,61
7251,179856,68,63,52,63,65,61,72
7255,157585,68,74,39,62,66,64,65
7256,205970,68,78,61,63,68,43,66
7259,224146,68,74,68,60,69,30,59
7264,214163,68,75,46,63,69,64,79
7266,222355,68,71,57,63,66,52,60
7267,160147,68,76,70,50,76,26,50
7268,225939,68,81,63,56,71,24,73
7270,199572,68,65,66,68,67,50,68
7283,232344,68,74,68,57,73,18,53
7285,186776,68,83,57,64,75,28,59
7301,211612,68,68,66,60,72,27,67
7305,233372,68,82,59,66,71,42,53
7308,216477,68,76,66,66,71,25,48
7313,211870,68,78,69,64,70,29,64
7315,229790,68,86,57,57,75,28,62
7317,155551,68,76,63,65,63,40,71
7320,236447,68,67,65,46,65,20,70
7321,201888,68,81,66,58,70,35,78
7324,240032,68,81,66,58,72,41,71
7332,214178,68,75,54,67,69,28,49
7333,174754,68,78,66,60,69,30,64
7334,240802,68,77,60,66,69,40,51
7338,212643,68,82,65,62,68,30,63
7339,219555,68,83,51,70,69,52,59
7343,230308,68,69,41,54,57,69,65
7347,199589,68,75,65,60,72,26,65
7351,219558,68,87,57,65,69,31,61
7357,202663,68,86,60,62,72,22,59
7358,203431,68,76,68,62,67,25,70
7363,173480,68,68,51,64,63,65,73
7365,194216,68,74,46,57,63,65,68
7368,223146,68,78,65,66,70,37,60
7370,190122,68,71,63,68,67,47,74
7375,237995,68,68,57,66,73,46,58
7380,162221,68,64,62,65,68,54,78
7381,241069,68,74,62,69,69,35,53
7388,208304,68,71,59,66,69,26,54
7389,225712,68,72,63,62,74,44,51
7397,162226,68,51,67,68,69,46,69
7404,197300,68,73,70,65,66,41,54
7406,226228,68,83,62,62,67,36,65
7409,193461,68,89,62,59,72,19,60
7414,232374,68,70,61,66,68,50,65
7418,221367,68,66,64,67,71,33,63
7426,190648,68,87,55,62,69,61,69
7428,201401,68,71,19,53,59,69,66
7432,207546,68,82,61,57,73,26,66
7437,190139,68,72,67,59,73,27,73
7441,159932,68,60,56,63,68,64,70
7446,232125,68,76,62,67,68,28,60
7450,212158,68,84,65,48,64,25,67
7454,237502,68,80,67,61,74,30,56
7459,200895,68,70,66,65,70,57,67
7461,213439,68,62,63,64,72,52,58
7463,232639,68,74,65,62,75,37,57
7468,202690,68,88,34,66,69,61,68
7472,225730,68,79,72,60,68,32,66
7480,215492,68,83,62,61,67,46,63
7487,187077,68,85,66,64,70,36,66
7488,210374,68,67,59,66,66,68,67
7489,214214,68,75,62,66,70,35,62
7497,201927,68,87,64,60,73,29,56
7498,207815,68,90,63,59,71,22,48
7502,209608,68,82,64,63,71,44,55
7506,212169,68,44,60,71,67,55,59
7509,227274,68,82,61,62,69,36,60
7513,220621,68,75,68,64,72,32,49
7515,203982,68,77,56,64,66,63,70
